,rad_pos1_last_gold,rad_pos2_last_gold,rad_pos3_last_gold,rad_pos4_last_gold,rad_pos5_last_gold,dire_pos1_last_gold,dire_pos2_last_gold,dire_pos3_last_gold,dire_pos4_last_gold,dire_pos5_last_gold,pos1_diff,pos2_diff,pos3_diff,pos4_diff,pos5_diff,team_diff,winner
64,9619.0,9453.0,8006.0,5953.0,4798.0,8239.0,7481.0,7045.0,4825.0,3927.0,1588,2291,971,1446,966,7262,radiant
65,8581.0,7702.0,7835.0,6658.0,4650.0,9830.0,9722.0,8073.0,9376.0,5669.0,-1273,-1380,-324,-2868,-1266,-7111,dire
66,10879.0,9304.0,7827.0,4539.0,5316.0,9477.0,9776.0,7423.0,5010.0,4536.0,1279,-277,300,-933,573,942,dire
67,10335.0,8085.0,8564.0,4971.0,5201.0,9732.0,9764.0,9273.0,7715.0,5560.0,378,-2128,-595,-3437,-924,-6706,dire
68,9536.0,10017.0,6524.0,8798.0,6430.0,9935.0,6502.0,7314.0,4186.0,4036.0,-697,3491,-808,4237,1857,8080,dire
69,9673.0,7857.0,7720.0,5882.0,4716.0,13120.0,9454.0,8495.0,5488.0,5101.0,-3784,-1432,-1287,-36,-557,-7096,dire
70,11946.0,8506.0,9933.0,5609.0,5965.0,10352.0,7083.0,8940.0,6246.0,3862.0,3235,1905,1462,-82,2381,8901,dire
71,10106.0,8055.0,6982.0,4072.0,3823.0,12642.0,11429.0,8737.0,5931.0,4004.0,-3260,-3610,-2299,-2102,-694,-11965,dire
72,9139.0,10266.0,9764.0,6516.0,4857.0,10560.0,7903.0,8705.0,4620.0,4778.0,-1724,2398,623,1237,-123,2411,radiant
73,12417.0,11771.0,10928.0,6141.0,4670.0,10511.0,9444.0,9080.0,5616.0,6357.0,1686,1339,1393,624,-1878,3164,dire
74,15309.0,12886.0,12460.0,10888.0,8248.0,12177.0,7946.0,6749.0,4064.0,3609.0,2005,4822,4880,6612,4131,22450,radiant
75,10373.0,9055.0,7408.0,6192.0,3684.0,9398.0,7204.0,8654.0,5782.0,5361.0,1266,2198,-937,768,-1234,2061,dire
76,8762.0,9032.0,8192.0,4597.0,4285.0,8722.0,9072.0,6947.0,6621.0,5324.0,-898,19,672,-2044,-1641,-3892,dire
77,7870.0,8893.0,7244.0,5599.0,4529.0,10319.0,8503.0,9101.0,5377.0,5093.0,-1441,13,-1452,465,-239,-2654,dire
78,10181.0,8979.0,7801.0,5864.0,5404.0,12371.0,10763.0,9111.0,5075.0,5287.0,-1474,-1844,-1622,389,139,-4412,dire
79,12133.0,10675.0,8552.0,4972.0,5554.0,10644.0,11088.0,9897.0,5284.0,4226.0,1541,60,-1239,-271,1440,1531,radiant
80,13859.0,12749.0,10976.0,7513.0,6407.0,7865.0,7046.0,6636.0,5160.0,4846.0,6113,5858,4395,2103,1909,20378,radiant
81,13138.0,12521.0,9957.0,7991.0,7260.0,6485.0,5965.0,5504.0,4130.0,3566.0,6979,6699,5084,4593,4174,27529,radiant
82,12912.0,10395.0,9223.0,7039.0,6070.0,9983.0,9719.0,6834.0,4559.0,4184.0,3476,1657,2891,3205,2336,13565,radiant
83,14092.0,12717.0,10811.0,8215.0,7091.0,11562.0,8523.0,8755.0,7445.0,5102.0,2301,4089,2416,923,2315,12044,radiant
84,11468.0,11899.0,8644.0,8135.0,6913.0,9311.0,9099.0,7740.0,5268.0,4809.0,2276,2363,1071,2652,2102,10464,radiant
85,14491.0,12142.0,10534.0,6918.0,6751.0,10105.0,9913.0,10301.0,5272.0,5511.0,4196,1748,-186,1453,938,8149,radiant
86,8701.0,8086.0,9897.0,5849.0,3817.0,10279.0,8987.0,6251.0,4767.0,4045.0,-2137,-1689,3076,303,-713,-1160,dire
87,10041.0,8079.0,9188.0,5933.0,4765.0,9948.0,10894.0,8367.0,6365.0,5047.0,157,-2738,678,-347,-4,-2254,radiant
88,12151.0,7395.0,8459.0,6888.0,4446.0,8702.0,8145.0,8371.0,5072.0,4550.0,3678,-890,167,1690,-600,4045,radiant
89,11651.0,10043.0,9112.0,6416.0,5679.0,10830.0,9535.0,6908.0,5664.0,5122.0,2208,534,1998,887,792,6419,radiant
90,12456.0,10612.0,8124.0,6702.0,4944.0,8022.0,7359.0,5766.0,3448.0,3215.0,3609,3202,2206,2316,1180,12513,radiant
91,12567.0,11503.0,8262.0,6922.0,4163.0,8581.0,7961.0,7665.0,4304.0,3453.0,3676,3036,285,2673,829,10499,radiant
92,4937.0,5872.0,6115.0,2991.0,3501.0,12751.0,12703.0,10604.0,6252.0,5428.0,-8085,-6839,-4387,-3105,-1526,-23942,dire
93,10838.0,8115.0,9006.0,4537.0,4416.0,9880.0,8251.0,8449.0,4792.0,5485.0,1140,-475,259,-455,-1323,-854,dire
94,10199.0,8519.0,9552.0,4182.0,4570.0,10843.0,9332.0,7974.0,6421.0,4983.0,-1179,-159,1389,-2749,-973,-3671,dire
95,8254.0,8709.0,8378.0,7887.0,5371.0,14157.0,11811.0,8798.0,6886.0,5187.0,-6365,-3421,-601,656,-56,-9787,dire
96,9180.0,8484.0,5833.0,8083.0,3494.0,11787.0,9735.0,8075.0,6883.0,4554.0,-2965,-1416,-1888,1003,-1356,-6622,dire
97,9190.0,10396.0,8975.0,4538.0,3861.0,8468.0,8105.0,6218.0,8045.0,3464.0,847,2316,2786,-2769,353,3533,dire
98,11292.0,8784.0,7435.0,5802.0,6206.0,8905.0,8519.0,8584.0,6027.0,5519.0,3241,589,-584,-239,784,3791,dire
99,10307.0,8111.0,6617.0,5393.0,5389.0,8552.0,10232.0,8560.0,6622.0,4678.0,1704,-2165,-2230,-1611,738,-3564,dire
100,10896.0,8805.0,8338.0,4342.0,5010.0,9940.0,8244.0,7861.0,5494.0,5660.0,426,512,206,-1037,-381,-274,dire
101,13892.0,12988.0,11531.0,7629.0,6427.0,13630.0,12674.0,9994.0,5376.0,7074.0,686,416,1325,2225,-605,4047,radiant
102,14347.0,9644.0,9344.0,4435.0,5435.0,10378.0,9968.0,9349.0,5354.0,4659.0,4098,-673,522,-782,683,3848,radiant
103,11659.0,8555.0,8551.0,5844.0,4356.0,8441.0,5939.0,7230.0,7121.0,4367.0,3461,3093,1487,-1132,276,7185,radiant
104,9141.0,7367.0,8011.0,5105.0,4041.0,10996.0,7937.0,8737.0,9328.0,5909.0,-1983,-599,-906,-4335,-2086,-9909,dire
105,12176.0,8794.0,8443.0,6535.0,4766.0,8219.0,8766.0,7494.0,5257.0,5003.0,2911,68,659,1118,-258,4498,radiant
106,8590.0,10619.0,9011.0,5383.0,5818.0,10191.0,9511.0,7597.0,4660.0,3684.0,-2034,1095,898,723,2202,2884,radiant
107,11815.0,8827.0,7616.0,6329.0,5041.0,13280.0,9319.0,7922.0,5782.0,4832.0,-545,-142,-329,773,151,-92,radiant
108,8415.0,7669.0,7287.0,5297.0,4241.0,11142.0,9938.0,8197.0,6259.0,6461.0,-3262,-3195,-1549,-1289,-2402,-11697,dire
109,9945.0,10067.0,7797.0,6618.0,6143.0,8913.0,8370.0,7860.0,5095.0,4630.0,26,1816,-119,828,843,3394,radiant
110,9578.0,10506.0,10272.0,4084.0,3411.0,12604.0,10652.0,9428.0,4465.0,2961.0,-3495,-740,767,-450,455,-3463,dire
111,12005.0,9591.0,4457.0,6683.0,3641.0,13003.0,11038.0,7398.0,4807.0,3722.0,-697,-1464,-2969,2468,104,-2558,dire
112,6620.0,6909.0,5586.0,3881.0,2706.0,13923.0,10956.0,9713.0,9167.0,7846.0,-7504,-4637,-4315,-5197,-5181,-26834,dire
113,9419.0,7813.0,7769.0,3511.0,3727.0,12026.0,10410.0,8330.0,3519.0,4100.0,-3171,-3385,-513,126,-112,-7055,dire
114,5975.0,6331.0,5543.0,4687.0,3362.0,13950.0,9796.0,10433.0,7518.0,6517.0,-7522,-3941,-5107,-2420,-3358,-22348,dire
115,8729.0,9706.0,6503.0,4029.0,4120.0,10492.0,9190.0,9683.0,4806.0,4417.0,-1292,231,-3197,-896,-416,-5570,radiant
116,7172.0,7466.0,7823.0,4517.0,4452.0,9069.0,9695.0,8380.0,6120.0,5177.0,-1357,-2134,-19,-1547,-1042,-6099,dire
117,7126.0,6929.0,5800.0,2947.0,3144.0,11409.0,9821.0,8634.0,6368.0,6278.0,-4396,-2849,-2830,-3408,-2863,-16346,dire
118,8763.0,8790.0,7933.0,5090.0,3954.0,12251.0,10014.0,8250.0,7056.0,5709.0,-3057,-1118,-538,-1255,-1624,-7592,dire
119,12870.0,10828.0,9091.0,5961.0,5522.0,13908.0,8689.0,8202.0,5299.0,5065.0,-1647,2193,649,666,608,2469,radiant
120,11228.0,13510.0,9100.0,6685.0,5104.0,9017.0,7842.0,8808.0,7005.0,4443.0,2856,6305,571,-281,1060,10511,radiant
121,8156.0,9812.0,8434.0,4949.0,6057.0,8201.0,6707.0,6832.0,5993.0,5404.0,-915,2306,1012,-1568,302,1137,radiant
122,10888.0,9547.0,9195.0,4962.0,4921.0,10436.0,11723.0,10391.0,5741.0,5921.0,682,-2268,-924,-713,-1065,-4288,radiant
123,8169.0,8243.0,7499.0,4655.0,3318.0,11218.0,8727.0,8260.0,6002.0,5476.0,-1743,-393,-773,-1025,-1660,-5594,dire
124,11149.0,12362.0,9790.0,6815.0,5816.0,8177.0,6623.0,6087.0,4685.0,3603.0,3691,5765,3492,2212,2239,17399,radiant
125,9058.0,8323.0,7255.0,4294.0,3989.0,10928.0,5927.0,8631.0,5560.0,4087.0,-1588,2337,-1317,-1126,-29,-1723,dire
126,16162.0,13996.0,13483.0,8595.0,7238.0,7159.0,5980.0,5087.0,5338.0,3279.0,9609,7977,6760,2690,3910,30946,radiant
127,7356.0,9174.0,8341.0,4067.0,4727.0,10516.0,9823.0,8457.0,8070.0,6210.0,-2930,-635,-488,-4244,-1109,-9406,radiant
128,15217.0,13602.0,14032.0,6245.0,6840.0,12465.0,8356.0,6618.0,6404.0,4891.0,969,5116,6157,-481,1633,13394,radiant
129,12960.0,12569.0,12791.0,7432.0,6399.0,7645.0,6827.0,6878.0,4393.0,4172.0,5847,5742,6111,3102,2737,23539,radiant
130,11520.0,6814.0,8606.0,4751.0,4872.0,11312.0,8843.0,8388.0,5683.0,4963.0,662,-2165,365,-1130,-67,-2335,radiant
131,14152.0,7794.0,8211.0,5169.0,3758.0,9679.0,9375.0,8991.0,4874.0,4818.0,4971,-2072,-660,415,-827,1827,dire
132,9629.0,10296.0,8123.0,4668.0,4690.0,9009.0,9038.0,6294.0,6850.0,5306.0,767,876,2321,-1949,-603,1412,radiant
133,10040.0,8510.0,9467.0,6022.0,5544.0,10287.0,9345.0,9023.0,5039.0,4787.0,-393,-504,561,1560,815,2039,radiant
134,7857.0,8809.0,6575.0,3508.0,3665.0,12554.0,8517.0,9963.0,5022.0,5784.0,-4887,435,-3036,-1923,-2209,-11620,dire
135,13868.0,11929.0,9498.0,7208.0,5560.0,8506.0,7190.0,7374.0,4603.0,4764.0,5712,4314,3079,2663,856,16624,radiant
136,10304.0,7715.0,9415.0,5256.0,5655.0,10288.0,9371.0,9522.0,5809.0,4201.0,379,-1077,167,-478,1624,615,radiant
137,12400.0,10232.0,9627.0,6137.0,5187.0,10367.0,9719.0,7042.0,3762.0,3177.0,3244,753,2561,2354,2141,11053,radiant
138,10435.0,9762.0,8513.0,5330.0,4853.0,7709.0,7106.0,5808.0,4033.0,3606.0,2835,2700,2362,1912,1047,10856,radiant
139,9226.0,9255.0,9547.0,6380.0,5604.0,11575.0,8563.0,7429.0,6715.0,4186.0,-2006,-2,2136,89,1685,1902,radiant
140,7875.0,8637.0,7866.0,4873.0,4096.0,10350.0,8916.0,8419.0,4123.0,3932.0,-2522,-112,165,946,303,-1220,dire
141,7399.0,6965.0,6522.0,3867.0,4442.0,10906.0,8716.0,8103.0,5195.0,4348.0,-3548,-2445,-1780,-1334,212,-8895,dire
142,9949.0,10074.0,9482.0,5600.0,4167.0,9834.0,8060.0,6417.0,4908.0,3624.0,1216,2606,3449,1305,1388,9964,radiant
143,9820.0,7757.0,5910.0,5648.0,5505.0,10440.0,6950.0,7559.0,7860.0,5288.0,-894,894,-1792,-2143,242,-3693,dire
144,9772.0,7985.0,7883.0,6273.0,3418.0,7959.0,8427.0,7140.0,4836.0,4735.0,1977,-715,804,1537,-1411,2192,radiant
145,12020.0,8855.0,7747.0,4968.0,4078.0,10809.0,7914.0,7289.0,4813.0,5658.0,1234,1023,462,-365,-1921,433,radiant
146,9697.0,10557.0,8422.0,5517.0,4920.0,9231.0,8160.0,8219.0,5127.0,4787.0,-256,2775,-232,-166,259,2380,radiant
147,8966.0,9751.0,9982.0,4981.0,4972.0,9261.0,9646.0,9612.0,5359.0,4068.0,-611,-113,123,-307,722,-186,radiant
148,9695.0,8493.0,8832.0,4577.0,4776.0,7633.0,9019.0,6386.0,5487.0,5067.0,1981,-4,2348,-582,-448,3295,dire
149,9920.0,8993.0,7877.0,4818.0,5498.0,9804.0,9280.0,8730.0,4600.0,4519.0,56,-198,-541,316,865,498,dire
150,10356.0,8870.0,6714.0,4839.0,4430.0,11804.0,9463.0,8247.0,4629.0,4595.0,-1198,-97,-1374,592,61,-2016,dire
151,9342.0,8080.0,9037.0,5265.0,4676.0,11636.0,8914.0,9156.0,4722.0,5793.0,-3456,-1614,264,227,-1466,-6045,dire
152,10266.0,9321.0,8688.0,4362.0,4025.0,9232.0,9068.0,8361.0,5004.0,5816.0,538,-646,84,-1531,-1896,-3451,dire
153,10154.0,10253.0,7965.0,4811.0,4971.0,9450.0,9545.0,7789.0,5212.0,4133.0,697,1333,639,-122,1013,3560,radiant
154,11718.0,8128.0,7931.0,4502.0,4426.0,9903.0,9094.0,8510.0,4940.0,4004.0,2144,-1534,-687,-500,369,-208,radiant
155,8992.0,8643.0,8024.0,5592.0,4167.0,9443.0,5933.0,7323.0,6741.0,3368.0,-165,2377,283,-1345,1066,2216,dire
156,11233.0,8439.0,8296.0,6719.0,4722.0,7808.0,6978.0,5406.0,3544.0,3635.0,2810,1803,2772,3265,974,11624,radiant
157,9496.0,8002.0,9288.0,5143.0,6066.0,9285.0,8709.0,8890.0,5213.0,4045.0,1011,-971,809,-334,2301,2816,radiant
158,9393.0,10910.0,8141.0,4986.0,4380.0,8057.0,10371.0,8689.0,8133.0,5909.0,508,320,-955,-3800,-1224,-5151,dire
159,9357.0,9787.0,7771.0,5693.0,5385.0,8236.0,6341.0,6191.0,6309.0,4724.0,1189,3837,2075,295,945,8341,radiant
160,7370.0,7651.0,8875.0,5298.0,4621.0,9611.0,4690.0,7875.0,7380.0,4109.0,-4059,2348,1328,-2217,-96,-2696,dire
161,12608.0,9707.0,8594.0,6459.0,6275.0,7633.0,8533.0,8078.0,4521.0,3735.0,4879,1017,874,2510,2695,11975,radiant
162,8337.0,9475.0,8154.0,5935.0,5011.0,8514.0,8036.0,7485.0,5465.0,4318.0,-425,1349,565,433,1071,2993,radiant
163,11542.0,8705.0,8794.0,6353.0,6023.0,8795.0,8594.0,9023.0,6151.0,7065.0,2724,118,94,187,-786,2337,dire
164,7676.0,6859.0,6173.0,3812.0,3151.0,12694.0,9976.0,9403.0,6291.0,6344.0,-4904,-3381,-3558,-2297,-3277,-17417,dire
165,11730.0,10952.0,12132.0,7027.0,5353.0,9835.0,6463.0,6092.0,4523.0,3986.0,1440,4673,5768,2628,1331,15840,radiant
166,8804.0,9752.0,9730.0,6516.0,6078.0,10737.0,9087.0,9793.0,6950.0,5947.0,-1900,-476,-1072,-538,-94,-4080,dire
167,9400.0,9620.0,8685.0,5469.0,4908.0,11327.0,8762.0,9018.0,5314.0,4808.0,-1483,567,-348,227,445,-592,dire
168,9470.0,8528.0,8559.0,7659.0,6827.0,9157.0,8198.0,8453.0,6087.0,4738.0,698,861,57,1752,2086,5454,radiant
169,10487.0,9090.0,8188.0,3598.0,3444.0,12189.0,10784.0,9083.0,4495.0,4462.0,-1555,-396,-950,-795,-696,-4392,dire
170,8601.0,8099.0,5669.0,4590.0,3969.0,12208.0,8258.0,6534.0,3503.0,3966.0,-5297,-459,-1141,1082,358,-5457,dire
171,10742.0,7750.0,6731.0,4798.0,4596.0,14055.0,10222.0,10226.0,6856.0,6418.0,-3430,-2841,-3686,-2508,-2243,-14708,dire
172,10069.0,7770.0,7617.0,5363.0,4238.0,9484.0,9023.0,8574.0,6605.0,5514.0,-298,-1778,-1108,-1497,-2141,-6822,dire
173,11969.0,11380.0,10854.0,7641.0,4857.0,4303.0,5032.0,2912.0,2757.0,2562.0,6875,7213,8065,5318,2377,29848,radiant
174,10201.0,10280.0,8970.0,5771.0,4398.0,8873.0,7532.0,7456.0,5111.0,4998.0,1745,3191,1460,994,30,7420,radiant
175,9261.0,9392.0,7498.0,6196.0,5053.0,10354.0,6846.0,8139.0,4906.0,4406.0,-747,2143,-214,1340,44,2566,radiant
176,12605.0,9921.0,9431.0,5555.0,5953.0,7694.0,7274.0,8229.0,4088.0,4280.0,5531,2553,1227,1501,1944,12756,radiant
177,12903.0,12879.0,10876.0,6639.0,5201.0,10002.0,9365.0,8508.0,6124.0,4837.0,2832,3766,2967,715,401,10681,radiant
178,10335.0,10912.0,9299.0,5689.0,5043.0,9725.0,10026.0,10185.0,6065.0,4582.0,-106,1356,-643,-788,-50,-231,dire
179,9797.0,6701.0,6672.0,4146.0,4176.0,8139.0,8403.0,7860.0,4547.0,4406.0,1477,-1463,-1462,-172,84,-1536,dire
180,15096.0,10169.0,6328.0,5067.0,5515.0,11281.0,9808.0,9964.0,5291.0,4749.0,3426,366,-2955,520,877,2234,dire
181,9005.0,9440.0,8349.0,4057.0,3769.0,10243.0,10439.0,10209.0,5871.0,4411.0,-1031,-1100,-2196,-1964,-658,-6949,dire
182,8215.0,9564.0,8138.0,6986.0,5443.0,8989.0,8804.0,5924.0,6300.0,4913.0,-1382,407,1751,-300,-112,364,dire
183,10103.0,9027.0,7463.0,9393.0,7273.0,12664.0,9933.0,7632.0,5971.0,5819.0,-3405,-1195,-224,1758,1048,-2018,dire
