,pos1_diff,pos2_diff,pos3_diff,pos4_diff,pos5_diff,team_diff,winner,rad_pos1_predicted_last_gold,dire_pos1_predicted_last_gold,rad_pos2_predicted_last_gold,dire_pos2_predicted_last_gold,rad_pos3_predicted_last_gold,dire_pos3_predicted_last_gold,rad_pos4_predicted_last_gold,dire_pos4_predicted_last_gold,rad_pos5_predicted_last_gold,dire_pos5_predicted_last_gold
800,-1403,1812,486,-3482,-1442,-4029,dire,5020.0,7080.0,7157.0,5862.0,4003.0,3966.0,2871.0,6482.0,2636.0,4341.0
801,-1502,2194,886,198,-261,1515,radiant,4890.0,6584.0,7843.0,5359.0,5835.0,4664.0,3326.0,3545.0,2953.0,3311.0
802,-48,738,-612,679,460,1217,radiant,7211.0,7129.0,6213.0,5318.0,5602.0,6438.0,3466.0,2887.0,2751.0,2216.0
803,-1027,178,-782,-1275,-453,-3359,dire,5899.0,6578.0,6433.0,6411.0,5903.0,6095.0,2968.0,4214.0,3066.0,3376.0
804,-673,-1094,1093,-538,-50,-1262,radiant,7186.0,7079.0,5512.0,6252.0,5366.0,3892.0,2829.0,3051.0,3014.0,2802.0
805,347,-818,170,-85,-273,-659,radiant,6740.0,6445.0,5385.0,6202.0,6211.0,5826.0,2395.0,2220.0,2647.0,2552.0
806,-34,587,466,1075,1575,3669,radiant,6322.0,6398.0,5684.0,5380.0,5614.0,5296.0,3897.0,2752.0,3476.0,2335.0
807,1628,-415,-1733,-846,-1791,-3157,radiant,7534.0,6034.0,5377.0,5699.0,4481.0,5920.0,3480.0,4349.0,2496.0,4351.0
808,-191,29,-996,-1576,-1201,-3935,dire,7147.0,7295.0,6943.0,6022.0,5032.0,5173.0,3282.0,4723.0,2353.0,3159.0
809,-215,1199,235,1644,-239,2624,radiant,5737.0,5942.0,6833.0,5900.0,5292.0,5058.0,4606.0,2916.0,2619.0,2914.0
810,452,559,177,-750,49,487,radiant,6361.0,6137.0,6283.0,5811.0,5699.0,5224.0,3364.0,4108.0,3560.0,3518.0
811,1284,2064,-1530,-320,-75,1423,radiant,7011.0,5494.0,6644.0,5062.0,3867.0,5715.0,4697.0,4886.0,3909.0,4258.0
812,-900,512,1740,1434,627,3413,dire,6503.0,7445.0,6678.0,5608.0,6739.0,5186.0,4215.0,2940.0,3945.0,3031.0
813,-396,295,877,1310,1034,3120,dire,5532.0,5339.0,6014.0,5248.0,6251.0,5066.0,4031.0,2642.0,4234.0,3086.0
814,-153,-606,519,-1053,-1025,-2318,dire,5788.0,5957.0,4821.0,5509.0,5882.0,5531.0,3226.0,4059.0,1986.0,2935.0
815,-1514,-357,2529,-2548,-1681,-3571,radiant,5716.0,7249.0,5654.0,6143.0,5701.0,3208.0,2896.0,5579.0,2448.0,3846.0
816,-320,-1938,183,1125,-373,-1323,radiant,6849.0,7409.0,5849.0,7521.0,5854.0,5607.0,3787.0,2447.0,3048.0,3402.0
817,-2267,-1588,-232,-1042,-386,-5515,dire,4940.0,7061.0,4858.0,6208.0,4431.0,4643.0,2510.0,3623.0,2217.0,2369.0
818,900,-1467,83,-1088,-886,-2458,dire,6318.0,5447.0,5890.0,7330.0,6395.0,6123.0,2627.0,3737.0,2805.0,3652.0
819,1300,2492,-176,-932,657,3341,radiant,6966.0,5711.0,7585.0,5005.0,6284.0,6477.0,3710.0,4521.0,3249.0,2786.0
820,-537,-96,186,-951,203,-1195,dire,7480.0,8142.0,6233.0,6169.0,5297.0,5142.0,2300.0,3002.0,3286.0,3089.0
821,909,1374,-250,52,-833,1252,radiant,7439.0,6347.0,7470.0,6004.0,6017.0,5812.0,3237.0,3328.0,2139.0,2986.0
822,188,728,643,-2083,-11,-535,dire,7687.0,7695.0,6672.0,6080.0,6353.0,6609.0,2607.0,5247.0,1985.0,2355.0
823,4576,556,1205,-1243,1168,6262,dire,9239.0,5121.0,5819.0,4987.0,5646.0,4039.0,5106.0,6164.0,4256.0,3244.0
824,817,598,523,687,471,3096,radiant,6054.0,5259.0,5172.0,4519.0,5391.0,4954.0,3709.0,2778.0,3015.0,2484.0
825,-656,-385,211,684,-78,-224,radiant,6539.0,7141.0,5581.0,5823.0,6392.0,5890.0,3575.0,2810.0,2834.0,2753.0
826,-1039,1574,-605,128,-120,-62,dire,4675.0,6157.0,6361.0,4747.0,5880.0,6678.0,2796.0,3042.0,2575.0,3110.0
827,-530,-866,-382,-1069,-173,-3020,dire,6012.0,6470.0,4758.0,5421.0,6540.0,6630.0,2978.0,3844.0,2906.0,2980.0
828,-461,333,167,686,-345,380,dire,6989.0,6999.0,6704.0,6286.0,5333.0,5373.0,3748.0,3394.0,2756.0,3133.0
829,2599,1564,2053,1249,1619,9084,radiant,8207.0,5372.0,6700.0,5140.0,6617.0,4840.0,3728.0,2960.0,3796.0,2211.0
830,-512,602,-1388,2094,-930,-134,radiant,5830.0,6178.0,6525.0,5862.0,3868.0,5107.0,5797.0,3357.0,3185.0,3865.0
831,-813,227,-262,-530,-414,-1792,dire,5440.0,6485.0,6010.0,5883.0,5078.0,4798.0,3121.0,3440.0,2131.0,2621.0
832,-525,-274,-3097,1255,-360,-3001,dire,6672.0,7095.0,5480.0,5325.0,3256.0,6297.0,4762.0,3445.0,3235.0,3277.0
833,2074,2108,2793,284,-677,6582,radiant,6981.0,5194.0,6218.0,2739.0,6879.0,3595.0,3761.0,3661.0,3024.0,2815.0
834,-2029,-3411,147,857,-412,-4848,dire,6425.0,8507.0,5553.0,8271.0,5415.0,4866.0,2912.0,2123.0,2213.0,2735.0
835,168,-1955,655,-668,1439,-361,radiant,5805.0,6921.0,5349.0,8416.0,6150.0,5624.0,3657.0,4399.0,3539.0,3046.0
836,-372,1537,145,177,102,1589,dire,6832.0,7356.0,6419.0,5689.0,5244.0,5418.0,3796.0,3973.0,3337.0,3313.0
837,-1445,-648,321,-846,193,-2425,dire,4827.0,6125.0,6965.0,7937.0,5584.0,5178.0,3553.0,4070.0,3086.0,2771.0
838,-191,1516,713,750,683,3471,dire,6848.0,6968.0,7213.0,5487.0,5493.0,5268.0,5198.0,4702.0,3781.0,3489.0
839,-1202,-673,-1591,-155,-349,-3970,dire,5922.0,6863.0,5846.0,6533.0,4677.0,6178.0,3051.0,3208.0,3017.0,3273.0
840,1396,-677,733,-468,443,1427,dire,8559.0,7186.0,6705.0,6651.0,6538.0,6100.0,3168.0,3363.0,3026.0,2353.0
841,1238,264,513,1164,1356,4535,dire,6379.0,5314.0,5971.0,5338.0,6397.0,5523.0,3914.0,2720.0,4386.0,3023.0
842,824,-58,1842,238,840,3686,radiant,6623.0,5643.0,5912.0,5619.0,6992.0,5377.0,3749.0,3785.0,3823.0,3192.0
843,118,1057,-852,-1800,-416,-1893,dire,6229.0,6069.0,6689.0,5583.0,5508.0,6208.0,2930.0,4740.0,2813.0,3148.0
844,184,-207,935,105,-1199,-182,dire,6954.0,6861.0,5404.0,5510.0,6503.0,5883.0,3199.0,3478.0,2890.0,3953.0
845,-4153,684,628,-54,333,-2562,dire,5964.0,9184.0,7400.0,6118.0,6297.0,5138.0,3671.0,3476.0,3254.0,2955.0
846,739,607,693,597,-529,2107,radiant,6630.0,6131.0,6291.0,5460.0,5633.0,4597.0,3326.0,3027.0,2656.0,3108.0
847,-2519,1450,-466,-1162,759,-1938,dire,5934.0,7920.0,6361.0,4505.0,5294.0,5689.0,3074.0,3885.0,4276.0,3163.0
848,653,749,384,466,-1164,1088,radiant,7236.0,6840.0,6586.0,5799.0,4881.0,4678.0,3306.0,3082.0,2378.0,3438.0
849,3116,3524,1821,-326,1242,9377,radiant,8540.0,5373.0,7991.0,4841.0,6499.0,5107.0,3148.0,3538.0,3593.0,2919.0
850,1452,2681,798,516,1731,7178,radiant,6871.0,6008.0,7591.0,5006.0,5834.0,4974.0,4069.0,3648.0,4042.0,2483.0
851,-1240,-1736,-1900,-552,-904,-6332,dire,5313.0,6453.0,4225.0,5452.0,4933.0,7001.0,2900.0,3550.0,2214.0,3483.0
852,-1173,-2333,-1768,-1523,-333,-7130,dire,5941.0,7073.0,5354.0,7636.0,3861.0,5215.0,2615.0,3491.0,2560.0,2892.0
853,-858,-73,1058,-1022,-1089,-1984,dire,6570.0,7241.0,5910.0,5872.0,6210.0,5162.0,3512.0,4078.0,2855.0,3706.0
854,-914,-1385,152,-381,-26,-2554,radiant,5766.0,6741.0,5908.0,6975.0,6083.0,5563.0,3264.0,3599.0,2917.0,2937.0
855,-523,-1606,2773,-1884,-961,-2201,dire,5567.0,6493.0,5435.0,7214.0,6722.0,4080.0,3576.0,5249.0,2662.0,3540.0
856,-431,-1442,638,-930,-538,-2703,dire,6863.0,6983.0,6459.0,7445.0,6376.0,5428.0,2360.0,2805.0,2456.0,2384.0
857,414,715,-1752,-790,-363,-1776,dire,5833.0,6024.0,6457.0,6445.0,4483.0,6643.0,2361.0,3205.0,2420.0,3236.0
858,-508,-1016,-1011,-2254,-145,-4934,dire,5398.0,5833.0,5809.0,6734.0,5245.0,6508.0,2363.0,4191.0,2926.0,3034.0
859,-1905,-448,-331,-589,-590,-3863,dire,5938.0,7294.0,6282.0,6338.0,5922.0,6340.0,3450.0,3950.0,2470.0,3242.0
860,494,316,-1310,1065,878,1443,radiant,7682.0,7108.0,7066.0,6389.0,5239.0,6211.0,4465.0,3370.0,3457.0,2303.0
861,2234,-97,403,-7,398,2931,radiant,10097.0,7999.0,6847.0,6034.0,6617.0,5898.0,2277.0,2059.0,2592.0,2334.0
862,2464,1551,-2342,-19,-156,1498,radiant,10067.0,7359.0,8190.0,6535.0,3637.0,5976.0,3485.0,3077.0,2108.0,2104.0
863,-395,1491,1029,345,12,2482,radiant,5930.0,6338.0,6213.0,5147.0,6388.0,5824.0,3307.0,3001.0,2489.0,2381.0
864,485,-167,2127,578,389,3412,radiant,6660.0,6275.0,5635.0,5848.0,6638.0,4841.0,3637.0,2823.0,3221.0,2828.0
865,552,475,1107,264,399,2797,dire,6589.0,5844.0,6961.0,6581.0,6718.0,5734.0,3629.0,3645.0,3278.0,2780.0
866,291,-669,-591,-1778,336,-2411,dire,6224.0,5924.0,4574.0,5084.0,5993.0,6617.0,3061.0,4981.0,2900.0,2652.0
867,1105,569,2326,-1499,859,3360,radiant,6586.0,5535.0,6481.0,6071.0,5562.0,3595.0,3264.0,4678.0,3272.0,2344.0
868,118,432,-457,101,95,289,dire,7010.0,6351.0,6491.0,5015.0,5896.0,5850.0,3528.0,3158.0,3616.0,2861.0
869,-725,-1866,57,903,-575,-2206,dire,5704.0,6042.0,3706.0,5724.0,5372.0,5537.0,4825.0,3911.0,3227.0,3525.0
870,3246,1384,1957,-122,-641,5824,dire,9276.0,5564.0,7361.0,6474.0,5809.0,4180.0,4467.0,4340.0,2795.0,3320.0
871,1426,2007,2149,2007,2704,10293,radiant,7345.0,6208.0,6894.0,4860.0,6283.0,4514.0,5341.0,3365.0,5136.0,2585.0
872,-1169,-893,-1010,-2153,-548,-5773,dire,5476.0,6977.0,5749.0,6576.0,5300.0,5959.0,2299.0,4535.0,3484.0,4002.0
873,-798,-1804,-541,-1707,-890,-5740,dire,5753.0,6876.0,5787.0,7544.0,5263.0,5763.0,2582.0,3965.0,2014.0,2837.0
874,-242,822,-2632,1667,-1052,-1437,dire,6896.0,6871.0,6815.0,5867.0,4962.0,7357.0,4916.0,3347.0,3259.0,4288.0
875,-1620,754,-345,806,37,-368,dire,4349.0,6110.0,6727.0,5888.0,5726.0,6245.0,3611.0,2730.0,3329.0,3272.0
876,-226,68,-112,-1418,1023,-665,radiant,6592.0,6513.0,6166.0,6139.0,5921.0,5942.0,2958.0,4292.0,2695.0,2256.0
877,1424,2440,1374,1421,1176,7835,radiant,7228.0,5532.0,8032.0,5253.0,5987.0,4557.0,3853.0,2432.0,3553.0,2306.0
878,-491,591,1080,-2062,-986,-1868,dire,6618.0,6699.0,5275.0,4585.0,5596.0,4607.0,3151.0,5332.0,3142.0,3919.0
879,2804,2510,1253,516,1119,8202,radiant,8012.0,5412.0,6589.0,4401.0,5681.0,5039.0,4004.0,3668.0,3952.0,3311.0
880,2521,-1218,2759,1127,802,5991,radiant,8593.0,5789.0,5288.0,6857.0,8330.0,5663.0,4331.0,2963.0,3941.0,2965.0
881,-386,888,-391,1117,1675,2903,dire,6586.0,6607.0,6112.0,5350.0,5727.0,6310.0,3878.0,3228.0,4087.0,2533.0
882,-190,-526,-1357,-651,-137,-2861,radiant,6691.0,7042.0,6220.0,6611.0,4525.0,6253.0,3412.0,4188.0,2906.0,2824.0
883,1327,962,2932,-1393,358,4186,dire,6424.0,5028.0,7090.0,6027.0,7014.0,4292.0,3819.0,5556.0,3920.0,3746.0
884,196,1719,-38,1827,246,3950,radiant,5649.0,5781.0,6775.0,5279.0,5954.0,5884.0,4945.0,3182.0,3161.0,3095.0
885,-6071,-5426,-5270,-3514,-2937,-23218,dire,4058.0,9161.0,2676.0,7638.0,2647.0,7176.0,2273.0,4972.0,1766.0,4056.0
886,1111,866,267,-119,551,2676,radiant,6625.0,5230.0,4610.0,3848.0,4827.0,4873.0,2616.0,3254.0,2966.0,2470.0
887,-6,-3302,-356,-536,-784,-4984,dire,6933.0,6549.0,4399.0,7359.0,5067.0,5989.0,3823.0,4268.0,2404.0,3315.0
888,-1863,-2649,-379,98,-451,-5244,dire,5352.0,6785.0,4596.0,6485.0,3648.0,3843.0,3589.0,3311.0,2584.0,2694.0
889,-778,-592,-1038,-1133,131,-3410,dire,5684.0,6776.0,5382.0,5797.0,5564.0,6210.0,2962.0,4198.0,3412.0,3563.0
890,-2104,1861,581,-767,466,37,dire,4348.0,6341.0,5201.0,4102.0,3872.0,4174.0,1959.0,3283.0,2382.0,2265.0
891,-557,-1695,-1613,1,-596,-4460,dire,5490.0,6235.0,3875.0,5549.0,5940.0,7571.0,3052.0,3037.0,2685.0,3214.0
892,-2782,-3342,-2140,-1061,-1763,-11088,dire,3933.0,6270.0,4030.0,7535.0,4022.0,6247.0,3038.0,3804.0,2672.0,4330.0
893,757,1373,620,2088,1010,5848,radiant,7166.0,6632.0,6295.0,4987.0,5967.0,5126.0,6026.0,3955.0,4854.0,3573.0
894,4522,2305,1965,1243,305,10340,radiant,9136.0,4625.0,7439.0,5286.0,5587.0,3549.0,4669.0,3690.0,3711.0,3232.0
895,-242,-2072,-2596,-952,-575,-6437,dire,5962.0,6096.0,4019.0,6325.0,5057.0,7387.0,2748.0,3174.0,3104.0,3166.0
896,-1326,804,-1197,-1440,800,-2359,dire,5730.0,7454.0,6682.0,5779.0,5007.0,6574.0,3150.0,4888.0,3729.0,3123.0
897,855,1921,-3747,2721,-630,1120,dire,6998.0,5893.0,7346.0,5548.0,2985.0,6398.0,5460.0,2959.0,2715.0,2871.0
898,1217,595,-429,1225,1285,3893,radiant,6905.0,6418.0,5938.0,5456.0,5463.0,6221.0,4025.0,3167.0,4057.0,3140.0
899,750,-1072,-3145,-1256,-789,-5512,radiant,8616.0,7486.0,5201.0,6722.0,4183.0,7099.0,2323.0,3777.0,2799.0,3567.0
900,-2014,-335,179,-577,-903,-3650,dire,5171.0,7058.0,5222.0,5938.0,5601.0,5663.0,3153.0,3757.0,2531.0,3546.0
901,2676,1771,2547,137,384,7515,radiant,6843.0,4295.0,7061.0,5442.0,6846.0,4635.0,3292.0,3378.0,2843.0,2597.0
902,384,920,359,612,273,2548,radiant,6910.0,6117.0,7219.0,6264.0,5158.0,4900.0,3891.0,3470.0,3072.0,2643.0
903,-1592,-769,-1808,-245,-896,-5310,dire,6449.0,8003.0,5660.0,6117.0,4360.0,6121.0,3786.0,4129.0,2909.0,4153.0
904,1081,381,70,250,-82,1700,radiant,7644.0,6137.0,6079.0,5439.0,6285.0,6065.0,3333.0,2835.0,2841.0,2810.0
905,-309,988,1036,64,1411,3190,dire,8105.0,8414.0,7167.0,5815.0,6747.0,5434.0,3262.0,3267.0,3625.0,2093.0
906,-1235,81,-677,-315,-244,-2390,dire,5693.0,6417.0,6856.0,7036.0,4761.0,5513.0,3082.0,3495.0,2882.0,3015.0
907,1527,1827,438,775,-99,4468,dire,5957.0,4304.0,6874.0,5305.0,6307.0,5964.0,3446.0,2733.0,2813.0,2903.0
908,-726,349,-2155,3658,-525,601,radiant,5213.0,5899.0,6066.0,5534.0,3464.0,5489.0,6365.0,2658.0,2650.0,3090.0
909,2560,3442,2143,1066,336,9547,radiant,6899.0,4804.0,7739.0,4389.0,5808.0,4088.0,4581.0,3544.0,3944.0,3811.0
910,647,-816,676,1600,-293,1814,radiant,7214.0,6021.0,5621.0,6225.0,5967.0,5117.0,4552.0,2801.0,2958.0,3373.0
911,2591,1450,139,398,329,4907,dire,8311.0,5343.0,6407.0,5399.0,5734.0,5541.0,3756.0,3470.0,2818.0,2347.0
912,-1208,1676,1096,337,-43,1858,dire,6689.0,7724.0,6691.0,4965.0,5996.0,5480.0,3049.0,3031.0,2541.0,2531.0
913,96,1084,-518,-14,815,1463,radiant,6506.0,6625.0,7634.0,6579.0,5059.0,5061.0,4275.0,4770.0,3567.0,3041.0
914,55,-144,1070,-1500,617,98,dire,6495.0,6138.0,6143.0,6424.0,7975.0,7488.0,2801.0,4244.0,2905.0,2633.0
915,1417,-681,791,204,1272,3003,dire,6694.0,5230.0,6045.0,6586.0,6976.0,6170.0,2927.0,2651.0,3429.0,2411.0
916,822,-991,1341,-877,-883,-588,dire,6527.0,5627.0,5422.0,6269.0,6400.0,5145.0,2856.0,3389.0,2574.0,3322.0
917,-471,-659,-1630,200,-567,-3127,dire,6313.0,6440.0,5729.0,6405.0,3695.0,5057.0,3327.0,2942.0,2202.0,2670.0
918,-314,911,246,155,450,1448,radiant,6094.0,6379.0,6334.0,5568.0,5750.0,5662.0,2988.0,2576.0,2975.0,2437.0
919,1351,-388,-971,1003,-118,877,dire,6724.0,5337.0,4810.0,4845.0,4741.0,5411.0,4581.0,3490.0,2729.0,2771.0
920,5,799,98,-308,-456,138,dire,6142.0,6025.0,6618.0,5830.0,6420.0,5996.0,3489.0,3978.0,2507.0,3022.0
921,144,331,-660,428,321,564,dire,7397.0,7450.0,5833.0,5934.0,5483.0,6451.0,3615.0,3256.0,2704.0,2753.0
922,-869,1528,307,-1063,367,270,radiant,5862.0,6319.0,7638.0,5468.0,6128.0,5885.0,4342.0,5826.0,3911.0,4032.0
923,-1677,-1491,357,-1110,-266,-4187,radiant,5110.0,6781.0,5078.0,6702.0,5901.0,5663.0,3172.0,4119.0,2942.0,3186.0
924,-157,-2262,-3162,-1873,-1435,-8889,dire,6197.0,6524.0,4934.0,6934.0,4204.0,7018.0,2606.0,4476.0,2409.0,3643.0
925,1317,-1011,1560,1168,217,3251,radiant,8088.0,7076.0,7133.0,8393.0,5453.0,4684.0,3325.0,2418.0,2043.0,2395.0
926,193,126,1484,-392,837,2248,dire,8332.0,8441.0,7221.0,7006.0,7223.0,5833.0,3962.0,4253.0,3185.0,2714.0
927,630,-528,-644,974,-68,364,radiant,7093.0,6598.0,6402.0,7059.0,5641.0,6096.0,3217.0,2377.0,2405.0,2533.0
928,-1765,-698,303,-171,382,-1949,radiant,5809.0,7663.0,6451.0,7165.0,6624.0,5849.0,3456.0,3585.0,2740.0,2436.0
929,-1245,-822,-281,685,-784,-2447,dire,5623.0,6980.0,5572.0,6463.0,5586.0,6030.0,3886.0,3442.0,2689.0,3683.0
930,-290,-625,-3195,1233,1161,-1716,dire,6490.0,6622.0,5559.0,5457.0,3290.0,6809.0,4657.0,3830.0,3945.0,2446.0
931,-20,-241,-578,-230,-1102,-2171,dire,7175.0,7027.0,5866.0,6014.0,5360.0,6350.0,2846.0,2881.0,2773.0,3752.0
932,-1778,-134,2628,-2461,-539,-2284,radiant,5471.0,7181.0,5816.0,6376.0,6210.0,4054.0,3408.0,5651.0,3112.0,4148.0
933,1128,-525,142,-501,1461,1705,dire,6720.0,5289.0,5025.0,5745.0,4981.0,4999.0,3712.0,3548.0,4030.0,2600.0
934,-1624,1251,1455,1191,217,2490,dire,5280.0,6394.0,6134.0,4765.0,6692.0,5654.0,4815.0,3384.0,3604.0,3321.0
935,1648,-965,-3507,2297,-577,-1104,radiant,8499.0,6088.0,4869.0,5873.0,3217.0,6978.0,7297.0,4385.0,3755.0,3566.0
936,429,-1539,382,102,968,342,radiant,6046.0,5415.0,5462.0,7288.0,4886.0,4988.0,3496.0,3407.0,3461.0,2701.0
937,-221,-1809,-336,-475,-784,-3625,dire,5834.0,6310.0,4737.0,6189.0,4779.0,5347.0,2972.0,3460.0,2896.0,3457.0
938,-3116,-3235,-2829,-1596,-1833,-12609,dire,5413.0,8570.0,5343.0,8618.0,4683.0,7752.0,4472.0,6041.0,2811.0,4536.0
939,-485,11,550,559,-107,528,dire,6902.0,6991.0,6333.0,6707.0,6613.0,6319.0,3891.0,2725.0,2487.0,2458.0
940,722,-1664,1968,-1400,1309,935,dire,7561.0,6974.0,6475.0,7407.0,7001.0,4883.0,2949.0,4822.0,3830.0,2571.0
941,-638,-536,-2347,-478,-79,-4078,dire,6279.0,6938.0,6896.0,7205.0,4716.0,6675.0,3308.0,3195.0,3220.0,3150.0
942,-3088,-3486,-4509,-2066,-1698,-14847,dire,7048.0,9039.0,4939.0,7808.0,3820.0,8276.0,3222.0,5136.0,2357.0,3883.0
943,1736,2062,1838,-182,1188,6642,radiant,7882.0,6095.0,5887.0,4754.0,7182.0,5172.0,3761.0,4044.0,4320.0,2896.0
944,-372,2103,870,-817,-1161,623,radiant,5630.0,6117.0,6578.0,4856.0,5950.0,5157.0,2670.0,3423.0,2489.0,3746.0
945,-1511,-678,-2049,-2475,-1895,-8608,dire,5207.0,6757.0,6101.0,6773.0,4336.0,6408.0,2964.0,5057.0,2800.0,4606.0
946,-1185,1433,-1507,1931,813,1485,dire,5317.0,6671.0,6709.0,5849.0,4795.0,6123.0,5572.0,3752.0,4503.0,3784.0
947,731,-366,197,-43,-204,315,radiant,6333.0,6283.0,6048.0,6253.0,4784.0,4814.0,3043.0,3432.0,2721.0,3088.0
948,-1031,-545,-391,-359,-619,-2945,dire,6801.0,7786.0,6384.0,6549.0,5864.0,5721.0,3226.0,3835.0,2845.0,3436.0
949,-426,-2119,-2308,7,119,-4727,dire,4873.0,5143.0,5718.0,7940.0,4206.0,6425.0,3805.0,4011.0,3268.0,3076.0
950,1852,-481,310,-2457,-1176,-1952,dire,7887.0,6488.0,5603.0,6395.0,4038.0,3989.0,2803.0,5446.0,2575.0,4189.0
951,646,423,-891,-499,-1373,-1694,dire,6937.0,5888.0,6751.0,6328.0,5088.0,5478.0,3026.0,3497.0,2540.0,3581.0
952,430,-1110,880,28,643,871,dire,6148.0,5865.0,5286.0,6396.0,5754.0,5124.0,3561.0,3519.0,3168.0,2622.0
953,-4876,-2310,-3991,-1250,-1439,-13866,dire,4822.0,10051.0,3553.0,6023.0,2336.0,6136.0,1859.0,3208.0,1892.0,3213.0
954,-756,-1717,-1661,-850,-752,-5736,dire,4842.0,5428.0,5014.0,6359.0,3966.0,5154.0,2182.0,2900.0,2257.0,2943.0
955,2530,328,-313,2120,953,5618,dire,7323.0,5028.0,5838.0,6204.0,3582.0,3589.0,4462.0,2612.0,3141.0,2481.0
956,585,1099,-408,587,-343,1520,radiant,5752.0,5173.0,6045.0,4837.0,6309.0,6546.0,3743.0,3241.0,3682.0,3615.0
957,-1673,-814,-671,1,-663,-3820,dire,5079.0,6185.0,6191.0,6672.0,4772.0,5528.0,2849.0,2986.0,2762.0,3274.0
958,3960,1402,1119,-295,-1006,5180,radiant,9064.0,5667.0,7743.0,5709.0,5999.0,4882.0,3977.0,4380.0,3415.0,4233.0
959,3135,-122,2354,-83,1773,7057,radiant,7635.0,5224.0,6598.0,6581.0,7600.0,5307.0,3407.0,4015.0,4632.0,2942.0
960,-1753,657,-1348,-861,-590,-3895,dire,5853.0,8212.0,5890.0,5326.0,5522.0,6855.0,3288.0,4111.0,3428.0,4167.0
961,-147,1363,1560,688,-176,3288,radiant,6318.0,6635.0,6901.0,5674.0,6823.0,5367.0,3873.0,3284.0,2867.0,3131.0
962,-1159,-1102,-1825,1258,845,-1983,radiant,6031.0,7035.0,5904.0,6776.0,4566.0,6489.0,3960.0,2972.0,3279.0,2606.0
963,-2271,-842,-1726,-638,834,-4643,dire,6204.0,7771.0,5514.0,6249.0,4847.0,5982.0,3818.0,3704.0,4014.0,2883.0
964,-2264,624,1275,262,688,585,radiant,5932.0,8069.0,6274.0,5536.0,6448.0,5071.0,3244.0,2902.0,3242.0,2516.0
965,508,276,2893,997,639,5313,dire,5996.0,5607.0,6735.0,6757.0,6664.0,4031.0,3812.0,2839.0,3254.0,2643.0
966,334,1332,377,-690,104,1457,radiant,6109.0,5628.0,7831.0,6625.0,5586.0,5275.0,3395.0,3814.0,3167.0,2918.0
967,-756,2326,869,-111,248,2576,dire,6544.0,7094.0,7585.0,5225.0,5462.0,4636.0,3897.0,3938.0,3167.0,2608.0
968,561,-507,657,-1777,1114,48,radiant,6662.0,5963.0,5947.0,5886.0,4983.0,4252.0,3417.0,5040.0,3615.0,2466.0
969,-696,-752,-3024,3655,786,-31,dire,5109.0,5699.0,4236.0,4723.0,2739.0,5636.0,6603.0,2726.0,3693.0,2789.0
970,725,369,516,1646,2046,5302,radiant,6223.0,5315.0,5788.0,5458.0,6136.0,5461.0,5130.0,3685.0,4518.0,2732.0
971,-1652,-1069,-1178,-815,-454,-5168,dire,6305.0,7589.0,6017.0,7197.0,4672.0,5915.0,3263.0,3808.0,2804.0,3322.0
972,-157,-1497,-194,-176,-148,-2172,radiant,6170.0,6164.0,4900.0,6231.0,5654.0,5482.0,3507.0,3657.0,2656.0,2809.0
973,-16,-1087,-1268,-1239,-82,-3692,radiant,5654.0,5805.0,5986.0,6994.0,5317.0,6363.0,3049.0,4118.0,2653.0,2699.0
974,-1346,99,604,-542,-21,-1206,radiant,4488.0,5664.0,5576.0,5610.0,5336.0,5405.0,2816.0,3709.0,3192.0,3472.0
975,-554,-278,1521,500,191,1380,radiant,6791.0,7177.0,6331.0,6496.0,6492.0,4424.0,3820.0,3189.0,3108.0,2783.0
976,2295,862,-768,-115,-110,2164,radiant,7580.0,5037.0,6101.0,5477.0,5906.0,6440.0,3204.0,3600.0,3024.0,3407.0
977,636,-1041,2588,488,-399,2272,radiant,6489.0,5927.0,5115.0,5954.0,8118.0,5251.0,3450.0,3150.0,3200.0,3488.0
978,-112,-152,-1493,957,75,-725,dire,6333.0,6724.0,6263.0,6271.0,4687.0,6140.0,4057.0,3482.0,3630.0,3688.0
979,-994,1061,1100,-248,-76,843,radiant,5269.0,6691.0,6548.0,6311.0,6293.0,5503.0,2560.0,2688.0,3269.0,3717.0
980,-1421,-1309,-753,-834,-580,-4897,dire,6116.0,7453.0,5947.0,7027.0,4696.0,5377.0,2404.0,3183.0,2026.0,2713.0
981,999,-919,312,-457,1044,979,radiant,7807.0,6583.0,6088.0,6838.0,5199.0,4663.0,3604.0,4159.0,3520.0,2096.0
982,3638,820,2641,-1940,1302,6461,dire,7599.0,4497.0,6782.0,5935.0,5415.0,2967.0,2846.0,4815.0,4397.0,2282.0
983,1670,2491,467,-785,-203,3640,radiant,7654.0,7251.0,7482.0,5043.0,6262.0,5704.0,3607.0,4510.0,3079.0,3240.0
984,456,-879,656,-877,-829,-1473,dire,6622.0,6328.0,5569.0,6716.0,6320.0,5315.0,3158.0,3991.0,2366.0,3623.0
985,1361,409,-4313,1260,77,-1206,radiant,7513.0,7004.0,5878.0,5340.0,3158.0,7221.0,5465.0,4196.0,2925.0,3072.0
986,-1467,-1722,-2324,194,-312,-5631,dire,5969.0,7225.0,5576.0,7309.0,3661.0,5975.0,4145.0,3691.0,3296.0,3631.0
987,-1712,-532,-195,248,-455,-2646,dire,5702.0,7309.0,5536.0,5594.0,6771.0,6670.0,3441.0,3153.0,2814.0,3187.0
