match_id,hero_id,lane,lane_role,gold_t,radiant_team,dire_team,radiant_win,team,max_g,pos
7517480603,1,1,1,"[0, 242, 587, 827, 1334, 1784, 2217, 3051, 3456, 3867, 4618, 5183, 5810, 6431, 7209, 7788, 8620, 8968, 9737, 10920, 12297, 12981, 13531, 14827, 15643, 16167, 16920, 18399, 20572, 21251, 22850, 24482, 27592, 29849, 31297, 33030, 34986]","[100, 11, 30, 33, 1]","[57, 21, 44, 19, 5]",True,radiant,34986,1
7554357902,1,1,1,"[63, 270, 520, 720, 1059, 1503, 2412, 2791, 3288, 3768, 4247, 4667, 5214, 5479, 6295, 7503, 8873, 9842, 11183, 11871, 12166, 12882, 13605, 14802, 15757, 16586, 16984, 17279, 18221, 19246, 20586, 21916, 22015, 23342, 24115, 26302]","[1, 66, 19, 92, 120]","[100, 90, 53, 97, 48]",True,radiant,26302,1
7605501015,1,1,1,"[0, 207, 480, 800, 1243, 1806, 2449, 2847, 3169, 3650, 4271, 4927, 5227, 5925, 6534, 7279, 8011, 8983, 9865, 10683, 11434, 11957, 12978, 13951, 15213, 16480, 17557, 18537, 19469, 20633, 22029, 22947, 24430, 25094, 26292, 26506, 26991]","[1, 40, 98, 19, 88]","[17, 41, 104, 65, 20]",True,radiant,26991,1
7563837503,1,3,1,"[0, 207, 507, 851, 1485, 1679, 1880, 2253, 2387, 2809, 3007, 3285, 3595, 4395, 4967, 5457, 5896, 6580, 7505, 8158, 8985, 9993, 10740, 11919, 12013, 12814, 13430, 14432, 14834, 16262, 16979, 18357]","[78, 106, 51, 10, 105]","[1, 120, 129, 86, 26]",False,dire,18357,1
7527512604,1,3,1,"[0, 329, 601, 925, 1212, 1509, 1933, 2265, 2552, 2959, 3450, 3693, 4037, 4338, 4904, 5165, 5438, 5913, 6359, 7130, 7727, 8758, 9442, 10534, 11440, 12512, 12696, 14608, 15916, 16584, 17117, 19077]","[84, 17, 27, 10, 5]","[1, 106, 37, 38, 30]",True,dire,19077,2
7630871702,1,3,1,"[0, 277, 597, 925, 1405, 1650, 1929, 2634, 2964, 3425, 4171, 4614, 5133, 5699, 6457, 7291, 8012, 8778, 9476, 10569, 11750, 12753, 12937, 13888, 14776, 15868, 17844, 18942, 20267, 21389, 21485, 21974, 24363, 25678, 26771, 27840, 28866, 30288, 31414]","[9, 79, 13, 97, 41]","[1, 135, 138, 45, 52]",True,dire,31414,1
7549153711,1,3,1,"[322, 458, 806, 1027, 1199, 1425, 1515, 1962, 2394, 2874, 3184, 3390, 3485, 3618, 3776, 4115, 4913, 5349, 5721, 5912, 6280, 6894, 7363, 7661, 7953, 8048, 8546, 8788, 9029, 10113, 10323, 11259, 12795, 13449, 14006, 14358, 14458, 14558, 15743, 15953, 16974, 17522, 18715, 19478]","[7, 9, 42, 53, 87]","[51, 69, 61, 36, 1]",True,dire,19478,4
7520754303,1,3,1,"[239, 509, 835, 1195, 1484, 2128, 2566, 2745, 3160, 3499, 3751, 4051, 4765, 5139, 5505, 6190, 6739, 7133, 7610, 8041, 9479, 10296, 10714, 11694, 12857, 13288, 13937, 14575]","[93, 90, 69, 26, 5]","[110, 102, 1, 106, 138]",False,dire,14575,1
7602639202,1,3,1,"[0, 328, 649, 977, 1434, 1919, 2427, 2870, 3294, 3648, 4448, 4941, 5443, 6075, 7073, 7872, 8778, 9715, 10378, 11350, 12368, 13896, 14871, 16111, 17717, 18562, 19637, 20296, 20828, 21113, 22506, 24609, 26135, 27407, 28864, 30202, 31326, 32880, 34854]","[14, 39, 95, 86, 85]","[21, 7, 1, 76, 5]",True,dire,34854,1
7519656307,1,1,1,"[0, 281, 519, 771, 1045, 1331, 1500, 1714, 2329, 2662, 2928, 3172, 3454, 4056, 4426, 4786, 5397, 5900, 6182, 6623, 6977, 7649, 8175]","[1, 121, 23, 45, 61]","[113, 26, 20, 98, 100]",False,radiant,8175,2
