,rad_pos1_last_gold,rad_pos2_last_gold,rad_pos3_last_gold,rad_pos4_last_gold,rad_pos5_last_gold,dire_pos1_last_gold,dire_pos2_last_gold,dire_pos3_last_gold,dire_pos4_last_gold,dire_pos5_last_gold,pos1_diff,pos2_diff,pos3_diff,pos4_diff,pos5_diff,team_diff,winner,rad_pos1_last_gold,dire_pos1_last_gold,rad_pos2_last_gold,dire_pos2_last_gold,rad_pos3_last_gold,dire_pos3_last_gold,rad_pos4_last_gold,dire_pos4_last_gold,rad_pos5_last_gold,dire_pos5_last_gold
119,4540,4906,4154,2012,2141,6487,6973,6480,4161,4201,-1947,-2067,-2326,-2149,-2060,-10549,dire,4593.0,6235.0,4654.0,6878.0,3919.0,6116.0,2212.0,3780.0,2340.0,4164.0
120,5505,6478,4967,3610,2658,7670,7722,6265,5002,3688,-2165,-1244,-1298,-1392,-1030,-7129,dire,5382.0,7829.0,6468.0,8010.0,5112.0,6297.0,3706.0,4946.0,2705.0,3963.0
121,8359,7947,6393,4573,3845,9156,5916,5358,3539,3232,-797,2031,1035,1034,613,3916,radiant,7690.0,8799.0,7783.0,6160.0,6430.0,5702.0,4647.0,3665.0,3971.0,3485.0
122,8415,10433,7524,4545,3940,6247,5608,6684,3965,3473,2168,4825,840,580,467,8880,radiant,8080.0,6221.0,10024.0,5599.0,7587.0,6552.0,4202.0,4122.0,3966.0,3733.0
123,5398,6803,5854,3075,3722,5399,4928,4611,3466,3172,-1,1875,1243,-391,550,3276,radiant,5279.0,5480.0,6680.0,5244.0,5385.0,4447.0,2944.0,3699.0,3181.0,3116.0
124,7624,6967,6800,3710,3818,7385,8290,6821,4084,4018,239,-1323,-21,-374,-200,-1679,radiant,7427.0,6998.0,7139.0,8460.0,6817.0,6709.0,3830.0,4013.0,3869.0,4096.0
125,7965,7343,6066,4619,5168,5592,5012,4342,3795,3012,2373,2331,1724,824,2156,9408,radiant,7717.0,5912.0,7065.0,5075.0,5418.0,3964.0,4571.0,3703.0,4590.0,3283.0
126,5768,5062,5052,3199,2236,7108,6119,4890,3721,3758,-1340,-1057,162,-522,-1522,-4279,dire,5965.0,7300.0,5264.0,6561.0,5252.0,5141.0,3112.0,3562.0,2329.0,4012.0
127,7851,7834,6556,3936,4063,5290,5574,4334,3576,2857,2561,2260,2222,360,1206,8609,radiant,7952.0,5182.0,7811.0,5622.0,6728.0,4508.0,4256.0,3558.0,4367.0,3115.0
128,9967,9319,9102,5187,4575,5045,4978,4025,2583,2317,4922,4341,5077,2604,2258,19202,radiant,9480.0,4862.0,9046.0,5245.0,8696.0,4208.0,4905.0,2755.0,4492.0,2508.0
129,6336,5244,4456,2904,2968,7222,4306,5323,3840,2489,-886,938,-867,-936,479,-1272,dire,6657.0,6390.0,5623.0,3809.0,4699.0,4779.0,3136.0,3076.0,3243.0,2235.0
130,11110,10017,8999,6321,4690,4393,4079,3011,2382,2158,6717,5938,5988,3939,2532,25114,radiant,10927.0,4431.0,9901.0,4058.0,8699.0,2900.0,6114.0,2567.0,4595.0,2360.0
131,5412,7161,5654,2685,3332,7537,6113,5959,5259,4327,-2125,1048,-305,-2574,-995,-4951,radiant,5494.0,7433.0,6932.0,5788.0,5652.0,6126.0,2928.0,5195.0,3397.0,4276.0
132,9558,8330,8943,4878,4101,5680,4961,3522,2041,2313,3878,3369,5421,2837,1788,17293,radiant,9309.0,5629.0,8134.0,5064.0,9080.0,3595.0,4778.0,2126.0,4285.0,2441.0
133,12111,9833,9262,4252,4862,8558,5860,4972,3989,3505,3553,3973,4290,263,1357,13436,radiant,11768.0,7843.0,9444.0,5942.0,8764.0,5094.0,4200.0,4174.0,4624.0,3505.0
134,9032,8339,9455,5285,4473,5503,4788,4995,2632,2828,3529,3551,4460,2653,1645,15838,radiant,8460.0,5707.0,8054.0,5081.0,9151.0,5273.0,5201.0,2868.0,4125.0,3059.0
135,8199,4721,6058,2865,3620,6459,6239,5150,3813,3375,1740,-1518,908,-948,245,427,radiant,7956.0,6075.0,4898.0,6643.0,5904.0,5162.0,2932.0,3881.0,3730.0,3519.0
136,8272,5222,5612,3412,2595,6113,6132,6770,3501,3434,2159,-910,-1158,-89,-839,-837,dire,7712.0,5850.0,5136.0,5766.0,5459.0,6874.0,3671.0,3321.0,2701.0,3206.0
137,6643,7104,5856,2954,3498,5706,5333,3972,4177,3464,937,1771,1884,-1223,34,3403,radiant,6636.0,5608.0,7246.0,5023.0,5811.0,3899.0,3108.0,4310.0,3686.0,3398.0
138,6654,5633,6573,3246,3001,6568,6695,6024,3778,2813,86,-1062,549,-532,188,-771,radiant,6297.0,6445.0,4975.0,6711.0,6340.0,5998.0,3234.0,3981.0,2553.0,2978.0
139,6440,6436,4386,2278,2617,6987,5247,7019,3113,3058,-547,1189,-2633,-835,-441,-3267,dire,6105.0,6276.0,6252.0,5337.0,4210.0,7196.0,2248.0,2711.0,2763.0,2976.0
140,8482,8263,6719,5049,3466,5918,5162,5521,3075,3272,2564,3101,1198,1974,194,9031,radiant,7599.0,5723.0,7790.0,5138.0,6308.0,5771.0,4950.0,3028.0,3310.0,3330.0
141,5920,5524,6445,3390,3735,6953,6469,5923,3877,2491,-1033,-945,522,-487,1244,-699,radiant,6190.0,6317.0,5628.0,6150.0,6544.0,6029.0,3550.0,3605.0,3401.0,2456.0
142,7760,6544,7514,4421,3650,7101,6482,4821,2799,1921,659,62,2693,1622,1729,6765,radiant,7445.0,6830.0,5982.0,6337.0,7504.0,4814.0,4266.0,2954.0,3728.0,2021.0
143,6974,6752,6480,3500,3163,4179,4402,3449,2498,2397,2795,2350,3031,1002,766,9944,radiant,6804.0,4279.0,6521.0,4481.0,6140.0,3673.0,3345.0,2742.0,3065.0,2508.0
144,6374,7086,6435,4699,4037,6988,4851,4638,3846,2598,-614,2235,1797,853,1439,5710,radiant,5673.0,6843.0,6997.0,5008.0,5986.0,4605.0,4574.0,4158.0,3719.0,2854.0
145,5382,5471,5513,3491,2419,6577,6827,5962,2900,2837,-1195,-1356,-449,591,-418,-2827,dire,5413.0,6469.0,5481.0,6620.0,5707.0,5991.0,3777.0,2924.0,2594.0,3001.0
146,8811,7462,6114,3932,3657,5853,5899,4555,2458,2376,2958,1563,1559,1474,1281,8835,radiant,8559.0,6063.0,7296.0,5587.0,6127.0,4586.0,4080.0,2650.0,3546.0,2601.0
147,4928,4720,4525,2358,3123,6931,5750,5734,3393,3073,-2003,-1030,-1209,-1035,50,-5227,dire,5128.0,7185.0,4688.0,5507.0,4493.0,5789.0,2279.0,3296.0,3211.0,3124.0
148,6113,6965,6815,3776,2669,5980,5646,4089,3453,2298,133,1319,2726,323,371,4872,radiant,6224.0,5772.0,6753.0,5628.0,6595.0,4208.0,3659.0,3711.0,2872.0,2471.0
149,6590,6206,3864,3922,4136,6869,4441,4627,4647,3149,-279,1765,-763,-725,987,985,dire,6486.0,6829.0,5980.0,4155.0,3824.0,4787.0,3837.0,4356.0,4005.0,3394.0
150,6308,5280,5725,3847,2295,5097,5700,4705,3501,2770,1211,-420,1020,346,-475,1682,radiant,6528.0,4895.0,4965.0,5779.0,5483.0,4774.0,3758.0,3628.0,2438.0,2303.0
151,7470,6154,4948,3061,2796,6706,5653,5095,2729,3992,764,501,-147,332,-1196,254,radiant,6575.0,6408.0,5659.0,5661.0,4811.0,5141.0,2724.0,2821.0,2732.0,3925.0
152,6512,6761,6314,3689,3389,6222,5435,4937,2971,2899,290,1326,1377,718,490,4201,radiant,6145.0,6354.0,6758.0,5508.0,6376.0,5033.0,3469.0,2915.0,3370.0,2896.0
153,5691,6834,6782,3176,3794,5158,6598,6661,2943,2712,533,236,121,233,1082,2205,radiant,5463.0,5316.0,6673.0,6722.0,6750.0,6364.0,3237.0,3079.0,3976.0,2839.0
154,6230,6133,6373,2689,3165,4802,6095,4348,3063,2948,1428,38,2025,-374,217,3334,dire,6070.0,4624.0,6164.0,5763.0,6586.0,4401.0,2894.0,2891.0,3406.0,2824.0
155,6391,5922,5563,3472,3405,6480,5965,5807,3365,2930,-89,-43,-244,107,475,206,dire,6348.0,6234.0,6118.0,5945.0,5517.0,5645.0,3537.0,3459.0,3678.0,2992.0
156,6872,5903,4814,3376,2932,7763,5477,5249,3000,2914,-891,426,-435,376,18,-506,dire,6741.0,7345.0,6104.0,5322.0,5115.0,4791.0,3630.0,2946.0,3206.0,2860.0
157,6634,5680,6035,3866,3149,7437,5917,5398,3016,3118,-803,-237,637,850,31,478,dire,6698.0,7561.0,5651.0,5830.0,6123.0,5086.0,3905.0,3173.0,3321.0,2962.0
158,6334,6183,6547,2996,2738,6631,6245,5662,2870,2912,-297,-62,885,126,-174,478,dire,6307.0,6682.0,6239.0,6398.0,6301.0,5816.0,3212.0,2995.0,2965.0,3186.0
159,6405,6866,5667,2818,3535,5765,6087,5145,2896,2930,640,779,522,-78,605,2468,radiant,6649.0,5633.0,6684.0,5867.0,5324.0,5109.0,2917.0,2601.0,3492.0,2824.0
160,7271,5819,5851,3055,2774,5476,5726,6626,3047,2339,1795,93,-775,8,435,1556,radiant,7247.0,5734.0,5958.0,5823.0,5748.0,6799.0,2654.0,3312.0,2599.0,2561.0
161,5733,6288,5513,4088,3011,6697,3872,5113,4380,2590,-964,2416,400,-292,421,1981,dire,5755.0,6308.0,6297.0,3925.0,5668.0,5146.0,4054.0,4467.0,3051.0,2720.0
162,7604,5376,5829,3723,3007,5798,4919,4170,2416,2497,1806,457,1659,1307,510,5739,radiant,7426.0,5565.0,5553.0,5107.0,5561.0,4243.0,3723.0,2653.0,3042.0,2492.0
163,6057,5866,7777,3008,3533,5917,5953,6082,3180,2535,140,-87,1695,-172,998,2574,radiant,5830.0,6102.0,5741.0,6082.0,7583.0,5769.0,3000.0,3425.0,3515.0,2776.0
164,5376,6059,5034,2560,2998,5542,6253,6450,5787,3848,-166,-194,-1416,-3227,-850,-5853,dire,5302.0,5587.0,5693.0,6327.0,4909.0,6439.0,2680.0,5667.0,3014.0,4082.0
165,5745,6300,4608,3004,3539,5947,4553,4208,5111,3200,-202,1747,400,-2107,339,177,radiant,5496.0,5532.0,6297.0,4445.0,4754.0,3996.0,3074.0,5057.0,3641.0,3374.0
166,5159,5138,6291,3671,3569,6626,3129,5750,5824,2986,-1467,2009,541,-2153,583,-487,dire,5294.0,6365.0,4898.0,3082.0,6007.0,5390.0,3274.0,5793.0,3375.0,2981.0
167,7473,6604,6098,3288,3439,4632,6314,6045,3429,2649,2841,290,53,-141,790,3833,radiant,7191.0,4437.0,6429.0,6241.0,6294.0,5135.0,3395.0,3038.0,3555.0,2586.0
168,5595,6844,6474,3917,3693,4852,5140,5540,3363,2779,743,1704,934,554,914,4849,radiant,5195.0,4996.0,6519.0,5259.0,6000.0,5774.0,4041.0,3261.0,3695.0,2999.0
169,7079,7159,6090,3744,3665,5997,6168,6094,3932,3762,1082,991,-4,-188,-97,1784,dire,6977.0,5930.0,7132.0,5845.0,6203.0,5842.0,3803.0,3802.0,3860.0,3412.0
170,5871,4772,4082,2192,2184,7884,7039,7002,4425,4245,-2013,-2267,-2920,-2233,-2061,-11494,dire,5739.0,7732.0,4716.0,7006.0,3969.0,7047.0,2214.0,4749.0,2333.0,4305.0
171,8527,7769,7655,4339,3375,6423,4544,4197,3216,2691,2104,3225,3458,1123,684,10594,radiant,8512.0,6338.0,7407.0,4843.0,7206.0,4501.0,4108.0,3373.0,3373.0,2626.0
172,6152,6248,6926,4040,4077,6905,5963,6837,4499,3710,-753,285,89,-459,367,-471,dire,6064.0,6596.0,6632.0,5718.0,6860.0,6415.0,4273.0,3677.0,4323.0,3684.0
173,5769,6864,6322,2846,3259,7018,6395,6249,3173,2911,-1249,469,73,-327,348,-686,dire,5757.0,6579.0,6591.0,6249.0,6396.0,5635.0,3068.0,3136.0,3421.0,3053.0
174,6135,6297,5962,5217,4838,6421,5525,6170,3990,3377,-286,772,-208,1227,1461,2966,radiant,6006.0,6281.0,6533.0,5225.0,5855.0,6240.0,5385.0,4100.0,4901.0,3534.0
175,6880,5683,5779,2144,2119,8265,6791,6076,2856,2998,-1385,-1108,-297,-712,-879,-4381,dire,6787.0,8170.0,5563.0,6849.0,5797.0,6090.0,2297.0,2995.0,2340.0,3175.0
176,5763,4965,3951,3087,2713,8730,5539,4267,2624,2972,-2967,-574,-316,463,-259,-3653,dire,5494.0,8090.0,5056.0,5303.0,4190.0,3918.0,3317.0,2597.0,2975.0,2854.0
177,7694,6409,5424,3655,3759,10324,7610,7770,4436,4567,-2630,-1201,-2346,-781,-808,-7766,dire,7465.0,9826.0,6641.0,7446.0,5487.0,7488.0,3769.0,4331.0,3905.0,4324.0
178,6425,5822,5040,3936,3098,7037,6597,5901,4971,3918,-612,-775,-861,-1035,-820,-4103,dire,6374.0,7226.0,6099.0,6881.0,5019.0,5813.0,4227.0,4722.0,3302.0,4085.0
179,8147,7797,7230,5391,3585,2781,3834,2102,2080,1773,5366,3963,5128,3311,1812,19580,radiant,8336.0,3038.0,7600.0,4159.0,6987.0,2310.0,5424.0,2277.0,3662.0,1981.0
180,5633,6606,6201,3126,2902,5627,5492,4567,3413,3228,6,1114,1634,-287,-326,2141,radiant,5583.0,5756.0,6656.0,5580.0,6141.0,4457.0,3069.0,3205.0,2879.0,3256.0
181,5772,6257,5533,3992,3473,6867,5679,5304,3124,3246,-1095,578,229,868,227,807,radiant,5709.0,6450.0,6219.0,5373.0,5722.0,5413.0,3778.0,3174.0,3671.0,3105.0
182,8689,5552,5801,3085,3799,5689,5125,6017,2967,2698,3000,427,-216,118,1101,4430,radiant,8396.0,5745.0,5585.0,4822.0,5938.0,5870.0,3285.0,2744.0,3796.0,2567.0
183,9248,8598,8569,4965,3531,7433,6940,6586,4081,3479,1815,1658,1983,884,52,6392,radiant,8856.0,7629.0,8239.0,6973.0,8252.0,6765.0,4705.0,4344.0,3715.0,3607.0
184,7383,8090,6033,3237,3744,6393,6345,7514,3212,2839,990,1745,-1481,25,905,2184,dire,7276.0,6706.0,8120.0,5825.0,6265.0,6632.0,3318.0,3365.0,3466.0,2628.0
185,6468,4423,4760,2600,2955,5582,6094,5632,3161,3220,886,-1671,-872,-561,-265,-2483,dire,6230.0,5493.0,4451.0,5774.0,4894.0,5561.0,2565.0,3408.0,3141.0,3407.0
186,9173,6761,4376,2988,3477,7505,7390,7184,3415,3002,1668,-629,-2808,-427,475,-1721,dire,8358.0,7469.0,6683.0,7327.0,4619.0,7227.0,3113.0,3602.0,3352.0,3277.0
187,6079,5571,5645,2643,2436,6292,6873,6991,3968,2969,-213,-1302,-1346,-1325,-533,-4719,dire,6124.0,5962.0,5294.0,6763.0,5555.0,7083.0,2875.0,3908.0,2520.0,3117.0
188,5148,6617,5851,4538,3406,4721,6431,3805,4159,2969,427,186,2046,379,437,3475,dire,5135.0,4455.0,6615.0,6107.0,5581.0,3700.0,4396.0,4280.0,3388.0,3101.0
189,6366,5905,5437,7217,4703,9148,7528,5648,4637,4469,-2782,-1623,-211,2580,234,-1802,dire,6383.0,8724.0,6138.0,7432.0,5035.0,5797.0,7043.0,4666.0,4955.0,4179.0
190,7280,6202,7085,3490,4098,8544,8243,6162,3826,4013,-1264,-2041,923,-336,85,-2633,dire,7072.0,8264.0,6227.0,8348.0,7359.0,6242.0,3678.0,3875.0,4072.0,4213.0
191,7018,5577,5549,3927,3462,6758,5906,4941,6047,4056,260,-329,608,-2120,-594,-2175,dire,7066.0,6382.0,5479.0,4965.0,5649.0,4388.0,4138.0,5717.0,3557.0,3753.0
192,6624,6858,6335,3417,2923,5840,5864,4247,2879,3654,784,994,2088,538,-731,3673,dire,6806.0,5733.0,6436.0,5726.0,5882.0,3891.0,3063.0,2927.0,2864.0,3685.0
193,7108,7500,7565,2968,4511,9821,7330,7999,5899,3801,-2713,170,-434,-2931,710,-5198,radiant,7004.0,10049.0,7787.0,7080.0,7431.0,7493.0,3215.0,6058.0,4552.0,4067.0
194,8594,8078,9173,4210,4026,6908,7103,6925,4285,3221,1686,975,2248,-75,805,5639,radiant,7752.0,7205.0,7580.0,7471.0,8957.0,7351.0,4000.0,4571.0,3936.0,3456.0
195,5305,5373,4670,2810,2725,6954,7881,4942,2793,3175,-1649,-2508,-272,17,-450,-4862,dire,5478.0,6788.0,5762.0,7169.0,4893.0,4786.0,2891.0,2678.0,2902.0,3074.0
196,5933,6074,7181,3651,2657,6114,6147,4915,4107,3025,-181,-73,2266,-456,-368,1188,radiant,5844.0,5890.0,6157.0,6221.0,7091.0,4838.0,3709.0,4121.0,2771.0,3129.0
197,7957,6963,6235,4748,3443,7620,5671,4991,2942,2821,337,1292,1244,1806,622,5301,radiant,7865.0,7361.0,6854.0,5191.0,6355.0,4636.0,4454.0,3012.0,3742.0,2906.0
198,7447,6903,6165,3370,3758,6041,6572,6169,3994,2662,1406,331,-4,-624,1096,2205,dire,7459.0,6093.0,6757.0,6675.0,6239.0,6227.0,3362.0,4042.0,3862.0,2822.0
199,6748,6131,6147,3148,2387,5616,5762,5212,2782,2833,1132,369,935,366,-446,2356,dire,6480.0,5528.0,6190.0,5724.0,6178.0,5173.0,3197.0,2965.0,2495.0,3103.0
200,7332,6924,6427,3105,3268,8000,5914,5519,2883,3410,-668,1010,908,222,-142,1330,radiant,7380.0,8029.0,6973.0,5657.0,6189.0,5494.0,3305.0,3043.0,3371.0,3544.0
201,6315,5583,3478,2351,1671,8932,7930,7407,3645,2618,-2617,-2347,-3929,-1294,-947,-11134,dire,6375.0,8633.0,5662.0,7702.0,3649.0,6784.0,2445.0,3620.0,1867.0,2419.0
202,8070,8668,6241,6099,4163,5283,4786,4582,1975,2229,2787,3882,1659,4124,1934,14386,radiant,7728.0,5297.0,8509.0,5042.0,6256.0,4254.0,6068.0,2186.0,4171.0,2443.0
203,6586,5649,5618,3087,2988,8174,7925,7005,5618,4765,-1588,-2276,-1387,-2531,-1777,-9559,dire,6693.0,7465.0,5396.0,7668.0,5810.0,6626.0,3135.0,5489.0,3230.0,4762.0
204,6875,7477,7159,4724,4387,5884,8066,6230,4252,3765,991,-589,929,472,622,2425,dire,6634.0,6011.0,7200.0,7755.0,6824.0,5870.0,4450.0,4314.0,4369.0,3813.0
205,9479,9325,9251,4528,4494,6508,5634,4284,4116,4068,2971,3691,4967,412,426,12467,radiant,8855.0,6351.0,9084.0,5783.0,9637.0,4493.0,4362.0,4339.0,4523.0,4068.0
206,6793,5656,6261,2570,2414,7376,6872,7395,5598,3479,-583,-1216,-1134,-3028,-1065,-7026,dire,6869.0,7166.0,5654.0,6799.0,6207.0,7259.0,2782.0,5453.0,2624.0,3419.0
207,6877,6236,6002,3770,2749,7099,6982,6690,3207,3689,-222,-746,-688,563,-940,-2033,radiant,6478.0,7045.0,6458.0,6974.0,5773.0,6470.0,3913.0,3386.0,2793.0,3922.0
208,7968,6081,5884,3559,3084,7031,5101,4980,3570,3392,937,980,904,-11,-308,2502,dire,7760.0,6989.0,6002.0,4836.0,5772.0,4795.0,3476.0,3656.0,3145.0,3491.0
209,8019,5991,5395,3790,3307,7470,7343,5123,3224,3848,549,-1352,272,566,-541,-506,radiant,8095.0,6967.0,5727.0,6890.0,5772.0,5110.0,3883.0,3222.0,3066.0,3819.0
210,9998,6828,5048,3955,4263,6688,5685,5163,5626,3334,3310,1143,-115,-1671,929,3596,radiant,9240.0,6177.0,6767.0,5776.0,4877.0,5185.0,3608.0,5517.0,3894.0,3252.0
211,7067,6191,6919,3469,3514,6603,6369,5059,2738,2129,464,-178,1860,731,1385,4262,dire,6988.0,6308.0,6159.0,5806.0,7066.0,5035.0,3550.0,2720.0,3481.0,2303.0
212,6272,7585,6048,3124,2139,6048,6254,7288,2275,1899,224,1331,-1240,849,240,1404,radiant,6334.0,5938.0,7597.0,6293.0,6153.0,7344.0,3012.0,2465.0,2273.0,2111.0
213,7791,6860,4681,3747,3299,5687,5877,4827,4727,3089,2104,983,-146,-980,210,2171,radiant,7247.0,5485.0,6321.0,5984.0,4386.0,5026.0,3434.0,4627.0,3052.0,3286.0
214,5930,5132,5543,3099,2556,7839,6304,4796,4575,3676,-1909,-1172,747,-1476,-1120,-4930,dire,5910.0,8027.0,5383.0,6190.0,5733.0,4798.0,3370.0,4779.0,2624.0,3788.0
215,5744,5594,4946,3387,2007,6828,6986,6510,3195,2424,-1084,-1392,-1564,192,-417,-4265,radiant,6032.0,6679.0,5585.0,6938.0,4962.0,5981.0,3538.0,2886.0,2162.0,2416.0
216,8668,8339,5307,3771,2769,12078,7914,9480,5009,4889,-3410,425,-4173,-1238,-2120,-10516,dire,8189.0,12348.0,8015.0,7841.0,5339.0,9092.0,3726.0,4958.0,2749.0,4911.0
217,7331,6794,6412,3214,3240,7326,5785,5033,3345,3047,5,1009,1379,-131,193,2455,radiant,7087.0,7025.0,6427.0,5922.0,6275.0,5196.0,3264.0,3379.0,3075.0,3222.0
218,5724,5811,5619,3598,3365,5393,7539,6929,2727,2976,331,-1728,-1310,871,389,-1447,dire,5543.0,5327.0,6009.0,7485.0,5827.0,6579.0,3793.0,2745.0,3629.0,3224.0
219,8462,7344,6816,4556,3752,10197,9722,8970,4291,3822,-1735,-2378,-2154,265,-70,-6072,dire,8009.0,9997.0,7217.0,9750.0,6644.0,9013.0,4728.0,4465.0,3827.0,3976.0
220,6284,5890,5136,3126,2295,6805,5611,5341,3308,2823,-521,279,-205,-182,-528,-1157,dire,6260.0,6475.0,5602.0,5528.0,5294.0,5102.0,3218.0,3502.0,2369.0,3015.0
221,6252,5727,6512,4199,3252,4789,6019,4953,3223,3297,1463,-292,1559,976,-45,3661,dire,6118.0,4580.0,5803.0,6036.0,6405.0,4817.0,4030.0,3390.0,3081.0,3256.0
222,6696,5914,4245,2834,3100,7141,5435,6851,3959,2879,-445,479,-2606,-1125,221,-3476,dire,6564.0,6866.0,5845.0,5078.0,4388.0,6901.0,3026.0,3898.0,3301.0,2978.0
223,8240,5819,8014,3821,3759,8406,7070,6819,4601,4409,-166,-1251,1195,-780,-650,-1652,radiant,8019.0,8113.0,6014.0,7203.0,7939.0,6958.0,3717.0,4784.0,3771.0,4396.0
224,6949,6994,5527,2941,2048,7221,6974,5190,2809,2322,-272,20,337,132,-274,-57,radiant,6897.0,7054.0,7063.0,6811.0,5463.0,5266.0,3170.0,2850.0,2256.0,2380.0
225,5788,6770,5376,4879,3631,7735,7792,5434,4097,3485,-1947,-1022,-58,782,146,-2099,dire,5635.0,7224.0,7174.0,7160.0,5634.0,5330.0,5018.0,3976.0,3858.0,3395.0
226,6490,5726,5819,3810,2814,8075,7713,7155,2914,3303,-1585,-1987,-1336,896,-489,-4501,radiant,6250.0,7756.0,5369.0,7393.0,5581.0,6793.0,3750.0,2940.0,2509.0,3343.0
227,6834,6356,6246,3665,3125,8047,6831,5335,3841,2936,-1213,-475,911,-176,189,-764,dire,6837.0,7867.0,6176.0,7073.0,5934.0,5181.0,3857.0,4042.0,3137.0,3124.0
228,6721,7259,6602,4639,4571,6156,6278,5106,4884,3477,565,981,1496,-245,1094,3891,radiant,7008.0,6020.0,7299.0,6071.0,6572.0,5335.0,4671.0,4434.0,4081.0,3199.0
229,5638,4265,4193,4547,3299,7887,7009,6475,4678,4122,-2249,-2744,-2282,-131,-823,-8229,dire,5668.0,7913.0,4294.0,7247.0,4261.0,6642.0,4680.0,4545.0,3517.0,4309.0
230,6940,6711,6043,3322,3084,8390,6386,5606,3193,3894,-1450,325,437,129,-810,-1369,dire,7315.0,7772.0,7133.0,6019.0,5983.0,5350.0,3593.0,3322.0,3321.0,3556.0
231,9393,7614,6790,4088,3782,5076,5149,5208,2893,2347,4317,2465,1582,1195,1435,10994,radiant,9103.0,5179.0,7473.0,5004.0,7020.0,5362.0,4031.0,2620.0,4088.0,2543.0
232,8096,6743,5533,4740,3271,6084,4279,5276,3771,2131,2012,2464,257,969,1140,6842,radiant,8081.0,6300.0,6738.0,4252.0,5677.0,5203.0,4582.0,3780.0,3493.0,2334.0
233,6841,6093,6764,2929,3273,7570,5931,4952,3428,2503,-729,162,1812,-499,770,1516,radiant,5846.0,7269.0,6414.0,5727.0,6631.0,4947.0,2898.0,2848.0,3043.0,2584.0
234,5491,6347,5947,4881,4599,6020,6774,7724,3038,2951,-529,-427,-1777,1843,1648,758,dire,5347.0,6096.0,6279.0,6670.0,6147.0,7715.0,4866.0,3299.0,4714.0,3191.0
235,6657,6192,5691,5756,4770,8488,7222,7616,5350,4598,-1831,-1030,-1925,406,172,-4208,dire,7054.0,7896.0,5911.0,7585.0,5422.0,7360.0,5858.0,5632.0,4806.0,4762.0
236,6941,6511,5557,3492,3285,6730,4868,3734,4716,3095,211,1643,1823,-1224,190,2643,radiant,6640.0,6754.0,6641.0,5084.0,5396.0,3732.0,3531.0,4789.0,3368.0,3271.0
237,6752,5203,5432,2196,2938,5317,5317,3886,5673,3026,1435,-114,1546,-3477,-88,-698,dire,6462.0,5340.0,4928.0,5053.0,4606.0,3903.0,2329.0,6047.0,3089.0,3280.0
238,7102,6547,5169,3874,2866,7838,6340,4979,4236,3559,-736,207,190,-362,-693,-1394,radiant,6455.0,8021.0,5369.0,6503.0,4542.0,5076.0,2968.0,4359.0,2875.0,3482.0
239,6942,6544,5979,3784,3272,6953,7142,6105,4769,4663,-11,-598,-126,-985,-1391,-3111,dire,7152.0,6676.0,6373.0,7168.0,5923.0,6089.0,4078.0,5034.0,3520.0,4659.0
240,5870,5623,4412,2707,2680,6631,5845,5195,3086,3009,-761,-222,-783,-379,-329,-2474,dire,5497.0,6163.0,5490.0,5645.0,4252.0,5124.0,2708.0,3094.0,2642.0,2857.0
241,8887,6293,5128,4443,3256,5839,6450,5949,3273,3645,3048,-157,-821,1170,-389,2851,radiant,8486.0,5778.0,5964.0,6437.0,5199.0,6136.0,4347.0,3503.0,3232.0,3854.0
242,5924,5970,6589,4093,3806,6854,5440,5093,4102,3635,-930,530,1496,-9,171,1258,dire,6338.0,6657.0,5868.0,5571.0,6832.0,5146.0,4432.0,4092.0,4119.0,3915.0
243,8247,5286,3950,2865,2490,7323,6499,5573,4087,4284,924,-1213,-1623,-1222,-1794,-4928,dire,7604.0,7162.0,5412.0,6365.0,3757.0,5870.0,2727.0,4281.0,2160.0,3927.0
244,7524,6951,5227,3204,2785,6362,5405,4101,2494,1930,1162,1546,1126,710,855,5399,radiant,7075.0,6239.0,6810.0,5384.0,5083.0,4396.0,3325.0,2614.0,2758.0,2134.0
245,5420,4730,5341,2841,2597,8278,7691,5228,4605,3433,-2858,-2961,113,-1764,-836,-8306,dire,5323.0,7851.0,4657.0,7767.0,5519.0,5344.0,3080.0,4452.0,2788.0,3654.0
246,7555,7475,5143,4654,3607,7870,5064,4880,3723,2915,-315,2411,263,931,692,3982,radiant,6504.0,7047.0,7792.0,5017.0,5247.0,4737.0,4600.0,3428.0,3531.0,3172.0
247,5115,5486,3416,2514,2896,8289,6241,5899,4102,3361,-3174,-755,-2483,-1588,-465,-8465,dire,5238.0,7864.0,5616.0,6348.0,3518.0,5764.0,2521.0,4130.0,2760.0,3171.0
248,9003,6579,5618,3941,4187,4534,5807,4932,4191,2885,4469,772,686,-250,1302,6979,radiant,8599.0,4379.0,6701.0,5025.0,5652.0,4769.0,4131.0,4142.0,4443.0,2786.0
249,6280,4575,5347,3512,2423,7015,6251,3269,4176,4016,-735,-1676,2078,-664,-1593,-2590,dire,5674.0,7335.0,4120.0,6485.0,4992.0,3337.0,3215.0,4448.0,2270.0,4209.0
250,7058,5987,6057,3916,3377,4580,5299,5939,3459,3227,2478,688,118,457,150,3891,radiant,7148.0,4617.0,5851.0,5329.0,6377.0,6013.0,4244.0,3654.0,3643.0,3312.0
