match_id,hero_id,lane,lane_role,gold_t,radiant_team,dire_team,radiant_win,team,max_g,pos
7601046103,109,1,1,"[0, 329, 691, 905, 1512, 1778, 2161, 2837, 3423, 3671, 4241, 4654, 5373, 5933, 6468, 6844, 7501, 8810, 9487, 10362, 11215, 12393, 13096, 13474, 14392, 15703, 16664, 17571, 18074, 18559, 19006, 20907]","[5, 109, 86, 57, 96]","[18, 88, 85, 13, 84]",True,radiant,20907,2
7601046103,57,2,2,"[0, 381, 718, 1118, 1573, 2301, 2850, 3773, 4257, 4787, 5298, 5836, 6079, 6647, 7402, 7929, 8753, 10318, 10964, 11533, 12547, 13730, 14198, 14971, 15247, 16580, 18145, 19770, 21602, 21779, 22255, 24116]","[5, 109, 86, 57, 96]","[18, 88, 85, 13, 84]",True,radiant,24116,1
7601046103,86,3,3,"[0, 170, 260, 399, 569, 659, 794, 1018, 1243, 1381, 1565, 1675, 1765, 2027, 2701, 3329, 3587, 4541, 4923, 5437, 5680, 6185, 6754, 7095, 7299, 7576, 7719, 8587, 9499, 9676, 10080, 11214]","[5, 109, 86, 57, 96]","[18, 88, 85, 13, 84]",True,radiant,11214,4
7601046103,96,3,3,"[0, 294, 663, 1098, 1579, 2040, 2542, 3150, 3691, 4102, 4626, 5215, 5896, 5991, 6689, 6990, 7251, 7500, 8052, 8641, 9311, 10206, 10548, 11213, 11734, 12430, 12524, 13279, 13662, 14517, 14803, 16533]","[5, 109, 86, 57, 96]","[18, 88, 85, 13, 84]",True,radiant,16533,3
7601365508,45,1,3,"[0, 508, 679, 803, 1026, 1116, 1406, 1496, 1942, 2068, 2716, 2960, 3299, 3540, 4052, 4250, 4692, 4957, 6031, 7039, 7483, 7762, 8688, 8857, 9465, 10045, 10723]","[21, 36, 20, 71, 48]","[45, 10, 49, 53, 13]",True,dire,10723,4
7601365508,49,1,3,"[0, 240, 590, 973, 1258, 1493, 1905, 2330, 2884, 3324, 3865, 4425, 4908, 5486, 6253, 6459, 7171, 7683, 8472, 9372, 10164, 10679, 11627, 12307, 13358, 14424, 15316]","[21, 36, 20, 71, 48]","[45, 10, 49, 53, 13]",True,dire,15316,2
7601365508,13,2,2,"[0, 255, 605, 888, 1142, 1469, 1676, 2076, 2794, 3263, 4089, 4586, 5253, 5734, 6290, 6986, 7422, 7562, 8404, 9318, 9985, 10458, 11319, 11968, 12634, 13270, 14418]","[21, 36, 20, 71, 48]","[45, 10, 49, 53, 13]",True,dire,14418,3
7601365508,10,3,1,"[0, 205, 551, 988, 1326, 1695, 2027, 2399, 2940, 3431, 4079, 4697, 5277, 5964, 6576, 7028, 7916, 8714, 9932, 10695, 11739, 12861, 13853, 14466, 15697, 16691, 18128]","[21, 36, 20, 71, 48]","[45, 10, 49, 53, 13]",True,dire,18128,1
7601365508,53,3,1,"[0, 169, 289, 425, 603, 693, 1066, 1389, 1614, 1779, 2429, 2519, 2800, 3226, 3594, 3830, 4094, 4347, 5156, 5950, 6295, 6606, 7340, 7734, 8943, 9394, 10242]","[21, 36, 20, 71, 48]","[45, 10, 49, 53, 13]",True,dire,10242,5
7601365508,20,1,1,"[0, 169, 279, 369, 699, 949, 1039, 1482, 1715, 2016, 2371, 2565, 2715, 3315, 3857, 4127, 4350, 4664, 4804, 4961, 5261, 5356, 5451, 5545, 5850, 5945, 6286]","[21, 36, 20, 71, 48]","[45, 10, 49, 53, 13]",False,radiant,6286,5
7601365508,48,1,1,"[0, 280, 603, 894, 1110, 1324, 1556, 1842, 2212, 3008, 3684, 4263, 5117, 5924, 6608, 7271, 7978, 8913, 9462, 10072, 11156, 12393, 13391, 14430, 15530, 15625, 16022]","[21, 36, 20, 71, 48]","[45, 10, 49, 53, 13]",False,radiant,16022,1
7601365508,36,2,2,"[0, 253, 607, 972, 1342, 1667, 2262, 2642, 3270, 3785, 4267, 4843, 5471, 6711, 7422, 8204, 8658, 9501, 9641, 10105, 10200, 10333, 10628, 11124, 12027, 12271, 13068]","[21, 36, 20, 71, 48]","[45, 10, 49, 53, 13]",False,radiant,13068,2
7601365508,21,3,3,"[0, 169, 310, 452, 721, 811, 901, 1370, 1717, 1948, 2062, 2299, 2660, 3150, 3503, 3882, 4429, 4768, 4908, 5222, 5374, 5469, 5632, 6165, 6785, 6880, 7010]","[21, 36, 20, 71, 48]","[45, 10, 49, 53, 13]",False,radiant,7010,4
7601365508,71,3,3,"[0, 169, 531, 735, 1003, 1399, 1604, 2029, 2409, 2754, 2968, 3401, 3966, 4654, 5618, 5888, 6533, 6887, 7027, 7558, 7733, 7930, 8373, 8744, 9555, 9650, 10398]","[21, 36, 20, 71, 48]","[45, 10, 49, 53, 13]",False,radiant,10398,3
7601749215,26,1,3,"[0, 681, 771, 998, 1208, 1338, 1680, 1859, 1949, 2116, 2206, 2474, 2564, 2659, 2966, 3061, 3155, 3717, 4843, 5457, 5788, 5883, 6395, 6783, 7442, 7732]","[20, 105, 49, 21, 126]","[91, 26, 93, 97, 106]",True,dire,7732,5
7601749215,97,1,3,"[0, 587, 870, 1271, 1741, 2064, 2926, 3208, 3369, 3554, 3942, 4235, 4746, 5036, 5741, 6486, 6851, 7192, 7594, 8460, 9018, 9284, 9815, 10575, 11088, 12167]","[20, 105, 49, 21, 126]","[91, 26, 93, 97, 106]",True,dire,12167,3
7601749215,106,2,2,"[0, 453, 631, 956, 1282, 1613, 1913, 2529, 3001, 3807, 3897, 3987, 4560, 5270, 5947, 6237, 6616, 7401, 7950, 9216, 10174, 10269, 10855, 12011, 12904, 13822]","[20, 105, 49, 21, 126]","[91, 26, 93, 97, 106]",True,dire,13822,2
7601749215,91,3,1,"[0, 477, 567, 743, 833, 1172, 1352, 1442, 1796, 2107, 2197, 2287, 2421, 2650, 2956, 3240, 3571, 3756, 4595, 5160, 5520, 5663, 6172, 6827, 7434, 8343]","[20, 105, 49, 21, 126]","[91, 26, 93, 97, 106]",True,dire,8343,4
7601749215,93,3,1,"[0, 199, 579, 1040, 1276, 2042, 2453, 2722, 3186, 3670, 3866, 4611, 5248, 6033, 6857, 7669, 8507, 9518, 11834, 12879, 13963, 14570, 16077, 16888, 18455, 20405]","[20, 105, 49, 21, 126]","[91, 26, 93, 97, 106]",True,dire,20405,1
7601749215,20,1,1,"[0, 321, 411, 545, 900, 1084, 1174, 1264, 1628, 1863, 2092, 2675, 2819, 3111, 3206, 3437, 3657, 3849, 3944, 4039, 4621, 5161, 5292, 5386, 5751, 5993]","[20, 105, 49, 21, 126]","[91, 26, 93, 97, 106]",False,radiant,5993,5
7601749215,21,1,1,"[0, 286, 573, 1016, 1374, 1857, 2104, 2661, 3178, 3589, 4062, 5126, 5560, 6324, 6912, 7106, 7941, 8533, 9067, 9458, 10315, 11688, 11783, 12261, 12715, 12957]","[20, 105, 49, 21, 126]","[91, 26, 93, 97, 106]",False,radiant,12957,1
7601749215,126,2,2,"[0, 488, 886, 1081, 1387, 1755, 2120, 2517, 2770, 3543, 4323, 4792, 5434, 6109, 6465, 7202, 7581, 7950, 8172, 8379, 9340, 10278, 10805, 11164, 11259, 11501]","[20, 105, 49, 21, 126]","[91, 26, 93, 97, 106]",False,radiant,11501,2
7601749215,105,3,3,"[0, 454, 544, 634, 754, 844, 978, 1182, 1403, 1538, 1776, 2061, 2269, 2577, 2901, 3755, 4014, 4178, 4400, 4671, 5732, 6223, 6318, 6412, 6591, 7070]","[20, 105, 49, 21, 126]","[91, 26, 93, 97, 106]",False,radiant,7070,4
7601749215,49,3,3,"[0, 555, 866, 1066, 1498, 1623, 1870, 2196, 2321, 2456, 2635, 2869, 3436, 3786, 4279, 4664, 5059, 5772, 5994, 6089, 7467, 8147, 8242, 8336, 8431, 8673]","[20, 105, 49, 21, 126]","[91, 26, 93, 97, 106]",False,radiant,8673,3
7601831103,43,1,3,"[0, 207, 467, 756, 1082, 1461, 1865, 2028, 2676, 2923, 3512, 3813, 4204, 4646, 5465, 6061, 6846, 7817, 8481, 8639, 9268, 9495, 9589, 10048, 11212, 12326, 12984, 13851, 14028, 14375, 14508, 14608, 15110, 15634, 16328, 17639, 18462, 18562, 18662, 19082, 19636, 19866, 19990, 20482, 21115, 21215]","[100, 96, 53, 76, 10]","[48, 43, 137, 123, 21]",False,dire,21215,3
7601831103,123,1,3,"[0, 170, 309, 399, 519, 920, 1089, 1507, 1940, 2157, 2842, 3001, 3502, 3870, 4701, 5125, 5793, 6058, 6214, 6930, 7428, 7926, 8020, 8428, 9637, 10097, 10576, 12046, 12563, 12882, 13265, 13365, 13850, 14058, 14796, 15717, 16498, 16807, 17659, 18598, 19007, 19107, 19549, 20009, 20375, 20475]","[100, 96, 53, 76, 10]","[48, 43, 137, 123, 21]",False,dire,20475,4
7601831103,137,2,2,"[0, 243, 577, 919, 1196, 1532, 1843, 2595, 3233, 3622, 4136, 4423, 5563, 5771, 6420, 7383, 8069, 8421, 8830, 9694, 9862, 10207, 10471, 11115, 11514, 12585, 13168, 13467, 14112, 14571, 15031, 15574, 16195, 16341, 17301, 18346, 19038, 19643, 20020, 20651, 21234, 21334, 21995, 22751, 23114, 23505]","[100, 96, 53, 76, 10]","[48, 43, 137, 123, 21]",False,dire,23505,2
7601831103,48,3,1,"[0, 205, 748, 980, 1220, 1680, 2199, 2686, 3173, 3401, 3929, 4577, 5392, 5542, 6821, 7316, 8169, 9274, 10584, 11505, 12584, 13702, 14382, 15171, 16790, 17789, 18871, 20345, 20989, 21585, 22282, 23162, 23262, 23406, 24434, 26426, 27965, 28065, 28165, 29284, 29772, 29872, 30326, 30920, 31737, 33623]","[100, 96, 53, 76, 10]","[48, 43, 137, 123, 21]",False,dire,33623,1
7601831103,21,3,1,"[0, 170, 319, 409, 575, 700, 1054, 1144, 1346, 1475, 1733, 1877, 2191, 2656, 3407, 3556, 3714, 4156, 4482, 4911, 5006, 5101, 5195, 5470, 6131, 6578, 6865, 7506, 8175, 8271, 8383, 8978, 9213, 9357, 9769, 10970, 11967, 12155, 12811, 13231, 13537, 13669, 13901, 14136, 14416, 14516]","[100, 96, 53, 76, 10]","[48, 43, 137, 123, 21]",False,dire,14516,5
7601831103,100,1,1,"[0, 170, 260, 350, 478, 695, 785, 1066, 1156, 1381, 1471, 1561, 1785, 2144, 2363, 2494, 2803, 2898, 3160, 3691, 3965, 4305, 4543, 4638, 5171, 5677, 6177, 6772, 7237, 7718, 8330, 9036, 9249, 9610, 10150, 10250, 10350, 11029, 11622, 11722, 12081, 12835, 13201, 13466, 14508, 15452]","[100, 96, 53, 76, 10]","[48, 43, 137, 123, 21]",True,radiant,15452,5
7601831103,10,1,1,"[0, 239, 566, 844, 1128, 1530, 1735, 2282, 2849, 3591, 4023, 4741, 5483, 6039, 6454, 6820, 7735, 8297, 8713, 10640, 11397, 12847, 14018, 14562, 14974, 15250, 16381, 17321, 17747, 19278, 20305, 22782, 23271, 24737, 25584, 25838, 26058, 27628, 28739, 29461, 31074, 32537, 33441, 33950, 35421, 37034]","[100, 96, 53, 76, 10]","[48, 43, 137, 123, 21]",True,radiant,37034,1
7601831103,53,2,2,"[0, 170, 260, 394, 528, 864, 1226, 1449, 1539, 1752, 1842, 2074, 2369, 2765, 2984, 3235, 3456, 3751, 4136, 4934, 5115, 5828, 6213, 6673, 7702, 7797, 8542, 9366, 10363, 10630, 11700, 12155, 13058, 14101, 14962, 15438, 15760, 17126, 17984, 18141, 18996, 20059, 20388, 20669, 21619, 22711]","[100, 96, 53, 76, 10]","[48, 43, 137, 123, 21]",True,radiant,22711,4
7601831103,76,2,2,"[0, 207, 455, 737, 991, 1403, 1727, 2135, 2350, 3308, 3555, 3788, 3950, 4614, 5350, 5653, 6366, 6803, 7122, 7571, 7942, 8299, 8803, 9061, 9543, 9768, 10714, 10809, 11981, 12511, 13393, 14263, 14993, 15632, 16959, 17344, 17517, 18990, 19610, 19909, 21063, 21936, 22517, 22896, 23947, 25596]","[100, 96, 53, 76, 10]","[48, 43, 137, 123, 21]",True,radiant,25596,2
7601831103,96,3,3,"[0, 170, 368, 732, 1195, 1406, 1694, 2111, 2492, 2848, 3285, 3605, 3951, 4923, 5273, 5685, 6186, 6527, 6755, 7577, 7782, 8245, 9011, 9307, 9648, 10796, 11324, 11691, 12450, 13197, 13771, 14594, 14852, 15459, 16064, 16339, 16478, 16652, 17326, 17553, 18986, 20039, 20488, 20847, 22183, 23336]","[100, 96, 53, 76, 10]","[48, 43, 137, 123, 21]",True,radiant,23336,3
7601988906,129,1,3,"[0, 297, 504, 903, 1197, 1361, 1779, 2251, 2681, 3097, 3686, 3951, 4834, 5328, 5947, 6474, 7055, 7933, 9147, 9446, 10358, 10677, 10995, 11640, 12248, 13185, 14074, 14758, 15264, 16110]","[18, 23, 98, 65, 86]","[5, 129, 114, 26, 48]",True,dire,16110,3
7601988906,26,1,3,"[0, 169, 259, 368, 458, 595, 722, 812, 902, 1167, 1479, 1574, 1911, 2554, 2900, 3188, 3661, 4031, 4278, 5056, 5388, 5488, 5731, 6035, 6538, 7117, 7961, 8511, 8607, 8946]","[18, 23, 98, 65, 86]","[5, 129, 114, 26, 48]",True,dire,8946,4
7601988906,114,2,2,"[0, 323, 732, 1090, 1539, 2180, 2711, 2801, 3440, 3530, 4034, 4503, 5347, 6500, 7214, 7823, 9384, 10059, 11173, 11607, 12428, 13112, 13347, 13873, 15055, 15951, 16445, 16862, 17238, 17599]","[18, 23, 98, 65, 86]","[5, 129, 114, 26, 48]",True,dire,17599,2
7601988906,5,3,1,"[0, 169, 259, 349, 510, 600, 783, 873, 1195, 1285, 1510, 1713, 2012, 2555, 2751, 2983, 3569, 3952, 4515, 4756, 5181, 5351, 5589, 5943, 6583, 7162, 7690, 8194, 8290, 8720]","[18, 23, 98, 65, 86]","[5, 129, 114, 26, 48]",True,dire,8720,5
7601988906,48,3,1,"[0, 169, 519, 835, 1081, 1490, 1870, 2381, 3021, 3598, 4172, 4748, 5083, 5676, 6619, 7459, 8405, 9766, 10942, 12824, 13695, 14531, 15605, 16571, 17680, 18972, 20391, 21685, 22752, 23626]","[18, 23, 98, 65, 86]","[5, 129, 114, 26, 48]",True,dire,23626,1
7601988906,18,1,1,"[0, 206, 484, 886, 1169, 1602, 1881, 2152, 2640, 3124, 3895, 4479, 5138, 5962, 6378, 6803, 7457, 8103, 8197, 8292, 8818, 9735, 10258, 10979, 11248, 11961, 12657, 13721, 14549, 14883]","[18, 23, 98, 65, 86]","[5, 129, 114, 26, 48]",False,radiant,14883,2
7601988906,65,1,1,"[0, 169, 259, 732, 902, 1253, 1358, 1540, 1917, 2444, 3160, 3404, 3613, 4185, 4319, 4656, 4751, 4962, 5094, 5846, 6129, 6468, 7013, 7279, 7569, 8231, 8325, 9141, 9270, 9769]","[18, 23, 98, 65, 86]","[5, 129, 114, 26, 48]",False,radiant,9769,4
7601988906,98,2,2,"[0, 294, 631, 872, 1194, 1771, 1861, 2435, 2986, 3425, 4098, 4652, 5337, 5882, 6442, 6795, 6997, 7941, 8144, 10323, 10811, 11616, 12365, 12618, 12789, 13206, 14055, 14396, 15134, 15660]","[18, 23, 98, 65, 86]","[5, 129, 114, 26, 48]",False,radiant,15660,1
7601988906,23,3,3,"[0, 257, 500, 802, 1178, 1595, 1987, 2448, 2665, 3040, 3605, 4154, 4470, 5028, 5652, 6049, 6285, 6986, 7175, 7484, 8154, 8779, 9109, 9843, 9938, 10835, 11075, 11272, 11410, 11695]","[18, 23, 98, 65, 86]","[5, 129, 114, 26, 48]",False,radiant,11695,3
7601988906,86,3,3,"[0, 169, 276, 446, 663, 884, 1022, 1204, 1405, 1593, 2026, 2248, 2478, 2753, 2848, 3267, 3411, 3506, 3600, 4374, 5036, 5203, 5495, 5739, 5976, 6071, 6263, 6497, 6593, 7131]","[18, 23, 98, 65, 86]","[5, 129, 114, 26, 48]",False,radiant,7131,5
7602106509,26,1,3,"[0, 170, 278, 604, 694, 932, 1089, 1179, 1722, 1812, 2055, 2523, 2657, 2826, 3332, 3553, 4260, 4781, 5045, 5242, 5386, 5553, 6127, 6447, 7518, 7829, 8121, 8649, 8745]","[19, 53, 51, 28, 48]","[128, 26, 121, 96, 89]",False,dire,8745,4
7602106509,96,1,3,"[0, 205, 508, 785, 1284, 1706, 2211, 2426, 2928, 3434, 4022, 4902, 5328, 5497, 6010, 6527, 6938, 7761, 8049, 8443, 8729, 9139, 9305, 9626, 11131, 11515, 12276, 12909, 13005]","[19, 53, 51, 28, 48]","[128, 26, 121, 96, 89]",False,dire,13005,3
7602106509,128,2,2,"[0, 303, 543, 874, 1123, 1660, 1989, 2434, 2685, 3152, 3680, 3984, 4391, 4703, 5094, 5486, 6269, 6703, 7075, 7399, 8040, 8266, 9165, 9996, 10838, 11380, 12266, 12841, 13138]","[19, 53, 51, 28, 48]","[128, 26, 121, 96, 89]",False,dire,13138,2
7602106509,121,3,1,"[0, 170, 342, 432, 603, 698, 873, 1075, 1287, 1377, 1620, 1922, 2131, 2300, 2558, 2702, 3010, 3470, 3691, 3888, 3983, 4150, 4433, 4798, 5608, 6037, 6608, 7186, 7282]","[19, 53, 51, 28, 48]","[128, 26, 121, 96, 89]",False,dire,7282,5
7602106509,89,3,1,"[0, 215, 539, 903, 1424, 1851, 2158, 2770, 3201, 3511, 3991, 4798, 5388, 6208, 6645, 7267, 8226, 9283, 9595, 10266, 11038, 11367, 11975, 12264, 12519, 14397, 15063, 15892, 16287]","[19, 53, 51, 28, 48]","[128, 26, 121, 96, 89]",False,dire,16287,1
7602106509,51,1,1,"[326, 546, 636, 792, 953, 1129, 1254, 1513, 1603, 1748, 1917, 2097, 2366, 2605, 2699, 3424, 3683, 3920, 4287, 4545, 4879, 5185, 5551, 6141, 6700, 7008, 7102, 7560, 8735]","[19, 53, 51, 28, 48]","[128, 26, 121, 96, 89]",True,radiant,8735,5
7602106509,48,1,1,"[58, 228, 541, 932, 1206, 1560, 1978, 2497, 2946, 3333, 3947, 4571, 5293, 6363, 7069, 8016, 9039, 9835, 10414, 11619, 12544, 13444, 14244, 15696, 15910, 16822, 17861, 18846, 20731]","[19, 53, 51, 28, 48]","[128, 26, 121, 96, 89]",True,radiant,20731,1
7602106509,19,2,2,"[58, 301, 708, 1116, 1713, 2134, 2743, 3049, 3340, 4002, 4304, 4734, 5467, 6317, 6618, 7142, 7459, 8016, 8588, 9830, 10488, 10970, 11467, 12559, 14400, 14864, 14958, 15858, 16649]","[19, 53, 51, 28, 48]","[128, 26, 121, 96, 89]",True,radiant,16649,2
7602106509,53,3,3,"[58, 232, 338, 571, 785, 1033, 1231, 1512, 1602, 1711, 1906, 2226, 2666, 3479, 3906, 4151, 4723, 4998, 5563, 6854, 7468, 8373, 9070, 9713, 10033, 10782, 11355, 11559, 12770]","[19, 53, 51, 28, 48]","[128, 26, 121, 96, 89]",True,radiant,12770,4
7602106509,28,3,3,"[58, 346, 617, 992, 1498, 1804, 2101, 2266, 2929, 3412, 4076, 4656, 5311, 6174, 6427, 7048, 7511, 8422, 9047, 9805, 10342, 11337, 11966, 12556, 13125, 14004, 14098, 14669, 15550]","[19, 53, 51, 28, 48]","[128, 26, 121, 96, 89]",True,radiant,15550,3
7602415801,96,1,3,"[0, 241, 583, 918, 1251, 1581, 1833, 2226, 2479, 2817, 3748, 4581, 5027, 5230, 5793, 6086, 6679, 7206, 7977, 8899, 9261, 9748, 10307, 11072, 11171, 11674, 11953, 13087, 13546, 14319, 15486, 16135, 17095]","[70, 86, 60, 25, 31]","[44, 96, 88, 32, 5]",True,dire,17095,2
7602415801,88,1,3,"[0, 169, 259, 423, 560, 777, 867, 1008, 1136, 1272, 1721, 2234, 2512, 2715, 3233, 3327, 3548, 3811, 3984, 4465, 4664, 4759, 6050, 6371, 6485, 6805, 6899, 7249, 7881, 8139, 8235, 8445, 8893]","[70, 86, 60, 25, 31]","[44, 96, 88, 32, 5]",True,dire,8893,4
7602415801,32,2,2,"[0, 281, 501, 798, 1047, 1293, 1507, 1957, 2159, 2386, 2910, 3325, 3907, 4110, 4442, 4935, 5315, 6122, 6775, 7588, 8141, 8236, 9534, 10020, 10851, 11258, 11633, 12533, 13300, 14132, 14887, 15474, 16947]","[70, 86, 60, 25, 31]","[44, 96, 88, 32, 5]",True,dire,16947,3
7602415801,44,3,1,"[0, 291, 571, 1007, 1388, 1865, 2267, 2705, 3098, 3472, 4015, 4542, 5476, 6096, 7087, 7744, 8749, 10302, 11087, 12255, 12648, 13631, 14331, 15148, 16514, 17099, 18173, 19595, 21024, 22169, 23824, 25015, 25574]","[70, 86, 60, 25, 31]","[44, 96, 88, 32, 5]",True,dire,25574,1
7602415801,5,3,1,"[0, 169, 259, 478, 568, 765, 873, 1010, 1100, 1190, 1589, 1973, 2347, 2557, 2732, 2826, 3047, 3474, 3633, 4005, 4200, 4295, 4461, 4670, 4775, 5431, 5525, 5904, 6474, 7154, 7854, 8224, 8429]","[70, 86, 60, 25, 31]","[44, 96, 88, 32, 5]",True,dire,8429,5
7602415801,70,1,1,"[0, 327, 640, 923, 1444, 1751, 2452, 2821, 3264, 3762, 4024, 4149, 4514, 5517, 5872, 6523, 7324, 7690, 8118, 9040, 10069, 10781, 11825, 12230, 12801, 13461, 14269, 14364, 14796, 15057, 15528, 16190, 16927]","[70, 86, 60, 25, 31]","[44, 96, 88, 32, 5]",False,radiant,16927,2
7602415801,31,1,1,"[0, 169, 344, 434, 671, 805, 1254, 1498, 1682, 2085, 2303, 2428, 2665, 3013, 3142, 3357, 3747, 3993, 4257, 4352, 5110, 5334, 5572, 5667, 5933, 6100, 6310, 6614, 6710, 6964, 7331, 7513, 7613]","[70, 86, 60, 25, 31]","[44, 96, 88, 32, 5]",False,radiant,7613,5
7602415801,25,2,2,"[0, 287, 656, 1028, 1557, 1936, 2382, 2791, 3353, 4259, 4823, 5416, 6450, 7130, 7781, 8728, 9772, 10700, 11370, 12251, 14833, 15541, 15927, 16022, 16572, 17190, 17977, 19439, 19916, 20892, 22087, 22979, 23845]","[70, 86, 60, 25, 31]","[44, 96, 88, 32, 5]",False,radiant,23845,1
7602415801,86,3,3,"[0, 169, 259, 349, 439, 573, 759, 939, 1119, 1344, 1776, 1866, 2073, 2448, 2686, 3029, 3277, 3690, 4238, 4333, 4771, 5163, 5609, 5983, 6316, 6719, 6933, 7028, 7247, 7343, 7710, 7913, 8281]","[70, 86, 60, 25, 31]","[44, 96, 88, 32, 5]",False,radiant,8281,4
7602415801,60,3,3,"[0, 250, 651, 1025, 1427, 1810, 2263, 2858, 3420, 3945, 4592, 4937, 5178, 5472, 5858, 6148, 6619, 6928, 7372, 7550, 8412, 9546, 9953, 10397, 10714, 11255, 11755, 12430, 12755, 13156, 13701, 13984, 14243]","[70, 86, 60, 25, 31]","[44, 96, 88, 32, 5]",False,radiant,14243,3
7602497900,86,1,3,"[0, 169, 259, 349, 485, 624, 759, 1032, 1122, 1570, 1660, 1928, 2018, 2353, 2501, 2691, 3105, 3290, 3611, 3833, 3991, 4086, 4781, 4931, 5026, 5157, 5507, 5763, 6237, 6659, 6836, 7147, 7306]","[13, 104, 14, 93, 121]","[46, 86, 81, 4, 84]",False,dire,7306,5
7602497900,81,1,3,"[0, 204, 707, 995, 1279, 1598, 2095, 2418, 2782, 3714, 4279, 4791, 5546, 6183, 6589, 6757, 7263, 7551, 7870, 8299, 9499, 10011, 11087, 11793, 12054, 12159, 13982, 14734, 15117, 15687, 16398, 16729, 16829]","[13, 104, 14, 93, 121]","[46, 86, 81, 4, 84]",False,dire,16829,3
7602497900,46,2,2,"[0, 402, 685, 993, 1314, 1677, 2040, 2413, 2883, 3529, 3843, 4409, 5163, 5942, 6663, 7709, 8898, 9955, 10572, 11297, 11652, 12215, 13652, 14755, 15325, 15684, 17888, 18667, 20155, 20251, 21408, 22134, 22234]","[13, 104, 14, 93, 121]","[46, 86, 81, 4, 84]",False,dire,22234,1
7602497900,4,3,1,"[0, 239, 659, 1100, 1447, 1903, 2336, 3011, 3474, 3999, 4517, 5225, 5771, 6624, 7231, 7965, 8867, 9052, 9578, 9746, 10655, 10970, 11604, 12078, 12582, 12677, 13910, 14788, 15711, 16097, 16729, 16959, 17147]","[13, 104, 14, 93, 121]","[46, 86, 81, 4, 84]",False,dire,17147,2
7602497900,84,3,1,"[0, 169, 259, 349, 477, 601, 743, 1020, 1192, 1439, 1529, 1709, 1799, 2230, 2341, 2512, 2780, 2986, 3247, 3341, 3632, 3909, 4284, 4378, 4473, 4568, 5354, 5957, 6454, 6870, 7047, 7277, 7414]","[13, 104, 14, 93, 121]","[46, 86, 81, 4, 84]",False,dire,7414,4
7602497900,93,1,1,"[0, 283, 564, 726, 1159, 1394, 1530, 1658, 1833, 1962, 2335, 2702, 3147, 3588, 4137, 4921, 5465, 6495, 7280, 7934, 8257, 8621, 9160, 9593, 10016, 10855, 10950, 11574, 12350, 12751, 13635, 15222, 17115]","[13, 104, 14, 93, 121]","[46, 86, 81, 4, 84]",True,radiant,17115,3
7602497900,121,1,1,"[0, 169, 309, 491, 719, 849, 1066, 1191, 1318, 1493, 1700, 2017, 2427, 2565, 2660, 2916, 3074, 3259, 3354, 4331, 4489, 4793, 5006, 5147, 5442, 6333, 6630, 6891, 7504, 7875, 8206, 8578, 9998]","[13, 104, 14, 93, 121]","[46, 86, 81, 4, 84]",True,radiant,9998,5
7602497900,13,2,2,"[0, 326, 581, 909, 1156, 1576, 1983, 2553, 3005, 3484, 4247, 4979, 5371, 5972, 6527, 6829, 7263, 7814, 8372, 9546, 10286, 10838, 11569, 12297, 13705, 14430, 14623, 16108, 17632, 18727, 19846, 21363, 23862]","[13, 104, 14, 93, 121]","[46, 86, 81, 4, 84]",True,radiant,23862,1
7602497900,104,3,3,"[0, 321, 659, 1069, 1539, 2022, 2548, 3080, 3555, 4046, 4826, 5276, 6148, 6676, 6937, 7543, 8177, 9660, 10303, 12017, 12946, 13715, 14340, 15107, 16047, 17022, 17532, 17910, 19865, 20752, 20983, 22060, 23654]","[13, 104, 14, 93, 121]","[46, 86, 81, 4, 84]",True,radiant,23654,2
7602497900,14,3,3,"[0, 169, 318, 408, 590, 832, 1023, 1158, 1364, 1503, 1898, 2412, 2620, 2858, 3048, 3465, 3725, 4093, 4332, 4804, 5181, 5990, 6201, 6295, 6821, 7368, 7878, 8082, 9035, 9419, 9650, 10034, 11228]","[13, 104, 14, 93, 121]","[46, 86, 81, 4, 84]",True,radiant,11228,4
7602527211,47,1,3,"[0, 310, 551, 919, 1254, 1636, 2157, 2452, 2824, 3470, 3996, 4289, 4647, 4971, 5511, 6067, 6412, 6868, 7301, 7684, 8125, 8735, 9275, 9703, 10535, 10803]","[93, 86, 9, 49, 21]","[47, 105, 17, 5, 95]",False,dire,10803,2
7602527211,105,1,3,"[0, 234, 349, 558, 697, 873, 1009, 1099, 1189, 1557, 1765, 2040, 2222, 2475, 2570, 2905, 3000, 3095, 3253, 3508, 3603, 4015, 4276, 4690, 5076, 5171]","[93, 86, 9, 49, 21]","[47, 105, 17, 5, 95]",False,dire,5171,5
7602527211,17,2,2,"[0, 611, 925, 1300, 1583, 1707, 1834, 2040, 2503, 2642, 3301, 3874, 4598, 5072, 5167, 5980, 6113, 6414, 7008, 7447, 7914, 8215, 8828, 9266, 9361, 9961]","[93, 86, 9, 49, 21]","[47, 105, 17, 5, 95]",False,dire,9961,3
7602527211,5,3,1,"[0, 234, 349, 439, 575, 711, 801, 891, 1031, 1422, 1512, 1834, 2076, 2310, 2405, 3094, 3189, 3508, 3836, 4065, 4695, 4790, 5122, 5297, 5471, 6109]","[93, 86, 9, 49, 21]","[47, 105, 17, 5, 95]",False,dire,6109,4
