,match_id,rad_pos1,rad_pos2,rad_pos3,rad_pos4,rad_pos5,dire_pos1,dire_pos2,dire_pos3,dire_pos4,dire_pos5,pos1_diff,pos2_diff,pos3_diff,pos4_diff,pos5_diff,team_diff,minute,winner,rad_pos1_predicted_last_gold,dire_pos1_predicted_last_gold,rad_pos2_predicted_last_gold,dire_pos2_predicted_last_gold,rad_pos3_predicted_last_gold,dire_pos3_predicted_last_gold,rad_pos4_predicted_last_gold,dire_pos4_predicted_last_gold,rad_pos5_predicted_last_gold,dire_pos5_predicted_last_gold
28,7533231811,10,96,11,136,26,106,41,19,90,86,1644,526,1184,-7929,-404,-4979,45,radiant,30786.0,28746.0,30501.0,30673.0,26733.0,25919.0,14690.0,21346.0,13914.0,14366.0
29,7533433505,48,43,23,96,119,25,21,129,26,136,1901,827,672,4531,3191,11122,45,radiant,36438.0,34125.0,25809.0,24899.0,24868.0,23541.0,19630.0,14900.0,16107.0,13373.0
30,7533525210,8,23,90,112,66,21,59,60,111,20,-5708,-4040,-5097,1996,2727,-10122,45,dire,23886.0,30563.0,20821.0,24849.0,17767.0,24377.0,14993.0,13587.0,14381.0,11810.0
31,7534334312,70,39,97,51,5,10,137,92,110,65,-897,7717,2996,121,-219,9718,45,radiant,30099.0,31123.0,27544.0,21261.0,22232.0,18668.0,14365.0,14276.0,12388.0,12752.0
32,7535209904,25,22,23,112,83,46,14,98,121,3,-1322,-808,-3285,481,-3227,-8161,45,dire,26534.0,29436.0,22756.0,24207.0,20270.0,24546.0,16060.0,16498.0,15113.0,18584.0
33,7535614616,6,49,29,100,31,113,63,22,2,102,-4903,1532,-3504,-3929,-431,-11235,45,dire,27974.0,33634.0,23387.0,21267.0,20563.0,24122.0,14460.0,18138.0,11521.0,11807.0
34,7535724706,70,86,97,138,110,113,56,98,105,100,8974,1589,1613,3601,8601,24378,45,radiant,34904.0,27224.0,22707.0,22272.0,22120.0,21473.0,18007.0,15417.0,18550.0,10864.0
35,7535996813,21,80,137,105,26,41,19,38,53,20,-544,-719,-192,-4336,-1314,-7105,45,dire,29449.0,30416.0,24313.0,24842.0,21570.0,21320.0,17402.0,20988.0,13713.0,14944.0
36,7536605901,10,71,120,110,121,89,106,97,105,75,-15160,1710,-3542,-2014,-460,-19466,45,dire,29748.0,44238.0,26136.0,24729.0,20948.0,23614.0,14645.0,16415.0,14581.0,14350.0
37,7536677705,113,22,96,65,105,94,106,69,58,121,1128,-5052,-4006,1962,2151,-3817,45,radiant,35550.0,34261.0,23616.0,28435.0,19792.0,23598.0,17201.0,15821.0,15116.0,13147.0
38,7537910800,73,120,129,53,79,47,41,55,51,110,15387,6065,8462,10691,4559,45164,45,radiant,37154.0,22672.0,28298.0,23537.0,26486.0,18993.0,20958.0,12184.0,15324.0,11698.0
39,7538639606,41,15,23,19,65,109,53,129,74,20,-2779,6235,8362,-526,5479,16771,45,radiant,32676.0,34986.0,32537.0,25322.0,31382.0,22661.0,16815.0,17065.0,16927.0,11190.0
40,7539188102,25,65,62,51,20,67,98,106,79,72,169,-1945,-5276,-3692,-2855,-13599,45,dire,33962.0,33146.0,27101.0,27732.0,18501.0,23196.0,14295.0,17002.0,13402.0,15579.0
41,7540116814,70,21,96,53,26,41,120,14,119,20,59,-6942,1400,3714,239,-1530,45,dire,29885.0,30810.0,22391.0,30322.0,22777.0,21156.0,19683.0,17302.0,14662.0,14711.0
42,7540902013,72,108,106,20,26,23,25,69,83,121,3819,-6865,-2119,-977,-2607,-8749,45,dire,33422.0,29580.0,22114.0,29273.0,21357.0,22879.0,15560.0,16193.0,12721.0,15218.0
43,7540945015,46,32,129,20,21,10,23,112,58,100,2331,6084,771,37,2599,11822,45,radiant,35810.0,35424.0,28048.0,22522.0,17967.0,18192.0,15612.0,16587.0,15404.0,13828.0
44,7541784709,38,21,137,65,83,41,15,96,20,87,-1689,-293,-4506,446,-2807,-8849,45,dire,24129.0,26518.0,26937.0,26245.0,21809.0,26456.0,15671.0,15299.0,13453.0,16025.0
45,7541933305,10,23,47,45,19,12,74,96,65,20,-101,2371,-942,-1923,-305,-900,45,dire,32196.0,31735.0,26541.0,23004.0,20427.0,22149.0,12883.0,14835.0,12367.0,12586.0
46,7544499316,10,13,69,40,123,42,20,53,32,21,9194,1288,4382,-2998,1172,13038,45,dire,35836.0,25975.0,25466.0,24436.0,23244.0,19339.0,17020.0,19762.0,15623.0,14438.0
47,7546267004,74,38,70,21,26,25,102,32,58,3,-3539,5860,5397,3244,1944,12906,45,radiant,28355.0,32518.0,27182.0,21056.0,26060.0,20430.0,15904.0,12880.0,13814.0,11924.0
48,7546718402,89,102,137,26,45,39,93,129,123,119,5028,-3864,1317,-8217,-1627,-7363,45,dire,33801.0,28409.0,22216.0,26675.0,22747.0,21551.0,11032.0,19769.0,10379.0,12609.0
49,7548094003,48,25,47,105,136,114,106,123,96,79,-4122,-18,-2074,-6785,-5298,-18297,45,dire,30309.0,34458.0,27438.0,28003.0,18753.0,22209.0,16233.0,23673.0,10518.0,15341.0
50,7548252414,67,22,2,40,20,8,97,43,27,121,1008,2263,4915,3045,1067,12298,45,radiant,26922.0,25179.0,24808.0,21966.0,22439.0,17092.0,17035.0,13423.0,11030.0,9943.0
51,7548715213,89,128,2,71,105,14,69,53,135,121,9529,5655,7947,6881,6041,36053,45,radiant,38100.0,28272.0,29014.0,25055.0,27179.0,20425.0,23139.0,17635.0,21285.0,15484.0
52,7549256701,36,120,28,83,121,95,74,60,112,26,-2975,1220,2370,-762,-1801,-1948,45,radiant,30059.0,32473.0,27620.0,24977.0,21384.0,19337.0,15211.0,15627.0,12816.0,14050.0
53,7549265807,28,92,21,51,5,10,106,69,123,110,276,5959,7864,3201,2628,19928,45,radiant,28800.0,29053.0,26773.0,21182.0,28718.0,20632.0,14546.0,11221.0,13217.0,10416.0
54,7549846718,19,93,69,45,121,25,22,49,123,30,-5718,-61,-1459,-4597,-1664,-13499,45,dire,24097.0,30581.0,23799.0,23737.0,19910.0,21864.0,13195.0,18249.0,11880.0,13294.0
55,7549866219,19,128,69,51,79,12,25,45,38,121,244,1351,9708,334,3170,14807,45,dire,29302.0,28741.0,28058.0,27520.0,26276.0,16941.0,18292.0,18042.0,14695.0,11614.0
56,7550266815,46,93,96,105,83,15,41,13,53,19,11091,3762,2450,3944,2083,23330,45,radiant,34972.0,23786.0,27179.0,23704.0,25824.0,22619.0,19671.0,16022.0,14622.0,12115.0
57,7550385619,106,41,7,53,121,49,98,21,58,19,3022,386,3433,4249,4476,15566,45,radiant,28407.0,24824.0,26957.0,25903.0,25967.0,22219.0,18292.0,14440.0,16186.0,11410.0
58,7553654119,90,32,97,45,83,120,21,51,23,112,2249,-632,2249,-6608,-5767,-8509,45,dire,31632.0,31075.0,25827.0,26174.0,21260.0,19692.0,15643.0,21888.0,13164.0,18395.0
59,7554078113,89,19,14,128,26,21,120,102,123,85,7519,3092,-6883,527,-4534,-279,45,radiant,37848.0,27705.0,29717.0,26824.0,21393.0,27806.0,16394.0,15576.0,11435.0,15692.0
60,7555172308,73,90,112,110,97,113,98,29,45,47,13485,3887,-3026,2917,6945,24208,45,radiant,38554.0,25163.0,27866.0,25044.0,19888.0,22742.0,20798.0,17525.0,20512.0,13567.0
61,7555314400,46,106,45,123,83,95,49,97,119,20,-6767,-6754,280,-388,-2835,-16464,45,dire,29395.0,35377.0,20878.0,27187.0,20396.0,20314.0,13637.0,13698.0,11182.0,13272.0
62,7556977117,63,126,21,108,26,70,71,22,20,75,-12402,-2053,-471,-232,-1908,-17066,45,dire,24923.0,35976.0,21781.0,23501.0,20250.0,21143.0,16308.0,16269.0,11810.0,13400.0
63,7557160807,10,120,129,65,20,41,74,29,105,45,2335,713,-1391,1022,358,3037,45,radiant,36410.0,34053.0,26915.0,25445.0,22736.0,23767.0,18004.0,17391.0,13014.0,12722.0
64,7557812714,1,23,97,53,72,98,41,104,64,26,6759,466,3431,3109,-57,13708,45,radiant,31882.0,26380.0,25997.0,25986.0,22552.0,19744.0,18996.0,17094.0,13193.0,13522.0
65,7557955707,120,41,102,107,75,17,93,97,27,26,-5318,-1209,4895,-2064,-5303,-8999,45,dire,26000.0,30617.0,27271.0,28024.0,26141.0,21162.0,15514.0,17019.0,10238.0,15898.0
66,7558127419,48,80,86,51,19,95,33,90,100,26,-862,-8073,-7706,1084,4480,-11077,45,dire,38421.0,38418.0,23572.0,29972.0,20201.0,26784.0,17527.0,15681.0,17748.0,12453.0
67,7558405219,48,13,102,21,119,120,28,89,3,45,3888,2100,-7308,-2302,-484,-4106,45,radiant,36653.0,33313.0,27381.0,26383.0,18932.0,27034.0,11902.0,14940.0,14110.0,14030.0
68,7558802112,109,13,129,90,100,41,39,137,45,20,1117,-1435,-1757,-171,-2291,-4537,45,dire,28867.0,28272.0,23701.0,25749.0,23500.0,25580.0,14233.0,15344.0,10033.0,12518.0
69,7559020110,41,69,23,110,26,94,120,33,123,85,-11280,464,-1935,-1816,-203,-14770,45,dire,28501.0,41363.0,24369.0,25642.0,20496.0,22467.0,16121.0,18707.0,13595.0,14683.0
70,7559833511,48,76,97,65,110,25,13,102,3,26,6230,1231,-171,5048,2016,14354,45,radiant,34612.0,29956.0,24639.0,24367.0,19221.0,19497.0,14452.0,9896.0,11277.0,10501.0
71,7560138206,73,98,39,123,5,22,48,29,45,58,8920,-3531,6527,5833,-329,17420,45,radiant,37601.0,30506.0,26510.0,29721.0,26788.0,19981.0,21317.0,14785.0,13948.0,13835.0
72,7560377202,10,49,61,128,121,70,35,129,123,20,924,-2374,4652,-203,-3936,-937,45,dire,36638.0,34408.0,26189.0,28653.0,25987.0,21191.0,13950.0,15062.0,11512.0,14905.0
73,7560629402,49,25,23,123,45,59,15,106,102,105,-2868,-1552,-1506,2427,-3597,-7096,45,radiant,28571.0,31661.0,25646.0,27328.0,21920.0,23451.0,16765.0,14567.0,11334.0,15154.0
74,7561212717,94,137,17,123,90,95,13,96,65,110,2007,-3255,-3561,-4094,-259,-9162,45,dire,34521.0,31280.0,20118.0,23356.0,18953.0,22420.0,12763.0,15749.0,11545.0,11605.0
75,7561841307,80,39,129,45,20,10,106,137,21,136,296,408,-3241,2868,211,542,45,dire,29045.0,28489.0,25643.0,25031.0,16578.0,20446.0,15630.0,13232.0,11858.0,12368.0
76,7561842010,120,21,28,79,85,12,39,96,27,112,-3515,3405,5307,-1284,-1255,2658,45,dire,28336.0,32747.0,26329.0,23406.0,23500.0,19500.0,16616.0,19019.0,15302.0,17262.0
77,7565176702,53,120,40,97,30,98,41,69,123,79,4924,-965,270,2655,2948,9832,45,radiant,30876.0,26637.0,24528.0,25405.0,20719.0,20000.0,20410.0,18067.0,15369.0,12615.0
78,7565603215,113,63,14,72,26,21,98,49,105,58,3196,4852,-1841,4930,427,11564,45,radiant,31439.0,27303.0,29519.0,24837.0,19280.0,21541.0,16125.0,11921.0,11634.0,11553.0
79,7565753404,49,32,137,121,26,41,78,53,90,20,9381,-3213,896,-6944,2673,2793,45,radiant,40219.0,31560.0,21849.0,25024.0,22891.0,21552.0,14731.0,20857.0,14644.0,11747.0
80,7566090506,41,98,97,128,105,21,137,135,53,19,-690,2576,4148,-3819,-833,1382,45,radiant,30496.0,32407.0,27223.0,25626.0,24814.0,22417.0,15484.0,20132.0,15740.0,16881.0
81,7566202716,70,21,49,123,75,102,98,39,110,26,2165,2500,7203,3943,3019,18830,45,radiant,28008.0,26882.0,26062.0,24945.0,25379.0,19615.0,16261.0,12609.0,13537.0,11779.0
82,7566637019,49,95,107,123,121,82,126,69,64,45,-750,6143,4903,-2980,480,7796,45,radiant,30580.0,30770.0,28370.0,22424.0,26318.0,21035.0,15036.0,18038.0,16054.0,15308.0
83,7566638207,97,107,136,72,100,49,21,78,53,86,-1224,-1191,7580,544,3411,9120,45,dire,29400.0,29490.0,25947.0,27229.0,26950.0,18164.0,17573.0,16521.0,16012.0,11885.0
84,7566717109,82,55,63,123,112,1,13,102,20,101,-1536,-3188,3087,802,616,-219,45,radiant,30226.0,31798.0,28588.0,31459.0,25049.0,20692.0,18043.0,15280.0,14378.0,13184.0
85,7568353308,4,22,69,110,121,21,120,129,53,136,-5872,-6682,-25,-7486,-1393,-21458,45,dire,26370.0,32260.0,21963.0,28413.0,20206.0,21283.0,13540.0,22240.0,14386.0,16605.0
86,7568433407,114,71,2,123,121,63,65,29,100,79,-2850,-2949,2540,5619,952,3312,45,dire,26467.0,28328.0,20417.0,23854.0,21590.0,19574.0,19221.0,14167.0,14150.0,13035.0
87,7568469704,93,97,47,19,112,102,76,96,121,26,715,-5095,425,-1380,861,-4474,45,radiant,27977.0,26457.0,20696.0,25473.0,19886.0,20153.0,14514.0,16030.0,13364.0,12119.0
88,7568521216,41,128,47,19,112,21,96,137,45,26,-3378,2470,-691,-2136,-545,-4280,45,dire,27311.0,30367.0,24334.0,22995.0,22354.0,22732.0,15930.0,17728.0,13207.0,13354.0
89,7569050306,41,13,97,50,87,113,102,81,40,27,-3648,-2876,-943,1617,-1937,-7787,45,dire,25841.0,29776.0,18439.0,22307.0,19495.0,20558.0,15838.0,14582.0,10724.0,12663.0
90,7569069818,25,63,28,20,31,93,13,102,107,30,2612,-1652,5647,-1562,341,5386,45,radiant,32141.0,29590.0,26372.0,26385.0,24845.0,18193.0,16440.0,18061.0,12914.0,12185.0
91,7570740708,49,35,28,53,123,73,43,29,105,20,-12852,-1221,570,6401,3353,-3749,45,dire,25464.0,38098.0,25011.0,25964.0,23418.0,22838.0,21679.0,16401.0,14911.0,11251.0
92,7570812500,10,17,123,38,21,95,57,98,37,86,-1862,2206,-408,4943,-2332,2547,45,dire,32696.0,34429.0,23198.0,21168.0,22319.0,23077.0,20366.0,15733.0,14088.0,16603.0
93,7573302602,46,29,39,121,31,95,16,71,23,101,4516,-1878,1440,-6179,178,-1923,45,dire,32543.0,30329.0,25153.0,27343.0,23419.0,20628.0,17045.0,22411.0,14825.0,14555.0
94,7573544108,89,43,96,58,26,48,49,137,27,105,1953,-5069,-6749,-1541,-3912,-15318,45,dire,34096.0,32744.0,22336.0,27229.0,19054.0,25932.0,16241.0,18045.0,11412.0,15313.0
95,7573878007,48,106,47,26,100,73,114,49,123,79,-3201,1016,208,-955,1318,-1614,45,radiant,32477.0,35136.0,24624.0,24254.0,20645.0,20535.0,16881.0,18451.0,14605.0,13332.0
96,7575788217,120,97,80,119,58,25,54,129,5,100,-5381,-5727,-3136,-1529,-21,-15794,45,dire,25846.0,30992.0,23190.0,28110.0,20771.0,24578.0,14868.0,16253.0,13953.0,14430.0
97,7577870703,10,49,53,97,26,48,65,96,20,79,-8099,1839,-2297,3437,-464,-5584,45,radiant,31611.0,37834.0,26776.0,25356.0,21382.0,23592.0,19673.0,15614.0,14507.0,14999.0
98,7578531212,41,120,98,65,121,46,23,96,68,26,4890,2950,5469,2408,1778,17495,45,radiant,30922.0,26040.0,28489.0,24776.0,26287.0,20493.0,19776.0,17034.0,14619.0,12518.0
99,7578647418,1,63,120,105,100,94,98,106,65,86,-918,-3635,3646,233,-1270,-1944,45,radiant,30054.0,30486.0,25367.0,29313.0,25494.0,22939.0,16187.0,15477.0,13164.0,14353.0
100,7580525516,109,7,97,65,20,12,120,43,100,31,2631,-1430,3077,632,617,5527,45,dire,35615.0,31918.0,24070.0,25998.0,23685.0,19383.0,14458.0,13550.0,13381.0,12532.0
101,7580560302,49,43,129,128,121,47,93,106,123,110,3380,-1251,-2288,-4856,-1849,-6864,45,dire,30108.0,27444.0,21517.0,23983.0,20248.0,22326.0,12079.0,17676.0,12825.0,14419.0
102,7581196114,34,41,28,20,101,94,25,98,86,26,-9688,2443,-2107,-2294,-3142,-14788,45,dire,26437.0,37450.0,23883.0,22467.0,18305.0,20912.0,10362.0,12576.0,9092.0,12674.0
103,7582264918,93,106,96,123,26,18,97,23,105,45,-6063,-2571,-3596,2366,-3669,-13533,45,dire,28466.0,33423.0,25356.0,26822.0,21912.0,24234.0,21508.0,18178.0,12663.0,15644.0
104,7582691602,25,93,65,51,110,70,14,129,119,111,6859,1679,-4342,-1990,218,2424,45,radiant,36612.0,29407.0,26991.0,24614.0,20514.0,24854.0,17903.0,20655.0,18040.0,17097.0
105,7583012200,89,106,137,112,105,73,46,50,19,111,-5174,-8720,-4479,-674,2168,-16879,45,dire,31188.0,35597.0,23192.0,31267.0,20542.0,24843.0,13261.0,13510.0,11735.0,8816.0
106,7584193705,78,46,13,86,58,67,47,137,19,110,3138,4088,4406,-1131,-2643,7858,45,radiant,27791.0,28350.0,28560.0,26280.0,26898.0,25843.0,15795.0,19227.0,14537.0,18985.0
107,7588655005,94,96,106,123,112,120,10,69,33,20,6485,-2951,-5214,-2753,-1454,-5887,45,radiant,34768.0,28820.0,23950.0,29375.0,22336.0,26077.0,16501.0,20160.0,13122.0,14687.0
108,7589043306,17,14,43,19,20,42,98,80,72,26,-5392,-5418,-5305,-576,-1644,-18335,45,dire,27541.0,32944.0,23793.0,29615.0,23624.0,28883.0,15956.0,15997.0,13347.0,15147.0
109,7590356016,73,90,106,86,26,18,28,43,19,20,-6206,-722,5216,-1111,-74,-2897,45,dire,33381.0,39174.0,27282.0,28343.0,26757.0,20744.0,14044.0,15350.0,13009.0,13086.0
110,7594024404,12,13,96,123,128,93,71,120,110,20,4382,-12166,-6926,-2475,-2212,-19397,45,dire,32948.0,29704.0,15526.0,28238.0,18752.0,27028.0,14358.0,17790.0,11036.0,13568.0
111,7598302418,21,19,53,96,100,25,10,123,129,20,406,-679,1078,1850,-347,2308,45,radiant,29841.0,30926.0,27847.0,28443.0,23820.0,23366.0,22192.0,20282.0,14507.0,15185.0
112,7598355413,70,23,69,123,79,21,97,40,96,85,3462,2334,1307,221,4592,11916,45,radiant,32607.0,29968.0,25070.0,22925.0,21399.0,21471.0,18083.0,18263.0,15007.0,11322.0
113,7600037606,4,129,126,31,27,34,41,96,110,86,3161,801,-2271,-1690,-4864,-4863,45,radiant,28694.0,25457.0,25196.0,24492.0,19487.0,21564.0,13685.0,14999.0,9125.0,13905.0
114,7601831103,10,76,96,53,100,48,137,43,123,21,3684,833,1068,1244,92,6921,45,radiant,35077.0,31443.0,23165.0,23209.0,21395.0,20397.0,20788.0,20619.0,13790.0,14316.0
115,7605720616,120,129,114,40,26,73,43,137,19,121,-11649,-7200,-1553,-1376,-1921,-23699,45,dire,24588.0,35052.0,21910.0,28150.0,21699.0,21758.0,14819.0,15330.0,12582.0,14339.0
116,7606260002,73,21,28,45,26,98,15,106,65,83,5927,-131,-2766,-3885,1806,951,45,dire,37407.0,31618.0,25858.0,25427.0,19058.0,21633.0,15580.0,19646.0,15192.0,13556.0
117,7606980009,67,36,20,53,105,43,21,92,19,100,3558,-3387,-4035,-1497,-294,-5655,45,radiant,30932.0,26208.0,24304.0,27931.0,20607.0,24088.0,17442.0,18392.0,17806.0,17386.0
118,7607899304,129,22,41,105,112,49,45,32,21,37,201,3348,4044,-20,-3949,3624,45,radiant,27867.0,27091.0,28121.0,25410.0,24646.0,21837.0,16609.0,16778.0,10609.0,14144.0
119,7608021100,52,93,129,9,112,48,106,97,123,105,-3328,7619,8084,1109,5192,18676,45,radiant,31894.0,34611.0,26776.0,19894.0,26088.0,17737.0,14654.0,13671.0,14012.0,8746.0
120,7608734818,94,90,129,9,26,95,106,96,105,21,-6490,1831,-2113,-372,-5998,-13142,45,radiant,27383.0,32897.0,24192.0,23250.0,20798.0,22981.0,16661.0,15918.0,10013.0,15659.0
121,7609245218,95,15,52,19,9,18,13,65,53,51,-10239,-4394,-2716,-4331,-2277,-23957,45,dire,23702.0,33504.0,21231.0,25489.0,20690.0,23544.0,14214.0,17914.0,14323.0,15975.0
122,7609332606,49,29,120,123,5,90,93,109,96,65,7570,2171,1637,-4792,2115,8701,45,radiant,31558.0,23120.0,26005.0,25025.0,25316.0,23366.0,15936.0,21513.0,13120.0,11677.0
123,7610750910,1,23,28,19,110,15,54,33,100,87,9467,-111,-3190,2877,251,9294,45,dire,36860.0,26786.0,24971.0,24159.0,20975.0,23653.0,14970.0,11987.0,11908.0,11666.0
124,7611209103,44,28,121,62,85,109,120,129,101,5,-3946,3692,1690,6989,2406,10831,45,radiant,33119.0,37514.0,25374.0,22754.0,20536.0,18256.0,19924.0,13134.0,15283.0,13143.0
125,7611956203,113,28,120,105,20,63,137,23,72,121,81,-4279,-897,658,-704,-5141,45,dire,33615.0,32644.0,20706.0,26113.0,21028.0,21524.0,13187.0,12520.0,11336.0,12770.0
126,7612109715,109,38,106,85,27,12,13,129,9,123,5282,-3462,-2064,-5242,-7232,-12718,45,dire,35094.0,30543.0,25444.0,29084.0,20709.0,23175.0,10510.0,15673.0,9932.0,17132.0
127,7612131018,49,78,21,58,9,73,69,137,5,65,-14247,-3567,-352,-5662,-8686,-32514,45,dire,26527.0,38916.0,22431.0,25840.0,23634.0,22905.0,13319.0,18277.0,9813.0,17348.0
128,7612171311,89,23,60,9,45,73,49,13,128,85,-2747,-6419,-2885,157,2498,-9396,45,dire,36766.0,37982.0,22231.0,28196.0,22039.0,24253.0,14638.0,13611.0,14040.0,11615.0
129,7613436713,13,93,55,85,19,89,59,129,65,52,-7186,4566,2320,1651,2344,3695,45,dire,32144.0,39497.0,26675.0,22629.0,23146.0,21562.0,15086.0,13605.0,14716.0,12235.0
130,7614970519,41,28,76,110,114,95,13,96,105,103,494,-985,4072,2121,2438,8140,45,radiant,28170.0,27906.0,25369.0,26865.0,22560.0,18694.0,17063.0,15844.0,15255.0,12442.0
