,pos1_diff,pos2_diff,pos3_diff,pos4_diff,pos5_diff,team_diff,winner,rad_pos1_predicted_last_gold,dire_pos1_predicted_last_gold,rad_pos2_predicted_last_gold,dire_pos2_predicted_last_gold,rad_pos3_predicted_last_gold,dire_pos3_predicted_last_gold,rad_pos4_predicted_last_gold,dire_pos4_predicted_last_gold,rad_pos5_predicted_last_gold,dire_pos5_predicted_last_gold
15,-3261,1383,1973,1329,116,1540,radiant,14044.0,17945.0,14413.0,12540.0,12062.0,10029.0,8552.0,7301.0,5947.0,5839.0
16,236,1833,-1036,567,1669,3269,dire,13053.0,12777.0,13348.0,11305.0,10101.0,10884.0,7360.0,7002.0,6433.0,5026.0
17,1443,-662,-494,-3305,30,-2988,dire,14114.0,13563.0,12071.0,12350.0,11568.0,11171.0,7377.0,11437.0,6458.0,5516.0
18,-2990,676,-569,429,103,-2351,dire,13589.0,16567.0,11942.0,10379.0,11313.0,12057.0,7905.0,6956.0,6921.0,6774.0
19,-732,-3901,1549,-193,754,-2523,dire,12328.0,12771.0,11856.0,15398.0,12845.0,10615.0,7443.0,7430.0,6759.0,5861.0
20,2180,3992,5988,483,-1154,11489,radiant,14859.0,12303.0,13497.0,10068.0,13675.0,8256.0,8272.0,7792.0,5745.0,6748.0
21,-4459,-3387,-1938,-1337,-378,-11499,dire,11672.0,16563.0,10715.0,13889.0,9110.0,10857.0,5754.0,7359.0,5383.0,5844.0
22,3936,3833,2540,2747,2605,15661,radiant,18182.0,14318.0,14578.0,10768.0,12705.0,10336.0,9060.0,6580.0,7735.0,5162.0
23,-330,-3142,-4707,-1000,351,-8828,radiant,12500.0,12616.0,9996.0,13519.0,9690.0,14129.0,6331.0,7550.0,6652.0,6612.0
24,-2466,-2801,-3905,-857,-504,-10533,dire,13316.0,15952.0,11739.0,14189.0,9964.0,13782.0,6933.0,7578.0,6615.0,7057.0
25,-2378,964,-133,478,1403,334,dire,11518.0,13840.0,11896.0,11479.0,12048.0,12567.0,6426.0,5898.0,6520.0,4944.0
26,-997,-1297,-2996,-1613,-864,-7767,dire,11790.0,12777.0,10403.0,11996.0,8056.0,10673.0,6106.0,8023.0,5868.0,7128.0
27,1281,-448,2548,2835,161,6377,radiant,14693.0,13696.0,14833.0,15251.0,12696.0,10390.0,6836.0,5040.0,5507.0,5384.0
28,2896,-1502,-2300,2956,1187,3237,radiant,14329.0,12012.0,11326.0,12713.0,8278.0,10831.0,10483.0,7321.0,7519.0,6087.0
29,-725,-4226,-3999,56,-433,-9327,dire,13500.0,14121.0,8065.0,12223.0,7072.0,10878.0,6895.0,6984.0,6641.0,7032.0
30,3257,2347,4566,-529,-601,9040,radiant,15687.0,10922.0,13422.0,10869.0,13021.0,8606.0,7157.0,7156.0,6245.0,6613.0
31,2636,115,-242,766,1251,4526,dire,15142.0,12098.0,12929.0,12594.0,11035.0,11255.0,7969.0,7022.0,8017.0,6524.0
32,897,-1179,-1115,-39,-405,-1841,radiant,15662.0,14848.0,12970.0,13963.0,8835.0,10498.0,6506.0,6722.0,6485.0,6915.0
33,-3421,649,-3103,-798,-322,-6995,dire,13185.0,16261.0,12880.0,11204.0,8325.0,11012.0,6290.0,6696.0,5971.0,5971.0
34,1540,3229,5184,5335,1059,16347,radiant,16636.0,14239.0,14440.0,11356.0,15051.0,9681.0,12613.0,6538.0,8469.0,7085.0
35,-915,-1122,-539,1735,653,-188,radiant,14147.0,14162.0,13435.0,13314.0,11628.0,11975.0,8733.0,7052.0,6709.0,6316.0
36,1202,-2022,-1355,-588,-460,-3223,radiant,16264.0,14418.0,10517.0,12657.0,8814.0,10074.0,7317.0,7606.0,5929.0,6138.0
37,-5548,-3185,-1428,-3228,-110,-13499,dire,9779.0,14996.0,11064.0,13970.0,10350.0,11333.0,6335.0,9108.0,8207.0,7726.0
38,-2539,-1169,-901,-788,-3116,-8513,dire,12341.0,13865.0,12341.0,12616.0,10401.0,11347.0,8175.0,7960.0,5972.0,8275.0
39,4318,3292,4585,2646,2247,17088,radiant,15416.0,11762.0,12951.0,10365.0,11713.0,8356.0,8205.0,5640.0,6966.0,4991.0
40,-2018,-2702,-4335,419,3361,-5275,radiant,13016.0,14877.0,12015.0,15478.0,7413.0,11696.0,7035.0,6394.0,7866.0,4905.0
41,-3363,-1558,-1649,792,-311,-6089,dire,12370.0,14402.0,11993.0,12545.0,9389.0,10044.0,8209.0,6449.0,6367.0,6460.0
42,-1769,-1731,-1697,-1848,-1126,-8171,dire,11868.0,13198.0,11496.0,13283.0,11739.0,12604.0,5864.0,7195.0,4807.0,5483.0
43,-264,-1924,-3787,-2298,-1894,-10167,dire,15139.0,15006.0,12041.0,14157.0,9784.0,13358.0,5818.0,8141.0,5215.0,7041.0
44,2769,1754,-34,2465,928,7882,radiant,15361.0,12811.0,13082.0,11969.0,10097.0,10463.0,9815.0,7851.0,7139.0,6395.0
45,-2958,-1483,-1045,-3359,-2883,-11728,dire,12207.0,16274.0,12835.0,14566.0,12053.0,12777.0,6274.0,9957.0,4923.0,7945.0
46,120,-2258,-2780,-1839,-2086,-8843,dire,12470.0,12689.0,9975.0,12329.0,7326.0,9964.0,5553.0,7337.0,4335.0,6075.0
47,4985,-1160,-1358,265,-1794,938,radiant,15319.0,10665.0,10932.0,12139.0,9976.0,11751.0,6175.0,6225.0,5307.0,7355.0
48,3978,1725,1237,3268,2332,12540,radiant,16536.0,13053.0,11869.0,10659.0,11894.0,11252.0,8312.0,5453.0,7111.0,5382.0
49,-617,-4906,-3902,-2894,-2974,-15293,dire,13821.0,14608.0,9144.0,14092.0,8868.0,12610.0,4670.0,7903.0,4149.0,7092.0
50,5279,2385,1399,1929,610,11602,radiant,18183.0,13361.0,11922.0,10529.0,11328.0,10241.0,7536.0,6096.0,6298.0,6014.0
51,590,1808,3439,191,-947,5081,radiant,15977.0,13895.0,13269.0,10921.0,13877.0,9166.0,7479.0,6531.0,7388.0,7647.0
52,4307,2570,1829,271,-71,8906,dire,14800.0,10876.0,13755.0,11145.0,13670.0,11465.0,8367.0,8488.0,5725.0,5752.0
53,890,-247,1602,-1112,839,1972,radiant,15143.0,13806.0,12394.0,12421.0,12995.0,11465.0,6636.0,7377.0,6476.0,5455.0
54,-4621,-4537,-2244,-2473,-1092,-14967,dire,15671.0,20492.0,8958.0,13645.0,8918.0,11565.0,5389.0,8295.0,4597.0,5884.0
55,-4221,-1754,-1012,-1717,-2835,-11539,dire,15895.0,19414.0,11903.0,13651.0,11178.0,11395.0,7896.0,9505.0,6248.0,9160.0
56,1943,1208,1335,1875,1396,7757,radiant,12516.0,10372.0,12198.0,11028.0,11182.0,10151.0,7850.0,6464.0,7083.0,5828.0
57,-2703,-2844,-1594,-4856,-3809,-15806,dire,12157.0,14216.0,10990.0,13661.0,10143.0,11383.0,8126.0,12327.0,5203.0,8248.0
58,-1536,-2127,-676,-1811,-1510,-7660,dire,13739.0,15136.0,11790.0,13511.0,9212.0,10041.0,6484.0,8518.0,6702.0,8098.0
59,-283,-1979,813,-3345,-1097,-5891,dire,13504.0,14227.0,11966.0,14088.0,11098.0,11132.0,6839.0,10324.0,6434.0,8037.0
60,-1773,2277,-2169,2816,504,1655,dire,12297.0,13322.0,12821.0,9690.0,9356.0,10527.0,10374.0,7002.0,8440.0,7701.0
61,-5361,-2554,-3270,-145,-1384,-12714,dire,13087.0,18928.0,9720.0,12574.0,8841.0,12439.0,7203.0,7488.0,6109.0,7648.0
62,1293,1433,-268,-1670,2201,2989,dire,16913.0,15528.0,11980.0,10473.0,12286.0,12736.0,7661.0,9302.0,7608.0,5596.0
63,-3226,1884,1049,2595,956,3258,radiant,11406.0,14702.0,13683.0,11768.0,12063.0,11397.0,8575.0,6474.0,6831.0,6113.0
64,1280,371,1917,-684,-1902,982,dire,16463.0,15314.0,14262.0,13906.0,13732.0,11991.0,7673.0,8137.0,6438.0,8221.0
65,1296,2146,-1000,97,-1361,1178,dire,14347.0,12941.0,12048.0,9359.0,10391.0,11420.0,7563.0,7416.0,4909.0,6335.0
66,-1263,384,-100,-2779,-3167,-6925,dire,10895.0,13739.0,13056.0,13008.0,9410.0,10180.0,5769.0,9181.0,5099.0,8097.0
67,-2640,-542,-3201,409,-163,-6137,dire,11664.0,13971.0,12825.0,12962.0,9541.0,12625.0,7232.0,7120.0,6963.0,7016.0
68,-2916,-3610,-3408,-550,289,-10195,dire,13938.0,16766.0,11193.0,14508.0,10174.0,12990.0,7819.0,7270.0,7475.0,6916.0
69,1509,-618,-466,-310,935,1050,radiant,15128.0,13977.0,13304.0,13806.0,11362.0,11945.0,6347.0,6577.0,6633.0,5794.0
70,6679,1888,3387,4005,3328,19287,radiant,17311.0,11624.0,14207.0,12924.0,11972.0,8774.0,9105.0,5291.0,7862.0,4813.0
71,2608,4707,3425,620,3127,14487,radiant,17319.0,15220.0,15871.0,11761.0,15112.0,12024.0,11186.0,10354.0,8718.0,5955.0
72,3874,1795,3708,2718,3576,15671,radiant,15860.0,12777.0,14201.0,12783.0,11727.0,8331.0,10035.0,7381.0,9040.0,5986.0
73,6774,2631,338,3049,1997,14789,radiant,20284.0,13637.0,15459.0,13360.0,12689.0,12277.0,9783.0,6844.0,8646.0,6757.0
74,-4132,-553,2359,375,-845,-2796,dire,11591.0,15595.0,11550.0,12458.0,12036.0,9941.0,7475.0,6781.0,4848.0,5653.0
75,392,-2115,-619,343,354,-1645,radiant,14785.0,14416.0,11738.0,13924.0,12176.0,12747.0,8108.0,7566.0,5959.0,5675.0
76,7263,-559,768,2975,382,10829,radiant,18030.0,11152.0,10446.0,11326.0,11196.0,10470.0,9124.0,6501.0,6867.0,6807.0
77,4358,5044,2898,2770,2189,17259,radiant,15949.0,11295.0,14655.0,9892.0,11095.0,8114.0,8472.0,5758.0,6802.0,4722.0
78,-9758,-9821,-7679,-4326,-3122,-34706,dire,6881.0,17271.0,7151.0,16843.0,7547.0,14739.0,4023.0,8768.0,4623.0,7552.0
79,-350,-268,421,-509,-1566,-2272,dire,14754.0,15676.0,10634.0,10858.0,11341.0,11045.0,6223.0,6684.0,5849.0,7629.0
80,-4024,-2318,1865,-4468,-1776,-10721,dire,12631.0,16608.0,11278.0,12493.0,11745.0,10695.0,5661.0,10068.0,5861.0,7716.0
81,-9621,-4708,-437,924,-227,-14069,dire,9988.0,19940.0,10848.0,15516.0,10845.0,11887.0,9845.0,9100.0,6541.0,6827.0
82,-5776,-1576,-1509,1572,-1647,-8936,dire,11934.0,16606.0,12073.0,13145.0,9489.0,10796.0,10909.0,8952.0,4263.0,6144.0
83,-413,3002,1359,-2190,247,2005,dire,13123.0,13209.0,13834.0,11450.0,11645.0,10457.0,7873.0,10583.0,5295.0,4980.0
84,2608,449,-375,-1071,-1229,382,dire,15840.0,12227.0,12003.0,11110.0,10970.0,10880.0,8785.0,8817.0,8339.0,8582.0
85,2354,-1294,-2731,-1705,1045,-2331,dire,14173.0,11493.0,11627.0,13281.0,8719.0,11268.0,7183.0,8778.0,7039.0,6202.0
86,1816,2259,-104,-227,-82,3662,dire,14605.0,12950.0,12905.0,10687.0,10050.0,10471.0,6734.0,6887.0,6429.0,6618.0
87,3625,1317,3463,4852,-130,13127,radiant,18716.0,15752.0,15668.0,15617.0,14850.0,12495.0,10848.0,6613.0,8364.0,9327.0
88,3968,780,1491,-965,802,6076,radiant,18847.0,15851.0,13262.0,12757.0,13713.0,12016.0,6314.0,7158.0,6753.0,6036.0
89,5522,4466,1656,-1917,374,10101,radiant,16334.0,10832.0,12972.0,8298.0,11305.0,9569.0,7069.0,8859.0,6163.0,5601.0
90,-6763,-657,-2964,-6533,-4052,-20969,dire,10719.0,16833.0,10624.0,11073.0,10236.0,12686.0,5917.0,12138.0,5405.0,8230.0
91,-2027,441,3000,976,2487,4877,radiant,12466.0,15181.0,13801.0,13258.0,12311.0,9486.0,7202.0,6516.0,7674.0,5214.0
92,-1621,-482,-613,1188,-491,-2019,radiant,16728.0,18364.0,12088.0,12507.0,10464.0,10854.0,8668.0,7417.0,6103.0,6566.0
93,-5564,-6210,-4101,-3162,-3791,-22828,dire,10174.0,15174.0,8640.0,15129.0,8024.0,11666.0,6209.0,9338.0,4829.0,8366.0
94,1256,-991,248,1050,938,2501,radiant,13064.0,13502.0,12271.0,12754.0,10148.0,9923.0,8645.0,7549.0,7856.0,7409.0
95,-4462,-1565,1032,1179,1215,-2601,dire,14089.0,19088.0,13748.0,14407.0,13878.0,13457.0,6484.0,5899.0,4726.0,3732.0
96,4487,-71,-3019,3362,876,5635,dire,19883.0,16002.0,13436.0,12752.0,7026.0,8904.0,10098.0,6254.0,6049.0,4574.0
97,-4970,-4836,-1328,327,155,-10652,dire,15052.0,18652.0,10263.0,15066.0,10385.0,11459.0,5621.0,5337.0,5960.0,5510.0
98,-1607,1922,-2864,656,-98,-1991,radiant,12917.0,14857.0,14001.0,12052.0,9709.0,12452.0,6512.0,5698.0,5655.0,5675.0
99,23,-1947,-428,-2012,-1646,-6010,dire,12086.0,11807.0,10386.0,12431.0,11101.0,11314.0,6426.0,8110.0,6172.0,7464.0
100,-3816,-2032,-3660,-5368,-3282,-18158,dire,12966.0,16132.0,9749.0,11880.0,7642.0,10720.0,4139.0,9936.0,4624.0,7947.0
101,-2228,-1325,-884,-1963,-1469,-7869,dire,13880.0,16389.0,11667.0,13201.0,10474.0,11701.0,7313.0,9263.0,5758.0,7316.0
102,469,2984,1265,969,1295,6982,radiant,18078.0,17740.0,14346.0,10798.0,11345.0,10692.0,7630.0,6652.0,8199.0,6918.0
103,4977,5819,1670,388,1316,14170,radiant,18046.0,10624.0,18902.0,11056.0,12081.0,9974.0,10374.0,9516.0,7513.0,5886.0
104,-1910,924,1982,-1551,351,-204,radiant,10382.0,11356.0,12356.0,10679.0,12256.0,9452.0,7078.0,8583.0,7705.0,6973.0
105,1118,-2670,-1376,-1894,-2945,-7767,radiant,14254.0,13582.0,12245.0,14711.0,11900.0,12546.0,6302.0,7934.0,5743.0,8450.0
106,-3793,-2206,-1956,-1876,-2131,-11962,dire,11556.0,14375.0,10605.0,11897.0,10158.0,11328.0,6024.0,7630.0,4949.0,6625.0
107,-709,2086,-844,-1342,-17,-826,dire,13705.0,14515.0,10923.0,8968.0,9819.0,10727.0,5415.0,6758.0,4977.0,5071.0
108,-3667,99,-801,-4513,257,-8625,radiant,10134.0,13450.0,12833.0,12553.0,11132.0,12008.0,5752.0,10132.0,7594.0,7360.0
109,1581,-1865,-25,-1597,877,-1029,radiant,16212.0,15413.0,9460.0,11551.0,10846.0,11176.0,5869.0,7557.0,6515.0,5921.0
110,5868,-2692,-1273,515,-1282,1136,dire,20498.0,14548.0,10691.0,13321.0,10760.0,12264.0,7125.0,6617.0,5491.0,7071.0
111,656,-266,1805,-3179,-1657,-2641,radiant,13488.0,12648.0,13015.0,13436.0,11856.0,9621.0,6176.0,9514.0,6131.0,7396.0
112,1766,1354,1771,2357,1623,8871,radiant,14239.0,13201.0,12711.0,12207.0,13288.0,11597.0,9010.0,6505.0,7714.0,6156.0
113,-7485,-2512,-3107,-3975,-3474,-20553,dire,10522.0,17591.0,10537.0,12350.0,9300.0,12251.0,4348.0,8456.0,4395.0,7696.0
114,1968,-1273,-268,179,1796,2402,radiant,15623.0,13624.0,11280.0,12220.0,12134.0,12201.0,7660.0,7154.0,7259.0,5195.0
115,3549,4257,4215,3106,2788,17915,radiant,13657.0,10814.0,13591.0,10402.0,11368.0,7519.0,8063.0,5274.0,7401.0,5095.0
116,-1223,-18,3316,437,2214,4726,radiant,13157.0,14392.0,12774.0,12402.0,13054.0,9276.0,9318.0,8137.0,7882.0,6086.0
117,-3756,-1154,-527,-685,-60,-6182,dire,10955.0,14222.0,12343.0,11892.0,10843.0,11014.0,6384.0,6455.0,5283.0,4863.0
118,-3860,-3099,-1518,-792,1455,-7814,dire,10094.0,14557.0,9277.0,12785.0,8862.0,10556.0,5735.0,6745.0,6839.0,5575.0
119,3177,3222,4043,1929,1908,14279,radiant,15162.0,11562.0,13407.0,10155.0,12390.0,8290.0,7405.0,5707.0,6171.0,4250.0
120,4152,1204,1861,1926,-677,8466,radiant,15527.0,11325.0,12803.0,11650.0,11466.0,9552.0,8633.0,6858.0,5003.0,5992.0
121,-800,1266,950,-1814,-2362,-2760,radiant,14596.0,15314.0,12111.0,10541.0,10883.0,9634.0,5824.0,7685.0,5584.0,7423.0
122,628,3842,1215,-215,600,6070,radiant,12206.0,12291.0,14202.0,10433.0,12361.0,11677.0,6964.0,7261.0,6939.0,5783.0
123,578,-43,410,862,1036,2843,radiant,12473.0,12387.0,13308.0,13385.0,12840.0,12700.0,6995.0,7004.0,6580.0,5796.0
124,4414,-51,2238,-721,-1385,4495,dire,14936.0,11027.0,12057.0,11954.0,11443.0,8784.0,6968.0,7546.0,6084.0,7365.0
125,-475,157,-437,384,1456,1085,dire,13946.0,14561.0,11875.0,12015.0,10606.0,10840.0,6475.0,6179.0,6933.0,5684.0
126,-2855,-230,-1665,255,-586,-5081,dire,14393.0,16820.0,12133.0,12342.0,9285.0,10541.0,6556.0,6164.0,5752.0,6161.0
127,-3579,-2764,-1663,-549,-2295,-10850,dire,12490.0,15944.0,9499.0,12094.0,11357.0,13089.0,6118.0,6673.0,6210.0,8177.0
128,-533,-2403,-1198,-3370,-2790,-10294,dire,14256.0,14232.0,11559.0,13801.0,10806.0,11857.0,5435.0,9024.0,4942.0,7626.0
129,3055,2189,1027,1068,1047,8386,radiant,15526.0,12308.0,14539.0,12298.0,10666.0,9852.0,7523.0,6170.0,6735.0,5578.0
130,5656,-1016,459,531,327,5957,radiant,18277.0,13214.0,10850.0,12422.0,10829.0,10336.0,7003.0,6420.0,5871.0,5639.0
131,577,3388,1243,-995,1872,6085,dire,14046.0,13360.0,11638.0,7880.0,11128.0,9742.0,7493.0,8286.0,6083.0,4159.0
132,3612,3180,3039,2829,526,13186,radiant,14376.0,10956.0,11675.0,9022.0,10784.0,7783.0,8697.0,5753.0,6073.0,5652.0
133,2453,-738,801,-114,3776,6178,radiant,14216.0,11603.0,10329.0,11383.0,12139.0,11337.0,6436.0,7004.0,8538.0,4925.0
134,-453,445,-2106,-3348,-2242,-7704,dire,12992.0,12962.0,14514.0,13637.0,9993.0,12362.0,8622.0,11695.0,6088.0,8343.0
135,1011,3724,745,106,994,6580,radiant,13293.0,11748.0,12779.0,9471.0,9900.0,9461.0,8385.0,8040.0,7084.0,6506.0
136,-5722,1802,1254,-2205,-382,-5253,dire,10228.0,15677.0,9977.0,7783.0,10743.0,9792.0,7570.0,9483.0,6068.0,6558.0
137,7838,3276,2533,5515,4012,23174,radiant,18444.0,11150.0,13685.0,10616.0,11936.0,9332.0,10810.0,5569.0,8525.0,4753.0
138,-141,1434,162,-381,1248,2322,radiant,12257.0,12430.0,12514.0,11272.0,10192.0,10134.0,7480.0,7876.0,6801.0,5790.0
139,3917,1186,-1135,-1285,-1127,1556,dire,15967.0,12199.0,11836.0,11419.0,10930.0,12458.0,7915.0,9317.0,7417.0,8426.0
140,-7289,-5142,-4572,-3307,-4013,-24323,dire,9627.0,16722.0,8692.0,13345.0,8633.0,13248.0,6027.0,8933.0,4065.0,8098.0
141,2406,7559,6456,2643,1289,20353,radiant,16412.0,13932.0,15516.0,7573.0,13775.0,7247.0,8583.0,6222.0,6582.0,5111.0
142,-3423,-31,-765,-1687,309,-5597,dire,13264.0,16426.0,12616.0,12267.0,11239.0,12194.0,6297.0,7303.0,6503.0,6568.0
143,833,-395,-539,1478,2113,3490,radiant,14558.0,13475.0,11470.0,12024.0,10547.0,11359.0,9111.0,7690.0,8339.0,6389.0
144,-496,159,-2951,-1208,-847,-5343,dire,15408.0,15893.0,15067.0,14570.0,10479.0,12431.0,5640.0,6564.0,5170.0,5530.0
145,-5874,-964,-2421,999,453,-7807,dire,12228.0,18382.0,10864.0,11594.0,7612.0,9979.0,5598.0,4352.0,5067.0,4627.0
146,-6277,-6293,-6420,-4354,-4010,-27354,dire,12886.0,18019.0,8846.0,14088.0,7659.0,13715.0,5984.0,9847.0,5869.0,9111.0
147,-4444,-2764,-3147,-2173,-3905,-16433,dire,10808.0,15092.0,9231.0,12185.0,8400.0,11383.0,7384.0,9280.0,4763.0,8818.0
148,4965,4318,2347,1008,333,12971,radiant,16045.0,11549.0,14296.0,10332.0,11539.0,9203.0,7996.0,6796.0,7053.0,6621.0
149,-1849,3693,-1169,1733,-243,2165,radiant,11596.0,14116.0,13888.0,10223.0,9719.0,10611.0,8946.0,7298.0,7169.0,7712.0
150,7509,2809,2324,2192,1712,16546,radiant,17868.0,10753.0,13030.0,10194.0,13087.0,10951.0,7866.0,5878.0,8252.0,6280.0
151,5132,7002,5011,3074,833,21052,radiant,17526.0,12335.0,17932.0,10909.0,14965.0,10343.0,10566.0,7588.0,6786.0,5957.0
152,-1373,-209,153,186,-1058,-2301,dire,14342.0,14697.0,13071.0,13172.0,13317.0,13015.0,8348.0,7767.0,6301.0,7086.0
153,345,-3407,-2934,-1064,135,-6925,dire,13739.0,13003.0,8842.0,12070.0,8880.0,11378.0,6126.0,6908.0,6103.0,5837.0
154,750,-1561,-2516,94,788,-2445,dire,19299.0,18078.0,12961.0,14049.0,8856.0,11628.0,8046.0,7811.0,7475.0,6956.0
155,-1027,-1810,-1186,-2738,-639,-7400,dire,15053.0,14742.0,12676.0,14397.0,11604.0,12559.0,5371.0,7790.0,5370.0,5697.0
156,-853,256,3568,-2494,-168,309,dire,12225.0,12516.0,11913.0,11610.0,11934.0,8514.0,7627.0,9743.0,7657.0,7620.0
157,-4177,-2309,-944,-181,166,-7445,dire,13396.0,17424.0,11969.0,13893.0,9705.0,10007.0,10390.0,10249.0,8015.0,7565.0
158,-5433,-2286,-1371,-1514,-1162,-11766,dire,13419.0,18035.0,11611.0,13591.0,10553.0,11337.0,5829.0,7115.0,6291.0,7191.0
159,-1341,-388,1744,1909,-2256,-332,dire,12440.0,12756.0,12113.0,11323.0,12004.0,9973.0,9066.0,6948.0,5479.0,7318.0
160,-5742,2264,385,-2550,1937,-3706,radiant,14042.0,19510.0,13926.0,12197.0,12851.0,13151.0,6181.0,9027.0,8080.0,6239.0
161,7936,4123,3519,2510,1910,19998,radiant,19838.0,12253.0,15316.0,10937.0,14384.0,10959.0,9261.0,6631.0,7638.0,5739.0
162,-3536,-3697,-4362,237,-1211,-12569,dire,10390.0,14113.0,10769.0,14514.0,7836.0,12105.0,6358.0,6201.0,5362.0,6576.0
163,463,2806,3550,775,1375,8969,radiant,13646.0,13148.0,13140.0,10499.0,12974.0,9245.0,8503.0,8014.0,6462.0,5402.0
164,282,3086,2262,2317,1777,9724,radiant,16232.0,15755.0,13701.0,10579.0,12704.0,9977.0,9393.0,6673.0,7130.0,5257.0
165,85,-2617,-2806,-2300,-1133,-8771,dire,14067.0,13366.0,12437.0,14924.0,9349.0,12199.0,6140.0,8941.0,6845.0,7896.0
166,1309,1084,634,1134,-967,3194,dire,15653.0,13766.0,11880.0,11006.0,11268.0,10631.0,7086.0,6235.0,5503.0,6647.0
167,1259,2971,3395,-539,-715,6371,radiant,15443.0,15072.0,14009.0,11366.0,13014.0,9641.0,6907.0,7612.0,5423.0,6474.0
168,-2216,-4218,-2632,-2140,-1679,-12885,dire,13400.0,14520.0,11686.0,15503.0,10738.0,13350.0,7395.0,9194.0,6270.0,7490.0
169,375,-1734,1263,1222,-18,1108,dire,13870.0,13395.0,12390.0,14285.0,12580.0,10562.0,8923.0,7191.0,7489.0,7167.0
170,-3902,-2099,-1791,-5686,-1599,-15077,dire,12802.0,16278.0,11757.0,13288.0,12558.0,13788.0,7089.0,11958.0,5314.0,6655.0
171,4945,2525,-2235,1327,916,7478,radiant,19125.0,14342.0,15003.0,12693.0,10291.0,12977.0,7467.0,5768.0,6609.0,5816.0
172,731,-1568,-582,-853,-754,-3026,dire,14948.0,14421.0,10246.0,11409.0,9801.0,10438.0,5699.0,6557.0,5151.0,6625.0
173,1766,1070,405,991,1186,5418,radiant,17420.0,15600.0,12703.0,11652.0,10067.0,9435.0,8003.0,6892.0,7994.0,6699.0
174,6444,933,389,-927,-58,6781,radiant,19431.0,12646.0,11802.0,10908.0,10413.0,10187.0,8341.0,9474.0,7986.0,7742.0
175,-3341,-2852,-312,-569,-441,-7515,dire,12763.0,15484.0,11489.0,13559.0,10889.0,10598.0,6403.0,6921.0,5811.0,6292.0
176,4149,3867,3030,4136,1922,17104,radiant,15615.0,12342.0,14677.0,10943.0,12679.0,10635.0,8930.0,5359.0,5673.0,4281.0
177,6033,3738,-360,771,-473,9709,radiant,17692.0,11434.0,14932.0,11412.0,10432.0,10300.0,9123.0,8534.0,7023.0,7806.0
178,-258,-437,-253,2148,129,1329,radiant,14391.0,14104.0,11666.0,13539.0,10230.0,10570.0,9167.0,6885.0,5059.0,5449.0
179,-5900,-2120,-7220,-2564,-4115,-21919,dire,15527.0,21198.0,13028.0,14790.0,9413.0,16368.0,6398.0,9058.0,4598.0,8239.0
180,470,4254,3012,682,1625,10043,radiant,15970.0,16023.0,14236.0,9810.0,12613.0,9726.0,6872.0,6142.0,7360.0,5770.0
