,rad_pos1_last_gold,rad_pos2_last_gold,rad_pos3_last_gold,rad_pos4_last_gold,rad_pos5_last_gold,dire_pos1_last_gold,dire_pos2_last_gold,dire_pos3_last_gold,dire_pos4_last_gold,dire_pos5_last_gold,pos1_diff,pos2_diff,pos3_diff,pos4_diff,pos5_diff,team_diff,winner
45,18061.0,18444.0,17302.0,15508.0,9620.0,29250.0,22737.0,15976.0,12048.0,9992.0,-12375,-4845,1468,3504,-230,-12478,dire
46,23347.0,21542.0,17576.0,13198.0,9184.0,23603.0,20000.0,17501.0,15842.0,8535.0,-1898,1000,-206,-3424,101,-4427,dire
47,21324.0,17930.0,14325.0,10634.0,10558.0,20831.0,19751.0,15705.0,13242.0,8448.0,341,-1388,-1612,-2859,1883,-3635,dire
48,20608.0,18516.0,13311.0,9918.0,9214.0,21585.0,17371.0,17677.0,11293.0,11088.0,-951,1028,-3681,-1531,-1793,-6928,dire
49,26491.0,22721.0,24296.0,16246.0,13702.0,21413.0,20725.0,18152.0,9240.0,11850.0,5236,2044,6309,6834,1725,22148,radiant
50,28969.0,21285.0,19824.0,10544.0,10664.0,25035.0,17072.0,16203.0,9637.0,8396.0,4242,4423,3588,1120,2181,15554,radiant
51,26197.0,19550.0,14824.0,11660.0,8639.0,17264.0,14059.0,13637.0,12042.0,7925.0,9496,4910,1598,-208,936,16732,radiant
52,24333.0,17807.0,16169.0,13076.0,9645.0,26341.0,18407.0,16171.0,11765.0,10759.0,-2418,-874,-152,987,-1304,-3761,radiant
53,23252.0,15896.0,15414.0,12887.0,11950.0,20275.0,19140.0,14126.0,10699.0,9618.0,3507,-3056,2007,2453,2569,7480,radiant
54,25015.0,21885.0,13250.0,15420.0,9971.0,27080.0,20280.0,18316.0,9814.0,8238.0,-3393,884,-6605,5172,1722,-2220,dire
55,21117.0,15397.0,15612.0,10186.0,8835.0,29962.0,23161.0,15705.0,9958.0,9346.0,-9043,-7743,-121,549,-412,-16770,dire
56,19095.0,21898.0,15517.0,10661.0,9679.0,20671.0,19699.0,16878.0,8546.0,9040.0,-446,2278,-983,2372,811,4032,radiant
57,19749.0,15885.0,16095.0,8878.0,7807.0,20393.0,19625.0,18158.0,12728.0,11056.0,51,-3113,-1743,-3474,-2943,-11222,dire
58,18934.0,19761.0,18493.0,11140.0,11900.0,19751.0,15449.0,15255.0,13038.0,9201.0,-560,4083,3878,-1596,2447,8252,radiant
59,26049.0,18678.0,18021.0,10772.0,9515.0,18494.0,19959.0,15971.0,11246.0,11628.0,7185,-357,2154,-15,-2123,6844,radiant
60,16392.0,15444.0,14797.0,7605.0,6206.0,22959.0,20397.0,17727.0,13915.0,10119.0,-6433,-4706,-3384,-6666,-4101,-25290,dire
61,22980.0,17123.0,12942.0,8309.0,7823.0,22189.0,17325.0,16025.0,9862.0,8379.0,-1835,-1629,-4073,-2581,-1094,-11212,dire
62,20212.0,18386.0,16481.0,8114.0,10684.0,20438.0,19248.0,16248.0,15996.0,11016.0,-395,-993,-579,-7876,-16,-9859,radiant
63,27037.0,15945.0,15617.0,9122.0,9585.0,25124.0,17093.0,16607.0,11204.0,8045.0,2079,-1745,-921,-1968,1604,-951,radiant
64,32876.0,14819.0,15847.0,11379.0,9204.0,24864.0,23417.0,17699.0,11505.0,11594.0,8578,-9520,-1923,-224,-2607,-5696,dire
65,19590.0,21274.0,20110.0,9713.0,9451.0,19533.0,21974.0,17419.0,16590.0,11435.0,1473,-126,2941,-7097,-1553,-4362,radiant
66,26627.0,17986.0,18577.0,12677.0,12098.0,24707.0,18141.0,17198.0,10643.0,8245.0,1920,863,1695,2706,4009,11193,radiant
67,17289.0,17460.0,15324.0,10347.0,7640.0,22871.0,21795.0,19026.0,14184.0,7868.0,-2317,-5662,-4617,-3929,191,-16334,dire
68,17646.0,15119.0,12636.0,9456.0,10551.0,20748.0,19196.0,16192.0,10193.0,8339.0,-2636,-3974,-3439,-698,2379,-8368,dire
69,21806.0,20973.0,16053.0,10502.0,9173.0,23124.0,16354.0,14488.0,11766.0,11131.0,-1423,4723,1877,-1241,-1808,2128,radiant
70,22604.0,22491.0,18266.0,11083.0,10805.0,20180.0,17827.0,17951.0,11463.0,11115.0,3655,6060,1708,891,742,13056,radiant
71,21064.0,21810.0,20710.0,13550.0,10783.0,19099.0,19380.0,17341.0,9825.0,9017.0,2414,2783,3374,4170,1800,14541,radiant
72,22097.0,18967.0,15593.0,10380.0,8979.0,20497.0,19300.0,15172.0,12825.0,11102.0,1884,209,764,-1945,-2439,-1527,dire
73,20544.0,17234.0,16643.0,10334.0,8372.0,28593.0,18508.0,17639.0,11059.0,10795.0,-8254,-942,-1052,-983,-2655,-13886,dire
74,21150.0,16111.0,16372.0,10811.0,10668.0,24075.0,18384.0,19879.0,11778.0,13547.0,-2717,-2852,-3240,-538,-2631,-11978,dire
75,21351.0,16126.0,16380.0,10511.0,8580.0,21995.0,14520.0,17290.0,12836.0,8073.0,-1918,1422,-875,-2679,142,-3908,dire
76,23490.0,16231.0,16050.0,11376.0,12509.0,20000.0,16797.0,17096.0,10768.0,8152.0,4318,-99,-190,488,5195,9712,radiant
77,21367.0,19904.0,17004.0,13823.0,9479.0,23207.0,21400.0,20073.0,17873.0,12730.0,-2124,-2375,-3571,-4585,-3929,-16584,dire
78,22339.0,18002.0,16003.0,14581.0,13008.0,21904.0,16145.0,14617.0,11468.0,9601.0,29,1713,1228,2995,3950,9915,radiant
79,15087.0,13581.0,14123.0,10855.0,7878.0,24497.0,14370.0,14651.0,14702.0,10595.0,-8937,-1399,-751,-4282,-2780,-18149,dire
80,18389.0,18185.0,14432.0,9706.0,9492.0,20917.0,15700.0,13636.0,11658.0,8072.0,-2314,1095,601,-2956,684,-2890,radiant
81,24024.0,19114.0,17343.0,12922.0,11342.0,18640.0,15808.0,16487.0,14670.0,11366.0,2559,1657,-421,-2589,-265,941,dire
82,19479.0,17352.0,15680.0,9515.0,9805.0,29353.0,18625.0,19183.0,12342.0,10375.0,-11240,-1317,-3541,-3306,-1015,-20419,dire
83,24703.0,17619.0,15929.0,13727.0,12471.0,23694.0,20544.0,18466.0,11304.0,9377.0,1641,-2344,-2294,2543,3001,2547,radiant
84,21396.0,20137.0,16348.0,14151.0,10674.0,19090.0,17508.0,15107.0,11601.0,11698.0,2041,2435,1460,2580,-465,8051,radiant
85,27354.0,19793.0,20367.0,14338.0,13102.0,15017.0,17330.0,15893.0,8814.0,9158.0,11703,2649,4441,5602,4112,28507,radiant
86,23292.0,16717.0,13366.0,9809.0,9324.0,21044.0,19624.0,17595.0,12312.0,9162.0,2297,-3733,-4151,-2444,-95,-8126,dire
87,25394.0,19356.0,16603.0,8989.0,7881.0,23253.0,22006.0,17620.0,13067.0,8644.0,1764,-3945,-2096,-4694,-1182,-10153,dire
88,19127.0,18030.0,16013.0,11726.0,10807.0,21787.0,20090.0,17503.0,17590.0,12111.0,-4041,-2515,-1120,-5582,-1252,-14510,dire
89,20820.0,18733.0,16082.0,13502.0,11588.0,26382.0,20688.0,14825.0,15090.0,11590.0,-5071,-1884,1432,-1121,-433,-7077,dire
90,22378.0,21267.0,20716.0,10161.0,11459.0,27474.0,18875.0,19224.0,13204.0,9363.0,-5919,2426,946,-3707,1630,-4624,radiant
91,18212.0,17286.0,12348.0,11782.0,8732.0,20931.0,21543.0,19525.0,10110.0,9841.0,-2971,-4012,-7372,1192,-1021,-14184,dire
92,21684.0,20257.0,19995.0,13018.0,9840.0,21768.0,15653.0,14334.0,12575.0,7255.0,-716,5094,5685,582,2729,13374,radiant
93,22361.0,19511.0,13929.0,10021.0,9994.0,22275.0,22583.0,16927.0,13056.0,12061.0,1303,-2711,-2775,-2572,-1773,-8528,dire
94,22760.0,17394.0,14729.0,10899.0,7723.0,26478.0,17839.0,17676.0,13165.0,12997.0,-3486,-514,-3051,-1856,-4810,-13717,dire
95,25224.0,21896.0,19943.0,11251.0,7965.0,26108.0,18698.0,15034.0,12043.0,9857.0,307,4356,5217,-1094,-1572,7214,radiant
96,18298.0,17678.0,14908.0,10199.0,8985.0,24843.0,23463.0,19275.0,14172.0,11936.0,-6889,-7252,-5065,-4632,-3079,-26917,dire
97,22460.0,17602.0,18244.0,14518.0,11208.0,22914.0,22877.0,15832.0,12542.0,11788.0,-490,-5647,1595,1540,-643,-3645,dire
98,30605.0,21966.0,15341.0,11433.0,10916.0,22050.0,19632.0,18255.0,8415.0,8564.0,9657,3572,-1594,3661,3092,18388,radiant
99,24352.0,15264.0,14761.0,8665.0,7595.0,20595.0,18625.0,16029.0,9976.0,10008.0,3628,-2822,-1576,-1175,-2365,-4310,dire
100,25364.0,19737.0,13823.0,11839.0,11879.0,25475.0,17037.0,13547.0,11982.0,10047.0,14,2703,111,-198,1808,4438,radiant
101,32446.0,20228.0,17649.0,15794.0,13687.0,17313.0,15221.0,15313.0,13525.0,11476.0,15513,3767,1610,2928,1291,25109,radiant
102,25985.0,21731.0,19081.0,11830.0,9972.0,18621.0,15000.0,12716.0,9118.0,8327.0,8533,7441,6813,3047,1940,27774,radiant
103,23831.0,19146.0,17980.0,11765.0,11808.0,21156.0,23944.0,17615.0,11482.0,10227.0,2180,-4787,-165,870,1279,-623,dire
104,19328.0,19903.0,16870.0,11846.0,9892.0,17975.0,18651.0,17354.0,9683.0,11518.0,1245,2418,-791,1243,-1748,2367,dire
105,21245.0,19037.0,14249.0,8516.0,8933.0,23864.0,17970.0,17472.0,11930.0,10274.0,-903,1477,-2691,-2516,-484,-5117,dire
106,18747.0,18371.0,17701.0,15291.0,14677.0,25005.0,22707.0,23747.0,10964.0,10449.0,-6559,-4668,-6187,5178,4709,-7527,dire
107,24019.0,16000.0,18294.0,11234.0,10906.0,16933.0,17494.0,13198.0,14058.0,11337.0,6567,-1098,5172,-2347,-185,8109,dire
108,24968.0,18575.0,17234.0,10352.0,10472.0,28105.0,16696.0,16748.0,14586.0,10815.0,-3116,2914,1113,-3746,-48,-2883,dire
109,17961.0,15619.0,10926.0,8642.0,7932.0,22429.0,20135.0,18958.0,14544.0,13298.0,-5100,-5204,-8525,-6053,-5616,-30498,dire
110,26772.0,18611.0,16658.0,12368.0,12549.0,18455.0,16772.0,15316.0,14540.0,9527.0,7821,1448,1774,-2551,2993,11485,radiant
111,17871.0,13793.0,14942.0,10990.0,9119.0,23272.0,22804.0,14275.0,14082.0,11917.0,-4552,-8340,861,-2973,-3111,-18115,dire
112,28342.0,17603.0,18220.0,12205.0,9561.0,21072.0,15320.0,12850.0,10433.0,9775.0,7243,2339,5398,1903,-263,16620,radiant
113,22126.0,19211.0,18190.0,16027.0,15062.0,22214.0,21010.0,14777.0,10786.0,8662.0,780,-2186,3644,5456,6537,14231,radiant
114,27645.0,22603.0,20758.0,16099.0,10194.0,19901.0,18929.0,13872.0,12075.0,11085.0,8636,4504,7914,4063,-795,24322,radiant
115,18714.0,20619.0,18187.0,11247.0,9328.0,24218.0,14329.0,12382.0,8691.0,7619.0,-6205,5608,5174,2298,1424,8299,radiant
116,23596.0,22414.0,20861.0,10833.0,8786.0,22657.0,17146.0,16717.0,9483.0,8388.0,1230,6568,4968,1645,1182,15593,radiant
117,24924.0,17607.0,17229.0,8879.0,8464.0,19450.0,17236.0,17358.0,12321.0,8280.0,4432,-443,-502,-4464,-465,-1442,dire
118,27714.0,18817.0,17430.0,11429.0,11008.0,23167.0,17717.0,14554.0,9519.0,7988.0,5179,1456,2732,2158,3127,14652,radiant
119,21988.0,21470.0,20134.0,14200.0,12319.0,22648.0,16963.0,15149.0,10782.0,9649.0,-1543,4517,4145,3094,2390,12603,radiant
120,24808.0,21455.0,18504.0,13935.0,9827.0,26434.0,20061.0,18084.0,12874.0,11013.0,-449,1178,6,985,-1134,586,radiant
121,25364.0,17348.0,14517.0,12918.0,13181.0,26320.0,21293.0,17255.0,10502.0,9773.0,715,-2660,-1436,4103,4213,4935,radiant
122,23858.0,21111.0,20430.0,10766.0,10444.0,24260.0,16671.0,14714.0,9815.0,9494.0,44,4583,5228,1480,1203,12538,radiant
123,19246.0,15207.0,14123.0,10946.0,8596.0,23338.0,21724.0,20132.0,13943.0,14022.0,-5109,-6935,-6194,-3043,-5854,-27135,dire
124,24463.0,17204.0,17196.0,12338.0,9567.0,15148.0,14581.0,9321.0,6901.0,6245.0,9387,2266,7943,5526,3138,28260,radiant
125,22162.0,19265.0,14334.0,11347.0,7304.0,24075.0,21047.0,14645.0,15894.0,11210.0,-2248,-607,-712,-5276,-3931,-12774,dire
126,17640.0,18708.0,18154.0,11829.0,8159.0,17534.0,17636.0,13757.0,9700.0,7449.0,228,1106,4219,1997,629,8179,radiant
127,21651.0,21268.0,17442.0,11431.0,9610.0,24221.0,19295.0,14691.0,12102.0,9804.0,-2114,1822,2435,-1700,-430,13,radiant
128,22783.0,20734.0,19182.0,12508.0,10368.0,19032.0,17153.0,12066.0,11802.0,8582.0,5491,3309,7673,1181,2314,19968,radiant
129,25583.0,21410.0,18534.0,14312.0,15013.0,20388.0,18484.0,14221.0,14150.0,11808.0,7026,3460,4353,1207,3432,19478,radiant
130,26234.0,19877.0,14994.0,13387.0,9073.0,29321.0,18304.0,15356.0,11077.0,10441.0,-3043,1451,431,2454,-1026,267,radiant
131,32822.0,19390.0,17975.0,8112.0,6057.0,29146.0,20913.0,18638.0,13238.0,8871.0,5167,-459,358,-5075,-2575,-2584,radiant
132,21103.0,20019.0,17509.0,10430.0,8763.0,20294.0,17949.0,17455.0,12617.0,11206.0,1511,2944,305,-2314,-2680,-234,radiant
133,28158.0,21837.0,15132.0,13362.0,10803.0,26979.0,22313.0,20103.0,14027.0,10950.0,571,-634,-4841,-441,-138,-5483,dire
134,25459.0,21277.0,16685.0,15629.0,14511.0,23552.0,22131.0,19102.0,11271.0,9644.0,1790,-663,-1488,4087,4780,8506,radiant
135,20412.0,19660.0,16076.0,10264.0,9498.0,24059.0,17635.0,14105.0,10903.0,10569.0,-3087,1666,1542,-1052,-1002,-1933,radiant
136,18158.0,18661.0,19265.0,9029.0,9973.0,22318.0,15939.0,16646.0,8617.0,8432.0,-2920,3317,3145,711,1637,5890,radiant
137,20778.0,17289.0,16417.0,11179.0,10647.0,20456.0,18552.0,15497.0,11130.0,8179.0,1027,-960,1372,134,2742,4315,radiant
138,22071.0,19125.0,15055.0,12909.0,9917.0,22012.0,21481.0,17151.0,11357.0,11113.0,-94,-2207,-1576,1367,-1060,-3570,dire
139,17545.0,17246.0,16399.0,10519.0,8951.0,19153.0,17259.0,15739.0,11475.0,8266.0,-2077,-352,455,-1100,548,-2526,dire
140,19808.0,18831.0,21808.0,12007.0,11267.0,19924.0,19360.0,12359.0,13267.0,8727.0,-88,-1024,8898,-1637,2232,8381,dire
141,24066.0,19196.0,18643.0,12068.0,9632.0,17836.0,18005.0,17401.0,11664.0,8624.0,7113,2028,1807,821,1427,13196,radiant
142,20918.0,21688.0,18666.0,12596.0,11772.0,22033.0,16199.0,14472.0,10772.0,10338.0,652,6775,5847,3040,2783,19097,radiant
143,26806.0,20255.0,17146.0,11715.0,12294.0,25884.0,16325.0,16029.0,10420.0,8229.0,1270,3812,1799,1278,3815,11974,radiant
144,27194.0,18994.0,16364.0,10824.0,9543.0,28797.0,22242.0,18148.0,11531.0,11247.0,-1404,-2743,-1124,-563,-1047,-6881,radiant
145,19210.0,18146.0,18378.0,11410.0,9760.0,18343.0,18243.0,17264.0,11015.0,9317.0,-77,-1076,1470,378,540,1235,radiant
146,24984.0,18305.0,16937.0,15182.0,9434.0,18973.0,16418.0,13009.0,10752.0,8954.0,6275,1339,4125,4391,474,16604,radiant
147,21088.0,21303.0,20193.0,7646.0,6427.0,23692.0,20573.0,18503.0,13283.0,7275.0,-2855,1431,1210,-5702,-1009,-6925,dire
148,20907.0,21067.0,18527.0,11407.0,9206.0,21695.0,19725.0,18628.0,14077.0,13772.0,-987,94,-1828,-2873,-4691,-10285,dire
149,23676.0,19236.0,15785.0,11636.0,12207.0,19460.0,18548.0,16301.0,10903.0,8822.0,5111,1619,-620,2011,3618,11739,radiant
150,22718.0,21124.0,17932.0,14842.0,12148.0,23120.0,22186.0,19376.0,11817.0,10112.0,-377,-1146,-2543,3102,1635,671,dire
151,21003.0,17459.0,15861.0,11152.0,11815.0,26933.0,23906.0,18827.0,14201.0,11932.0,-5942,-6378,-3118,-2782,-148,-18368,dire
152,22198.0,20390.0,14729.0,10752.0,8925.0,24597.0,24445.0,17788.0,12115.0,11012.0,-3055,-5018,-3600,-1437,-2338,-15448,dire
153,22740.0,20879.0,15822.0,9074.0,9120.0,23526.0,17491.0,13643.0,9983.0,9526.0,-244,3676,2409,-362,-154,5325,dire
154,25288.0,21384.0,19716.0,12398.0,11572.0,25298.0,15960.0,14624.0,11241.0,10863.0,272,5198,3991,372,958,10791,radiant
155,22240.0,16868.0,15193.0,14074.0,12620.0,19700.0,19567.0,16215.0,13098.0,13216.0,2185,-2969,-1228,846,-859,-2025,radiant
156,25336.0,23323.0,21213.0,15392.0,12120.0,24803.0,25607.0,16580.0,15364.0,12195.0,445,-2153,4371,82,50,2795,radiant
157,26649.0,23715.0,16894.0,12694.0,12223.0,20015.0,18099.0,12356.0,12415.0,9395.0,6869,5399,4547,542,2457,19814,radiant
158,26092.0,19486.0,17826.0,12843.0,12301.0,22892.0,18785.0,18389.0,11990.0,12693.0,3007,942,-527,678,-356,3744,dire
159,27495.0,20483.0,15194.0,10907.0,8719.0,20185.0,19396.0,13641.0,10087.0,7520.0,9569,2368,2092,1596,2051,17676,radiant
160,22216.0,20253.0,18846.0,13462.0,9466.0,25237.0,15478.0,15081.0,12222.0,11074.0,-2646,4259,3716,1288,-1794,4823,dire
161,24807.0,21735.0,20558.0,14115.0,13284.0,19729.0,17859.0,16822.0,14702.0,10364.0,6809,4220,3884,-547,3496,17862,radiant
162,24883.0,16119.0,16641.0,13343.0,9821.0,26187.0,24184.0,15229.0,13977.0,10828.0,-1701,-7734,1073,-1063,-1487,-10912,dire
163,19653.0,18326.0,10840.0,8940.0,7628.0,26054.0,16496.0,15186.0,11111.0,9411.0,-7970,1585,-4975,-2922,-2260,-16542,dire
164,20320.0,20231.0,17734.0,15626.0,12239.0,27080.0,16492.0,15564.0,16552.0,13429.0,-9142,1074,-437,-1719,-1711,-11935,dire
165,21371.0,18783.0,16488.0,9498.0,9214.0,26435.0,21665.0,18770.0,12232.0,9828.0,-5672,-2500,-3103,-2759,-1022,-15056,dire
166,21519.0,16268.0,16828.0,9642.0,7964.0,22645.0,20242.0,13037.0,17071.0,13496.0,-1014,-4191,3907,-7422,-6038,-14758,dire
167,25356.0,19999.0,14998.0,12170.0,11406.0,21423.0,18929.0,18432.0,10447.0,9798.0,3486,1729,-3161,2470,1312,5836,radiant
168,26447.0,22309.0,18532.0,11759.0,8840.0,19552.0,19353.0,20726.0,10535.0,11571.0,6045,2432,-1848,1077,-2834,4872,radiant
169,24125.0,21862.0,16989.0,13194.0,12907.0,24704.0,15019.0,14402.0,13202.0,9720.0,-1547,6804,3080,33,3217,11587,radiant
170,28514.0,16514.0,16137.0,10551.0,10240.0,23381.0,20831.0,18534.0,11894.0,11205.0,5613,-4279,-2633,-1336,-934,-3569,dire
171,22472.0,19658.0,17944.0,8828.0,6880.0,24450.0,21669.0,18044.0,14086.0,12307.0,-1865,-2363,579,-5145,-5619,-14413,dire
172,28607.0,19375.0,13689.0,15354.0,13990.0,19179.0,17209.0,17066.0,13526.0,9954.0,10377,2597,-2840,2256,5391,17781,radiant
173,20530.0,19004.0,16343.0,13073.0,10774.0,27716.0,22108.0,20949.0,12629.0,11407.0,-7344,-2914,-5067,13,-770,-16082,dire
174,21977.0,16612.0,17565.0,10685.0,9036.0,26316.0,18667.0,15710.0,10302.0,9016.0,-5136,-3231,982,167,-486,-7704,dire
175,26803.0,22665.0,18891.0,12790.0,10322.0,24350.0,17469.0,17080.0,11731.0,10935.0,2535,4802,2081,1182,-492,10108,radiant
176,19753.0,19588.0,13421.0,13370.0,13316.0,24278.0,18174.0,18173.0,16327.0,10949.0,-5744,1057,-4282,-3607,2282,-10294,dire
177,17454.0,17493.0,17871.0,10400.0,9229.0,27341.0,19747.0,15595.0,15374.0,14046.0,-7065,-534,3442,-3619,-3942,-11718,radiant
178,22797.0,20090.0,18754.0,13169.0,10810.0,28498.0,23869.0,18346.0,11728.0,10340.0,-6212,-3173,979,1601,418,-6387,dire
179,19085.0,15413.0,14580.0,14192.0,9923.0,22874.0,18364.0,19119.0,12990.0,14465.0,-3722,-3500,-4788,1350,-4366,-15026,dire
