,match_id,rad_pos1,rad_pos2,rad_pos3,rad_pos4,rad_pos5,dire_pos1,dire_pos2,dire_pos3,dire_pos4,dire_pos5,pos1_diff,pos2_diff,pos3_diff,pos4_diff,pos5_diff,team_diff,minute,winner,rad_pos1_predicted_last_gold,dire_pos1_predicted_last_gold,rad_pos2_predicted_last_gold,dire_pos2_predicted_last_gold,rad_pos3_predicted_last_gold,dire_pos3_predicted_last_gold,rad_pos4_predicted_last_gold,dire_pos4_predicted_last_gold,rad_pos5_predicted_last_gold,dire_pos5_predicted_last_gold
13,7522585414,65,48,23,58,112,54,21,20,136,45,3450,55,-2955,-170,-285,95,40,dire,29531.0,25353.0,23247.0,23084.0,19080.0,21805.0,13054.0,13455.0,13769.0,13631.0
14,7522659008,25,74,23,102,45,52,76,14,71,79,4230,1065,1185,-891,-251,5338,40,radiant,30474.0,28057.0,23563.0,23066.0,17219.0,16146.0,13156.0,13996.0,11361.0,12219.0
15,7522961618,25,95,104,128,51,10,74,129,85,121,-6571,-1133,-4484,-1568,-2988,-16744,40,dire,22830.0,29893.0,22288.0,22419.0,12850.0,17401.0,10377.0,12613.0,8971.0,12080.0
16,7523717218,48,74,129,96,26,46,17,69,20,45,3356,-3013,-4816,-1259,-2722,-8454,40,radiant,30605.0,27263.0,19038.0,22462.0,16672.0,21071.0,12842.0,13537.0,10765.0,13383.0
17,7523787713,78,41,76,105,110,10,120,129,128,51,-5645,-3611,2284,-1627,1277,-7322,40,dire,20341.0,27778.0,21464.0,25433.0,20394.0,18909.0,15221.0,17196.0,16210.0,15692.0
18,7524401509,13,10,138,30,100,1,25,21,112,20,-3237,-12041,-5209,64,3699,-16724,40,radiant,24601.0,29210.0,21024.0,32219.0,15275.0,21134.0,13538.0,13546.0,13987.0,9957.0
19,7525812113,35,22,69,83,26,6,90,135,136,20,-8151,-4881,-3239,-5512,-2104,-23887,40,dire,19796.0,27734.0,18407.0,22898.0,18332.0,22641.0,8551.0,13544.0,7305.0,9175.0
20,7526305209,89,96,76,105,68,41,43,106,26,110,11453,-2636,-2958,-891,-1304,3664,40,radiant,31304.0,19186.0,18366.0,20108.0,17176.0,20533.0,11982.0,12266.0,9654.0,11434.0
21,7527329500,46,102,21,26,14,95,13,97,20,86,-6926,-311,3862,-1148,-1008,-5531,40,radiant,25764.0,32099.0,22515.0,22395.0,21567.0,17527.0,11503.0,12361.0,11669.0,12119.0
22,7528465311,71,104,91,20,86,18,106,96,101,121,-12394,-3671,-4960,222,-524,-21327,40,dire,19645.0,31853.0,18850.0,22949.0,17384.0,21920.0,16112.0,15999.0,12989.0,13848.0
23,7529139904,114,80,129,128,64,89,13,29,72,62,-619,1447,5076,4357,4000,14261,40,radiant,26018.0,27103.0,23359.0,22114.0,22489.0,18045.0,14721.0,11386.0,13326.0,9592.0
24,7529241517,89,49,43,110,100,109,106,28,105,68,-4493,-4303,-2125,-2494,-3430,-16845,40,dire,27840.0,31318.0,22238.0,25893.0,19492.0,22100.0,11154.0,13319.0,9959.0,12556.0
25,7529378713,76,53,43,85,19,80,23,112,31,26,6493,6296,-2980,-2760,-2134,4915,40,dire,29850.0,23682.0,23936.0,17496.0,16927.0,20300.0,12599.0,15238.0,10125.0,11756.0
26,7529403415,25,95,69,5,20,32,55,74,121,71,-5574,212,-2551,-4502,-8449,-20864,40,dire,21901.0,28244.0,21814.0,20957.0,16570.0,19756.0,11546.0,16972.0,8236.0,16234.0
27,7529493512,32,82,78,71,58,17,14,21,51,20,-4647,-1660,-2560,-493,-663,-10023,40,dire,21263.0,24952.0,22170.0,23649.0,17508.0,21424.0,13865.0,14263.0,11781.0,12264.0
28,7529570918,25,98,114,112,86,56,43,60,26,83,4747,2732,1052,2996,4162,15689,40,radiant,29068.0,26185.0,23294.0,21033.0,21835.0,20792.0,12503.0,10542.0,12058.0,9130.0
29,7529670117,41,13,69,86,3,114,90,129,20,26,6075,3398,2182,1975,3853,17483,40,radiant,30969.0,26772.0,24576.0,21345.0,21968.0,20867.0,13120.0,11686.0,11967.0,8406.0
30,7530098507,48,106,65,58,136,10,96,17,66,86,-6644,-800,-1682,-3002,-3841,-15969,40,dire,24856.0,31921.0,18322.0,19355.0,16951.0,18280.0,9607.0,12490.0,9075.0,12489.0
31,7530159016,41,53,129,97,105,25,36,96,100,20,-12579,-5342,537,4615,566,-12203,40,dire,21618.0,33727.0,21017.0,26207.0,20188.0,19683.0,18953.0,14007.0,12754.0,11921.0
32,7530728311,48,39,96,79,26,8,17,98,121,45,-214,1959,-6308,-2743,-2842,-10148,40,dire,24864.0,24282.0,23681.0,21116.0,15810.0,21763.0,12375.0,15460.0,10371.0,13372.0
33,7530771503,38,61,129,90,65,48,22,78,119,66,1474,722,5894,5512,1504,15106,40,radiant,29023.0,27743.0,27063.0,25894.0,27125.0,20287.0,17476.0,12722.0,14923.0,13462.0
34,7531040410,73,106,33,86,19,89,23,21,26,68,3371,4889,4467,1247,2459,16433,40,radiant,32953.0,30238.0,25350.0,20336.0,22737.0,18434.0,12089.0,10950.0,11383.0,8692.0
35,7531515518,4,102,19,105,45,73,21,13,65,100,-6057,-3022,-2156,709,-2435,-12961,40,radiant,27130.0,32839.0,18824.0,21941.0,18086.0,20357.0,15702.0,14979.0,11616.0,14279.0
36,7531926406,46,13,121,71,5,4,106,55,86,83,-3978,-470,-6314,6529,2479,-1754,40,dire,27730.0,31755.0,23874.0,25000.0,18610.0,23921.0,17786.0,11458.0,12065.0,9606.0
37,7532211815,11,17,60,19,102,76,21,23,79,58,31,3354,-2831,1690,369,2613,40,radiant,22135.0,22670.0,25499.0,21943.0,17536.0,20719.0,13092.0,11337.0,11667.0,11553.0
38,7532381012,113,120,97,128,45,106,69,93,66,110,196,-3862,-3058,-5117,-3731,-15572,40,dire,24684.0,24260.0,19514.0,22669.0,17838.0,20676.0,9948.0,15484.0,9142.0,13001.0
39,7532553807,10,126,98,86,72,4,13,112,19,26,658,3428,4658,-983,3048,10809,40,radiant,24341.0,22902.0,23660.0,19663.0,22386.0,17299.0,13295.0,14547.0,13633.0,10416.0
40,7532722008,63,114,96,110,26,106,54,69,86,58,9115,731,2461,-440,-2223,9644,40,radiant,30858.0,21762.0,22946.0,21571.0,20224.0,17447.0,12681.0,12701.0,10373.0,12826.0
41,7532985414,10,25,137,100,26,96,54,19,65,5,-572,-904,245,-9214,-378,-10823,40,radiant,24954.0,24381.0,22896.0,23087.0,18547.0,19308.0,9838.0,18960.0,12457.0,12688.0
42,7533042916,10,74,47,96,20,46,22,69,72,121,5210,-1643,-678,-1321,1848,3416,40,radiant,33245.0,28318.0,18385.0,20843.0,17910.0,18363.0,10802.0,11909.0,11078.0,9754.0
43,7533154518,73,120,78,69,72,109,39,112,26,19,9798,-11482,-2658,-966,-2051,-7359,40,dire,38125.0,28829.0,17448.0,29099.0,16720.0,20796.0,12237.0,13686.0,10649.0,13005.0
44,7533231811,10,96,11,136,26,106,41,19,90,86,1015,-712,3310,-6097,-566,-3050,40,radiant,25445.0,24046.0,25615.0,26513.0,23746.0,20952.0,12325.0,17567.0,11496.0,11719.0
45,7533433505,48,43,23,96,119,25,21,129,26,136,-21,-411,-320,1827,1621,2696,40,radiant,29918.0,30568.0,21558.0,22681.0,20641.0,20911.0,15068.0,13388.0,13883.0,12186.0
46,7533525210,8,23,90,112,66,21,59,60,111,20,-3442,-4830,-4790,72,2666,-10324,40,dire,22682.0,24481.0,17530.0,22632.0,15249.0,19411.0,12052.0,11670.0,12576.0,9758.0
47,7534334312,70,39,97,51,5,10,137,92,110,65,-317,6120,3227,-552,-809,7669,40,radiant,24812.0,26680.0,24535.0,18323.0,19277.0,16257.0,12375.0,12933.0,10549.0,11466.0
48,7535030019,53,106,61,123,100,41,69,74,128,65,-2244,46,-879,-2086,-3785,-8948,40,dire,23735.0,27144.0,22216.0,22139.0,17985.0,18066.0,13213.0,14829.0,9520.0,13324.0
49,7535209904,25,22,23,112,83,46,14,98,121,3,-3009,-2224,-4383,-256,-2965,-12837,40,dire,23225.0,26833.0,19587.0,21789.0,18470.0,22847.0,14874.0,15238.0,13613.0,16057.0
50,7535614616,6,49,29,100,31,113,63,22,2,102,-4862,734,-3358,-4475,-895,-12856,40,dire,22522.0,28204.0,19993.0,18859.0,17355.0,20587.0,11437.0,16280.0,9054.0,10147.0
51,7535724706,70,86,97,138,110,113,56,98,105,100,6080,1546,393,2225,6971,17215,40,radiant,29948.0,24279.0,19810.0,18762.0,19319.0,19384.0,14446.0,13288.0,16145.0,9314.0
52,7535757511,95,2,19,14,31,10,63,96,114,20,-11183,-3780,-1828,-5742,-3724,-26257,40,dire,18778.0,30786.0,14760.0,18916.0,15683.0,18112.0,11770.0,18339.0,9177.0,13376.0
53,7535992313,95,21,98,75,83,41,59,96,111,20,-5257,1584,-64,-3347,689,-6395,40,radiant,21508.0,26451.0,20666.0,19806.0,16856.0,16951.0,10589.0,13662.0,11402.0,10691.0
54,7535996813,21,80,137,105,26,41,19,38,53,20,32,979,-1307,-4550,-1400,-6246,40,dire,26185.0,25630.0,21615.0,20324.0,19249.0,20093.0,13950.0,18334.0,12082.0,13193.0
55,7536605901,10,71,120,110,121,89,106,97,105,75,-13234,226,-3001,-2511,-1568,-20088,40,dire,24752.0,37043.0,21232.0,21688.0,18368.0,20731.0,11335.0,13972.0,11584.0,12213.0
56,7536677705,113,22,96,65,105,94,106,69,58,121,612,-5264,-3797,1449,1875,-5125,40,radiant,29990.0,28768.0,19596.0,24688.0,17741.0,20139.0,14877.0,12878.0,13492.0,11767.0
57,7537910800,73,120,129,53,79,47,41,55,51,110,13122,3698,6083,8248,4340,35491,40,radiant,31431.0,18070.0,23828.0,20184.0,23033.0,17167.0,17257.0,9867.0,14092.0,9888.0
58,7538469504,10,106,78,75,26,41,49,102,58,110,1606,-4123,-4636,-2917,-1556,-11626,40,dire,27681.0,24431.0,19392.0,23691.0,14555.0,19114.0,11328.0,14117.0,9739.0,10571.0
59,7538527908,89,46,23,26,105,41,22,96,123,20,2486,-8485,-2438,-6010,-1815,-16262,40,dire,31845.0,29215.0,21081.0,29032.0,18773.0,21220.0,9674.0,15745.0,8715.0,10006.0
60,7538571609,25,90,105,137,121,113,69,114,112,5,-7808,-1471,-257,-1231,-627,-11394,40,dire,25599.0,33013.0,22021.0,23694.0,18749.0,18770.0,16173.0,17272.0,14674.0,15452.0
61,7538639606,41,15,23,19,65,109,53,129,74,20,-6578,3516,3170,-3624,2679,-837,40,radiant,25952.0,32469.0,26171.0,21256.0,24069.0,20868.0,12115.0,15674.0,13072.0,10298.0
62,7538889304,98,21,46,53,110,54,23,112,66,20,223,8016,7284,2623,4254,22400,40,radiant,26614.0,25654.0,25123.0,16730.0,23507.0,16663.0,16052.0,13582.0,12267.0,8132.0
63,7539188102,25,65,62,51,20,67,98,106,79,72,3855,53,-2168,-1893,-1048,-1201,40,dire,30685.0,26915.0,23575.0,24668.0,17528.0,19883.0,12879.0,14712.0,12466.0,13599.0
64,7539558016,109,69,106,105,20,94,120,28,65,110,6095,8290,7473,1112,1036,24006,40,radiant,33206.0,28715.0,27042.0,20639.0,24525.0,17493.0,14829.0,14588.0,11151.0,10619.0
65,7540116814,70,21,96,53,26,41,120,14,119,20,1316,-6725,1713,3115,-39,-620,40,dire,26231.0,24994.0,18808.0,25622.0,19727.0,17928.0,16892.0,14089.0,12347.0,12414.0
66,7540902013,72,108,106,20,26,23,25,69,83,121,5382,-5880,-3695,-950,-3097,-8240,40,dire,29900.0,23604.0,17652.0,21561.0,16502.0,18935.0,11525.0,11668.0,9282.0,12249.0
67,7540945015,46,32,129,20,21,10,23,112,58,100,-1514,2975,-784,-875,876,678,40,radiant,29578.0,31049.0,22648.0,19549.0,15110.0,15798.0,12970.0,13887.0,12935.0,12165.0
68,7541527708,48,28,135,110,20,95,69,25,19,31,-4015,-8309,-2726,-1817,-1732,-18599,40,dire,25739.0,30244.0,21170.0,29336.0,20493.0,23271.0,13260.0,15178.0,12427.0,14503.0
69,7541784709,38,21,137,65,83,41,15,96,20,87,-608,1321,-2391,160,-2717,-4235,40,dire,20487.0,21477.0,23551.0,21516.0,19110.0,20999.0,13001.0,12348.0,11345.0,13345.0
70,7541933305,10,23,47,45,19,12,74,96,65,20,-453,1995,-2736,-1885,-1187,-4266,40,dire,27877.0,27939.0,22854.0,19888.0,17682.0,20125.0,11111.0,12967.0,10630.0,11424.0
71,7544499316,10,13,69,40,123,42,20,53,32,21,6377,-191,4190,-2081,502,8797,40,dire,29072.0,22079.0,20127.0,21298.0,20947.0,16575.0,13799.0,15911.0,13276.0,12963.0
72,7545474417,13,93,80,62,31,48,21,76,74,26,-2787,3264,2003,-3798,-218,-1536,40,dire,29350.0,31681.0,22152.0,18867.0,20625.0,18034.0,13103.0,15950.0,12833.0,11850.0
73,7545626504,46,21,41,14,64,42,29,53,106,26,12270,2886,3399,-594,4618,22579,40,radiant,33207.0,22303.0,21352.0,19553.0,20249.0,17011.0,14103.0,16050.0,14681.0,10404.0
74,7545665209,138,60,74,85,51,123,76,19,86,97,-8292,-8774,-2831,-4629,-3747,-28273,40,dire,21217.0,29979.0,17316.0,25231.0,16358.0,19213.0,12526.0,16661.0,10701.0,14014.0
75,7545850405,69,14,22,123,20,109,106,97,19,26,8873,6136,10784,3863,-1200,28456,40,radiant,30903.0,25145.0,27855.0,23203.0,26009.0,16432.0,19706.0,14403.0,12423.0,13550.0
76,7546267004,74,38,70,21,26,25,102,32,58,3,-4549,8504,5204,3018,3094,15271,40,radiant,24034.0,30514.0,24228.0,16971.0,21064.0,17264.0,12873.0,10948.0,11752.0,9789.0
77,7546718402,89,102,137,26,45,39,93,129,123,119,4658,-3418,-480,-7027,-1653,-7920,40,dire,29052.0,24557.0,19571.0,22479.0,19787.0,19762.0,9832.0,16649.0,8634.0,10759.0
78,7546973501,94,43,7,83,100,48,13,102,20,103,7184,2444,3581,2741,4295,20245,40,radiant,31697.0,26613.0,20797.0,19562.0,18823.0,16549.0,12957.0,10588.0,12095.0,8411.0
79,7547237916,109,69,120,53,100,138,43,88,14,91,3671,4033,1684,3301,598,13287,40,radiant,32846.0,28927.0,25662.0,21672.0,22310.0,20421.0,17289.0,13795.0,12713.0,12348.0
80,7547417213,10,106,69,86,121,94,60,107,20,45,2572,5602,4962,1643,1867,16646,40,radiant,32270.0,28014.0,25292.0,19520.0,23189.0,19525.0,13271.0,12044.0,14073.0,11640.0
81,7548094003,48,25,47,105,136,114,106,123,96,79,-3287,963,-969,-5735,-5158,-14186,40,dire,25616.0,28341.0,24181.0,22868.0,16773.0,17702.0,13624.0,19125.0,8948.0,13563.0
82,7548252414,67,22,2,40,20,8,97,43,27,121,512,1772,4357,2812,1101,10554,40,radiant,22090.0,21902.0,20829.0,19952.0,19184.0,15335.0,14126.0,10956.0,9675.0,9196.0
83,7548322301,10,98,21,100,84,82,22,102,58,5,1435,3476,5071,785,1662,12429,40,radiant,29144.0,26282.0,26657.0,22532.0,23000.0,17302.0,15350.0,14401.0,13050.0,11079.0
84,7548715213,89,128,2,71,105,14,69,53,135,121,6627,3491,4818,3592,4288,22816,40,radiant,30967.0,24453.0,24576.0,21094.0,22272.0,17688.0,19075.0,15982.0,18084.0,13674.0
85,7549153711,42,53,9,7,87,36,61,69,1,51,4005,1513,-4519,526,-1655,-130,40,dire,35515.0,32118.0,27077.0,25164.0,19167.0,22696.0,16419.0,16434.0,13312.0,14122.0
86,7549256701,36,120,28,83,121,95,74,60,112,26,-3887,448,2068,-1132,-2080,-4583,40,radiant,24654.0,28391.0,22670.0,20755.0,19140.0,16415.0,12326.0,12817.0,10942.0,12165.0
87,7549265807,28,92,21,51,5,10,106,69,123,110,-1114,5185,5064,2392,1873,13400,40,radiant,23474.0,24533.0,22424.0,17938.0,24201.0,18758.0,11792.0,9674.0,11724.0,9766.0
88,7549846718,19,93,69,45,121,25,22,49,123,30,-5135,-204,-16,-3695,-1072,-10122,40,dire,19656.0,24843.0,20376.0,21438.0,18528.0,18864.0,11833.0,15907.0,10660.0,11302.0
89,7549866219,19,128,69,51,79,12,25,45,38,121,1476,432,10269,-303,2765,14639,40,dire,25355.0,23381.0,23632.0,24062.0,23927.0,13969.0,14983.0,15131.0,12599.0,10503.0
90,7550266815,46,93,96,105,83,15,41,13,53,19,8459,2997,3506,2909,2270,20141,40,radiant,28889.0,20268.0,23506.0,20341.0,23127.0,19963.0,15818.0,13042.0,11887.0,9361.0
91,7550385619,106,41,7,53,121,49,98,21,58,19,2898,342,1146,2994,2397,9777,40,radiant,22844.0,21104.0,21553.0,21759.0,22011.0,20554.0,14638.0,12204.0,12713.0,10388.0
92,7552046611,56,51,55,105,86,48,126,69,21,27,-4961,-7646,-2869,-2675,-603,-18754,40,dire,27955.0,32626.0,22109.0,28198.0,17665.0,20089.0,13318.0,15821.0,12742.0,13501.0
93,7552136213,48,49,129,105,119,41,25,97,26,45,-2398,-4922,-3650,-1997,-1986,-14953,40,dire,28902.0,31905.0,24146.0,30298.0,16634.0,20638.0,12510.0,14266.0,11377.0,13487.0
94,7552190011,73,98,39,5,45,48,43,33,58,19,-1926,541,3249,-2000,-120,-256,40,dire,26740.0,28998.0,23283.0,21440.0,19528.0,16153.0,11314.0,12327.0,10692.0,11127.0
95,7552191700,15,106,97,110,51,89,17,137,86,65,682,7807,5438,1749,2038,17714,40,radiant,31020.0,30226.0,25921.0,17526.0,22741.0,17606.0,14848.0,12963.0,14560.0,12591.0
96,7552353215,120,41,96,58,33,137,21,92,14,71,2917,-675,251,1387,572,4452,40,radiant,27678.0,25018.0,21078.0,22437.0,18852.0,19628.0,16872.0,16565.0,15527.0,15470.0
97,7552498805,129,13,21,65,5,90,14,112,20,100,3690,-1274,5422,4949,1249,14036,40,radiant,30694.0,27595.0,27132.0,28335.0,24307.0,19905.0,20995.0,16461.0,16027.0,13655.0
98,7552578103,95,25,112,86,19,49,1,105,14,20,9497,6505,5476,1935,3931,27344,40,radiant,31967.0,24656.0,27909.0,23778.0,19360.0,14986.0,15537.0,14692.0,14228.0,11370.0
99,7552731302,17,56,96,123,83,48,82,129,58,45,-3954,3391,3016,716,-3879,-710,40,dire,26881.0,31511.0,25135.0,22316.0,21711.0,18940.0,16944.0,16348.0,10860.0,14718.0
100,7552909311,109,106,21,86,14,48,59,71,20,79,-1346,-8561,1435,-217,-3827,-12516,40,dire,32655.0,33773.0,21620.0,30109.0,21754.0,19685.0,17090.0,17721.0,11165.0,15129.0
101,7553654119,90,32,97,45,83,120,21,51,23,112,-125,-1325,2709,-6848,-5289,-10878,40,dire,25250.0,26429.0,20671.0,22444.0,18623.0,16051.0,11909.0,19500.0,9919.0,15619.0
102,7554078113,89,19,14,128,26,21,120,102,123,85,5480,2723,-4758,2008,-3910,1543,40,radiant,30422.0,24792.0,25628.0,24139.0,19562.0,24369.0,14450.0,13433.0,10096.0,14300.0
103,7555172308,73,90,112,110,97,113,98,29,45,47,12022,3405,-3079,2723,6561,21632,40,radiant,33739.0,21815.0,22741.0,20180.0,16978.0,19861.0,18111.0,15034.0,18097.0,11216.0
104,7555314400,46,106,45,123,83,95,49,97,119,20,-4730,-4505,980,501,-1230,-8984,40,dire,24738.0,29678.0,18342.0,22896.0,18674.0,18342.0,11969.0,12099.0,9943.0,11237.0
105,7556413616,82,120,129,66,86,73,47,97,105,7,-6436,-5462,1402,-388,101,-10783,40,dire,25752.0,32501.0,22296.0,28071.0,22315.0,21058.0,14971.0,15113.0,12425.0,12273.0
106,7556745318,6,53,29,49,86,98,93,22,64,2,-5796,-5387,-7249,-2517,-5226,-26175,40,dire,21256.0,26250.0,18084.0,23022.0,16311.0,23046.0,15733.0,17894.0,11171.0,16328.0
107,7556977117,63,126,21,108,26,70,71,22,20,75,-5766,533,1276,1729,-634,-2862,40,dire,21701.0,27305.0,20200.0,18936.0,18873.0,17309.0,14697.0,12770.0,9869.0,10151.0
108,7557160807,10,120,129,65,20,41,74,29,105,45,3108,1146,190,2259,-13,6690,40,radiant,32376.0,29167.0,23659.0,22203.0,21735.0,21199.0,16289.0,14526.0,11851.0,11572.0
109,7557552704,10,43,23,79,20,78,6,98,64,21,1152,-1060,-3213,-1725,-3842,-8688,40,radiant,25462.0,22878.0,22100.0,23613.0,18803.0,22342.0,11768.0,13444.0,9520.0,13190.0
110,7557812714,1,23,97,53,72,98,41,104,64,26,5481,2280,2410,4168,161,14500,40,radiant,28783.0,22777.0,23191.0,20595.0,19649.0,16885.0,17353.0,12977.0,11701.0,11631.0
111,7557858600,98,51,6,105,100,25,54,47,53,123,-2066,2945,5607,-1286,-387,4813,40,radiant,23556.0,25374.0,22370.0,18688.0,20762.0,14951.0,12660.0,13750.0,12124.0,12825.0
112,7557904901,49,41,76,123,20,106,22,71,93,53,-2753,-2087,-9146,-9844,-2867,-26697,40,dire,20412.0,23839.0,20769.0,23057.0,14143.0,23228.0,12679.0,22032.0,9707.0,12423.0
113,7557955707,120,41,102,107,75,17,93,97,27,26,-4281,-2558,4124,-1985,-5292,-9992,40,dire,21826.0,25927.0,21940.0,24833.0,21238.0,18073.0,13072.0,15272.0,7817.0,13846.0
114,7558125303,50,54,29,123,20,10,23,17,119,112,-1832,-291,-3039,-186,-5290,-10638,40,dire,24207.0,26675.0,21511.0,22209.0,18193.0,20999.0,16672.0,16442.0,9471.0,15007.0
115,7558127419,48,80,86,51,19,95,33,90,100,26,-18,-6885,-4497,933,4643,-5824,40,dire,31955.0,31893.0,19776.0,26510.0,18688.0,22591.0,14628.0,13589.0,15433.0,10983.0
116,7558241314,89,108,106,26,123,73,46,135,65,20,2482,-3893,254,-1101,1629,-629,40,dire,31894.0,28758.0,20689.0,24852.0,21457.0,20890.0,11345.0,12416.0,10916.0,8984.0
117,7558405219,48,13,102,21,119,120,28,89,3,45,2147,-24,-5314,-1770,-249,-5210,40,radiant,31956.0,29410.0,22791.0,22819.0,17385.0,23649.0,10696.0,12787.0,12049.0,12065.0
118,7558802112,109,13,129,90,100,41,39,137,45,20,4416,720,-2357,-1032,-1521,226,40,dire,25670.0,22025.0,21542.0,21053.0,19385.0,22160.0,12168.0,13568.0,9045.0,10389.0
119,7558826219,95,23,20,72,19,46,41,96,110,21,-5396,-4651,-2559,-3990,-5711,-22307,40,dire,27293.0,30231.0,20391.0,25205.0,17178.0,18881.0,12735.0,15679.0,10274.0,15183.0
120,7559020110,41,69,23,110,26,94,120,33,123,85,-8259,338,-840,-1794,594,-9961,40,dire,23587.0,33255.0,21199.0,22689.0,18375.0,19278.0,12420.0,15880.0,12037.0,11528.0
121,7559833511,48,76,97,65,110,25,13,102,3,26,6194,2606,1638,4646,600,15684,40,radiant,30444.0,24968.0,22634.0,19771.0,17610.0,16127.0,12835.0,8535.0,9768.0,9203.0
122,7559889100,13,95,97,66,138,73,120,21,58,65,-548,1015,200,256,3245,4168,40,radiant,29582.0,30175.0,25922.0,25039.0,19530.0,18695.0,18142.0,18018.0,15887.0,12560.0
123,7559947915,17,129,47,110,100,43,120,41,58,123,4389,6620,1844,2510,-1314,14049,40,radiant,24739.0,20696.0,22178.0,16766.0,20299.0,19314.0,15314.0,13473.0,12133.0,13909.0
124,7559964211,82,98,20,26,112,10,71,74,119,21,4613,-61,-3735,-6350,-5758,-11291,40,radiant,28409.0,25939.0,22789.0,22700.0,18052.0,22290.0,12689.0,19721.0,11500.0,17822.0
125,7560138206,73,98,39,123,5,22,48,29,45,58,8961,-255,5668,5063,915,20352,40,radiant,35268.0,26117.0,23772.0,23078.0,23803.0,17578.0,18610.0,11877.0,12641.0,11257.0
126,7560377202,10,49,61,128,121,70,35,129,123,20,593,-3304,4084,461,-3644,-1810,40,dire,31017.0,29803.0,23095.0,25939.0,24002.0,19433.0,12710.0,12761.0,10194.0,13539.0
127,7560629402,49,25,23,123,45,59,15,106,102,105,-568,-402,668,2693,-2583,-192,40,radiant,26820.0,26735.0,22746.0,22098.0,20304.0,19111.0,15196.0,11263.0,10543.0,12983.0
128,7561212717,94,137,17,123,90,95,13,96,65,110,1871,-2690,-1991,-2681,290,-5201,40,dire,29105.0,27942.0,17929.0,20792.0,16434.0,18943.0,10937.0,13555.0,10374.0,10315.0
129,7561841307,80,39,129,45,20,10,106,137,21,136,2006,2325,-1961,2988,973,6331,40,dire,24897.0,22928.0,23203.0,20572.0,15103.0,17485.0,13437.0,10538.0,10844.0,10097.0
130,7561842010,120,21,28,79,85,12,39,96,27,112,-3877,3128,4488,-1054,-1124,1561,40,dire,23124.0,27023.0,21951.0,19493.0,20833.0,16714.0,13954.0,15058.0,12831.0,13858.0
