,rad_pos1_last_gold,rad_pos2_last_gold,rad_pos3_last_gold,rad_pos4_last_gold,rad_pos5_last_gold,dire_pos1_last_gold,dire_pos2_last_gold,dire_pos3_last_gold,dire_pos4_last_gold,dire_pos5_last_gold,pos1_diff,pos2_diff,pos3_diff,pos4_diff,pos5_diff,team_diff,winner
73,18867.0,14225.0,12950.0,10526.0,10165.0,16418.0,16781.0,12046.0,9272.0,8527.0,2614,-2516,1165,1312,1786,4361,radiant
74,18259.0,16796.0,16585.0,8932.0,6187.0,24736.0,17235.0,15697.0,8117.0,6479.0,-6939,-1576,-732,685,-382,-8944,dire
75,23131.0,16943.0,10439.0,13038.0,8114.0,22268.0,16977.0,14538.0,8292.0,6443.0,-105,-765,-4960,4454,1398,22,dire
76,18764.0,13322.0,13160.0,8574.0,7565.0,23518.0,17927.0,13282.0,6587.0,6249.0,-5226,-4412,-67,1888,1033,-6784,dire
77,15625.0,17095.0,11870.0,7563.0,7346.0,17576.0,16651.0,15588.0,7357.0,7890.0,-2152,936,-3755,470,-611,-5112,radiant
78,15700.0,12883.0,13335.0,7375.0,7060.0,15873.0,15424.0,14708.0,10566.0,9059.0,-34,-2550,-1303,-2877,-1975,-8739,dire
79,15094.0,13392.0,9237.0,5481.0,5253.0,22087.0,15471.0,13511.0,12089.0,9474.0,-9528,-2574,-5418,-7576,-5238,-30334,dire
80,25137.0,16990.0,14548.0,9940.0,10393.0,20888.0,13348.0,12404.0,8351.0,8026.0,5182,4117,2684,2561,2944,17488,radiant
81,13933.0,15340.0,14844.0,9576.0,9285.0,16137.0,13808.0,12788.0,10950.0,8625.0,-2841,1512,1929,-1980,784,-596,radiant
82,19155.0,15374.0,14352.0,7524.0,6993.0,16575.0,18125.0,14730.0,9739.0,10093.0,4119,-2224,748,-1850,-2761,-1968,radiant
83,13617.0,12034.0,12311.0,6625.0,5757.0,18709.0,16311.0,14093.0,10966.0,8335.0,-5277,-4418,-2537,-4692,-3024,-19948,dire
84,17789.0,13636.0,11490.0,6836.0,6328.0,18677.0,13236.0,13057.0,8662.0,6963.0,-872,640,-2129,-1896,-394,-4651,dire
85,14823.0,15978.0,13778.0,7086.0,9158.0,16483.0,14915.0,14296.0,13222.0,8517.0,-2269,-190,76,-6690,340,-8733,radiant
86,22785.0,13237.0,13903.0,8156.0,8475.0,20046.0,13888.0,13374.0,9262.0,6845.0,1551,-1391,-181,-1312,1461,128,radiant
87,25661.0,12927.0,13182.0,9736.0,7656.0,20197.0,18015.0,15447.0,9109.0,10101.0,5697,-5526,-2066,281,-2565,-4179,dire
88,15494.0,16846.0,15457.0,8286.0,7447.0,16421.0,18880.0,13412.0,13752.0,10311.0,-661,-1773,2392,-5805,-2746,-8593,radiant
89,21013.0,14517.0,15284.0,9898.0,10339.0,18405.0,14538.0,14970.0,9277.0,6379.0,2949,84,-17,674,3915,7605,radiant
90,18083.0,16303.0,15862.0,12139.0,11565.0,16692.0,16081.0,11310.0,9867.0,7604.0,2849,735,5736,2841,4842,17003,radiant
91,13975.0,13642.0,12217.0,8118.0,6034.0,18339.0,17578.0,15787.0,9889.0,6636.0,-3314,-2828,-3622,-1768,-231,-11763,dire
92,13344.0,12358.0,10649.0,7450.0,9023.0,17519.0,16132.0,13107.0,8491.0,7147.0,-4419,-3958,-2804,-1230,1836,-10575,dire
93,17057.0,15611.0,12656.0,7561.0,6601.0,19475.0,13559.0,12125.0,10277.0,9349.0,-3048,2175,828,-2967,-3090,-6102,radiant
94,17370.0,18444.0,15500.0,8986.0,8750.0,16519.0,13305.0,14513.0,9196.0,7597.0,542,4498,592,-334,711,6009,radiant
95,15911.0,17312.0,16547.0,10408.0,8638.0,15939.0,16675.0,15312.0,8455.0,7244.0,705,246,1470,1737,1526,5684,radiant
96,18691.0,14949.0,14111.0,8721.0,7271.0,15497.0,15113.0,12352.0,10132.0,8998.0,3287,-40,1786,-1664,-1374,1995,dire
97,18359.0,15902.0,13781.0,8604.0,8428.0,20790.0,14640.0,13812.0,7968.0,7714.0,-3464,718,-729,31,272,-3172,dire
98,16970.0,14487.0,13093.0,8236.0,6849.0,22198.0,15717.0,13766.0,8445.0,8746.0,-5150,-1393,-441,-437,-1734,-9155,dire
99,15075.0,12095.0,12848.0,7863.0,8360.0,20310.0,14892.0,16592.0,9621.0,10722.0,-5385,-2993,-3801,-1940,-2359,-16478,dire
100,20067.0,17494.0,14762.0,9039.0,9027.0,15841.0,15768.0,12765.0,7605.0,6939.0,4640,1771,1360,1278,1998,11047,radiant
101,24836.0,14351.0,14349.0,9127.0,7776.0,15213.0,14089.0,12809.0,7915.0,6702.0,9304,732,1453,1531,1105,14125,radiant
102,17572.0,13717.0,12855.0,8841.0,6988.0,17352.0,10816.0,12719.0,10184.0,5631.0,-670,1995,-1380,-1660,1048,-667,dire
103,19427.0,13157.0,14075.0,9190.0,10336.0,16673.0,14528.0,14772.0,9738.0,6879.0,3425,-1077,-368,6,3819,5805,radiant
104,15699.0,16364.0,11948.0,9607.0,6985.0,18588.0,17991.0,17233.0,14478.0,10465.0,-1374,-443,-4153,-4104,-2848,-12922,dire
105,16883.0,14881.0,12619.0,10804.0,10407.0,16213.0,12364.0,12532.0,10093.0,7640.0,359,2414,336,819,2908,6836,radiant
106,13025.0,12027.0,12817.0,9351.0,7168.0,20486.0,11176.0,12238.0,12335.0,8601.0,-7381,552,57,-3170,-1431,-11373,dire
107,15130.0,15361.0,12411.0,8583.0,7865.0,16939.0,13324.0,11872.0,9912.0,6691.0,-1728,1992,278,-1293,1258,507,radiant
108,19749.0,15119.0,14150.0,11014.0,9690.0,15163.0,13241.0,15083.0,11600.0,10181.0,4851,2471,-907,-1077,-494,4844,dire
109,15821.0,14825.0,13837.0,8168.0,8390.0,22496.0,16138.0,15625.0,10434.0,7780.0,-6589,-1572,-1843,-2387,251,-12140,dire
110,19470.0,14272.0,12436.0,10816.0,10414.0,19866.0,16994.0,15466.0,9995.0,8264.0,-903,-3035,-3434,511,1901,-4960,radiant
111,15662.0,13144.0,9100.0,6853.0,6452.0,23912.0,15604.0,13763.0,6491.0,6285.0,-9461,-2735,-5300,-883,-459,-18838,dire
112,16170.0,16881.0,13316.0,11387.0,8851.0,18146.0,13805.0,12477.0,9679.0,9546.0,-1712,2868,587,1541,-820,2464,radiant
113,22638.0,16474.0,15882.0,10757.0,10288.0,12553.0,13112.0,12579.0,7451.0,7587.0,10256,2906,3660,3741,3316,23879,radiant
114,18685.0,16327.0,15138.0,10127.0,8484.0,19322.0,17604.0,16953.0,11092.0,8929.0,-1480,-1773,-2422,-1159,-1268,-8102,dire
115,19318.0,12028.0,10943.0,7845.0,8114.0,17267.0,15367.0,14439.0,9785.0,7904.0,2177,-3747,-3665,-2017,-45,-7297,dire
116,18594.0,16234.0,14106.0,7324.0,6013.0,18636.0,18512.0,15181.0,9742.0,6790.0,516,-2269,-694,-2177,-269,-4893,dire
117,15472.0,14561.0,13982.0,8756.0,8947.0,17366.0,15343.0,12617.0,13744.0,10376.0,-2303,-1135,1680,-4779,-1334,-7871,dire
118,16107.0,13803.0,11385.0,11106.0,8763.0,22246.0,17099.0,12940.0,12967.0,9439.0,-6692,-3242,-1024,-1819,-979,-13756,dire
119,16528.0,14952.0,11800.0,7840.0,7260.0,25725.0,16151.0,14855.0,8886.0,9418.0,-9526,-1458,-3272,-1566,-2027,-17849,dire
120,14650.0,13490.0,13615.0,10625.0,6330.0,18370.0,15881.0,14171.0,10668.0,10994.0,-1830,-2488,385,1025,-3991,-6899,dire
121,18841.0,18458.0,17429.0,8198.0,9705.0,22680.0,15154.0,16021.0,10859.0,7543.0,-3685,2541,1080,-2864,2122,-806,radiant
122,14237.0,14554.0,10614.0,9077.0,6999.0,17029.0,18637.0,15308.0,7692.0,7885.0,-3121,-4086,-5034,1003,-970,-12208,dire
123,17483.0,16580.0,15684.0,11139.0,8233.0,16829.0,13290.0,11879.0,10738.0,6362.0,474,3351,3957,282,1729,9793,radiant
124,21714.0,19397.0,16334.0,12017.0,10492.0,17994.0,13390.0,12309.0,8559.0,6432.0,4388,7491,4416,4027,4715,25037,radiant
125,16998.0,15311.0,11188.0,7978.0,8171.0,17585.0,18678.0,14327.0,10919.0,10507.0,-396,-3236,-3186,-3079,-2239,-12136,dire
126,18655.0,14616.0,13749.0,8805.0,6394.0,18974.0,13153.0,13036.0,8004.0,8107.0,-350,1404,422,-184,-1658,-366,dire
127,21315.0,17779.0,16082.0,8882.0,6902.0,20200.0,15261.0,12161.0,10325.0,8176.0,657,1457,3124,-1459,-1517,2262,radiant
128,16715.0,15192.0,13373.0,9015.0,7392.0,19027.0,19484.0,15731.0,11274.0,9322.0,-3491,-4363,-2858,-2672,-2238,-15622,dire
129,18196.0,15713.0,14710.0,11645.0,8846.0,17312.0,18132.0,13403.0,9293.0,9458.0,534,-1926,1753,2704,-337,2728,dire
130,15926.0,13343.0,13109.0,7895.0,5869.0,21977.0,18507.0,18008.0,16827.0,9799.0,-6105,-4569,-4649,-8857,-3951,-28131,dire
131,26311.0,19574.0,13716.0,9141.0,8980.0,17858.0,16301.0,14289.0,7275.0,7075.0,8598,3268,-510,2315,2187,15858,radiant
132,19224.0,12289.0,11465.0,7267.0,6567.0,17399.0,15574.0,13524.0,8367.0,8003.0,1808,-3201,-1824,-1164,-1551,-5932,dire
133,20653.0,15880.0,12715.0,10616.0,10002.0,19591.0,13701.0,10545.0,9188.0,8145.0,1148,2058,1386,1224,1423,7239,radiant
134,24544.0,16029.0,13276.0,11149.0,10564.0,14244.0,13203.0,12219.0,10885.0,9460.0,9178,1725,-515,-646,421,10163,radiant
135,19037.0,16556.0,12544.0,8977.0,5677.0,26792.0,19480.0,19628.0,11811.0,10641.0,-7019,-2570,-7676,-2558,-4833,-24656,dire
136,21446.0,17837.0,16530.0,8803.0,7876.0,17971.0,12502.0,11117.0,7574.0,6884.0,4235,5808,5589,1565,1341,18538,radiant
137,19130.0,15061.0,15413.0,9345.0,8882.0,16219.0,18854.0,14691.0,8845.0,7808.0,2242,-3738,-29,-102,1326,-301,dire
138,17657.0,17798.0,14579.0,10976.0,8161.0,13488.0,15369.0,14027.0,8206.0,10036.0,4014,1979,487,2589,-2117,6952,dire
139,17517.0,16174.0,12406.0,7950.0,8049.0,18039.0,13955.0,14920.0,9849.0,8059.0,-556,1931,-2243,-1961,19,-2810,dire
140,29326.0,16315.0,15970.0,11502.0,9624.0,19886.0,18559.0,13093.0,9648.0,9355.0,10643,-1611,3415,2641,1460,16548,radiant
141,18056.0,15872.0,15040.0,10029.0,8246.0,19906.0,18146.0,16276.0,9923.0,8393.0,-3155,-2437,-2085,-1248,-1030,-9955,dire
142,18209.0,17365.0,15754.0,13493.0,7846.0,15943.0,14929.0,13382.0,10702.0,8319.0,2439,2037,2839,3279,-570,10024,radiant
143,16194.0,14545.0,14493.0,11139.0,11562.0,19542.0,18233.0,19027.0,7867.0,7877.0,-4699,-3201,-3557,3469,2727,-5261,dire
144,20635.0,15523.0,15702.0,9730.0,8111.0,18080.0,15965.0,10203.0,9051.0,6951.0,3321,1104,6282,1287,1559,13553,radiant
145,21057.0,13560.0,16630.0,8539.0,9815.0,13725.0,13824.0,11238.0,11064.0,9105.0,6505,-1552,5117,-3123,363,7310,dire
146,14844.0,14118.0,11195.0,7390.0,6433.0,21025.0,15744.0,13846.0,9313.0,7237.0,-6630,-2019,-3731,-2101,-543,-15024,dire
147,17744.0,15403.0,14227.0,8321.0,9023.0,21927.0,13057.0,14542.0,11856.0,8778.0,-6183,1444,-1096,-3841,-372,-10048,dire
148,14752.0,13419.0,9208.0,6492.0,6945.0,17001.0,16403.0,14546.0,11237.0,10065.0,-3187,-2488,-5909,-4828,-2978,-19390,dire
149,20273.0,15506.0,13250.0,9521.0,9543.0,13899.0,12480.0,11062.0,11920.0,6870.0,6229,2564,1483,-3119,2636,9793,radiant
150,15129.0,12173.0,12160.0,9391.0,7658.0,20052.0,16370.0,10600.0,11420.0,9990.0,-5273,-5061,1040,-2420,-2438,-14152,dire
151,22364.0,13812.0,14717.0,10021.0,7931.0,15766.0,12574.0,11287.0,8305.0,7753.0,6210,864,3949,2036,236,13295,radiant
152,17686.0,14355.0,15223.0,12048.0,11386.0,18440.0,17947.0,12579.0,8681.0,7036.0,-472,-3684,2952,3727,4548,7071,radiant
153,19664.0,15394.0,14275.0,13561.0,9674.0,16591.0,14305.0,12046.0,7429.0,7790.0,3140,669,1984,5134,2092,13019,radiant
154,22051.0,19047.0,17002.0,12260.0,8567.0,16202.0,16075.0,11791.0,9311.0,8950.0,5897,3845,5245,2925,-288,17624,radiant
155,14882.0,16118.0,14474.0,9412.0,7224.0,19292.0,12137.0,10080.0,7240.0,6339.0,-4247,3953,4933,2208,998,7845,radiant
156,19259.0,18791.0,17803.0,8690.0,7515.0,18638.0,12387.0,13063.0,7496.0,6192.0,-302,4549,3858,760,580,9445,radiant
157,20703.0,15426.0,14770.0,7811.0,7343.0,15903.0,13537.0,14576.0,9272.0,5946.0,4899,1501,42,-1589,1394,6247,dire
158,23594.0,15880.0,14930.0,9313.0,9092.0,19208.0,13529.0,12841.0,7377.0,6475.0,5077,2840,2937,2090,2369,15313,radiant
159,18055.0,16683.0,15615.0,12469.0,9644.0,18448.0,13932.0,12003.0,8292.0,7171.0,-549,2738,3530,4081,2697,12497,radiant
160,20190.0,18095.0,15980.0,11754.0,8899.0,19453.0,16200.0,14643.0,10230.0,8116.0,588,1569,1539,1600,710,6006,radiant
161,20049.0,13391.0,11015.0,10946.0,10434.0,22250.0,17510.0,14447.0,8416.0,8397.0,-421,-4171,-3227,2397,2587,-2835,radiant
162,18413.0,17837.0,16984.0,9310.0,8150.0,19939.0,14138.0,12661.0,8226.0,8044.0,-2208,3965,4560,756,209,7282,radiant
163,19556.0,19118.0,14253.0,8874.0,7296.0,19343.0,13871.0,14174.0,9076.0,6284.0,1188,5567,754,38,1333,8880,radiant
164,16841.0,13527.0,11923.0,9977.0,7873.0,18008.0,18296.0,16505.0,10367.0,11506.0,-1853,-4652,-4752,-1111,-3782,-16150,dire
165,17795.0,13605.0,13422.0,10052.0,7318.0,12583.0,11803.0,8230.0,5639.0,5338.0,4903,1438,5008,4337,1904,17590,radiant
166,16741.0,16169.0,11842.0,8105.0,6535.0,18467.0,16430.0,11613.0,13133.0,9123.0,-753,585,635,-3954,-2533,-6020,dire
167,13691.0,15554.0,15552.0,9413.0,6169.0,14018.0,16406.0,11235.0,8271.0,6248.0,279,-196,4626,1101,420,6230,radiant
168,15786.0,15646.0,14142.0,8635.0,5980.0,20962.0,16767.0,12352.0,10214.0,8546.0,-4582,-423,2087,-1218,-1896,-6032,radiant
169,25876.0,20081.0,16892.0,10610.0,9009.0,14569.0,13650.0,12411.0,8041.0,7735.0,11948,6637,4994,3195,1730,28504,radiant
170,17250.0,16840.0,15509.0,9590.0,8456.0,15685.0,15338.0,9762.0,10367.0,7320.0,2265,1695,6093,-808,1102,10347,radiant
171,20371.0,16180.0,15826.0,10988.0,11461.0,17649.0,15280.0,10160.0,10969.0,9433.0,1728,578,5288,-128,1985,9451,radiant
172,21279.0,15313.0,12952.0,9897.0,7236.0,23514.0,15695.0,12765.0,8690.0,8211.0,-2392,571,-379,1273,-1077,-2004,radiant
173,18227.0,17134.0,16677.0,12103.0,9923.0,16284.0,14093.0,11353.0,9418.0,8107.0,1393,3415,4494,2197,1639,13138,radiant
174,25739.0,17434.0,16066.0,6159.0,5543.0,22000.0,15848.0,16212.0,10324.0,6251.0,4273,1528,-409,-4159,-818,415,radiant
175,15204.0,16932.0,14419.0,8655.0,7495.0,16078.0,14303.0,14315.0,9777.0,8894.0,-1757,1493,-321,-1524,-1610,-3719,radiant
176,24019.0,18062.0,13175.0,11702.0,10099.0,19748.0,18078.0,16113.0,9371.0,8683.0,3289,602,-3554,1322,1020,2679,dire
177,19791.0,17948.0,14851.0,11285.0,11271.0,22292.0,18246.0,17388.0,8956.0,7797.0,-2387,-958,-2931,1929,3566,-781,radiant
178,15637.0,13829.0,14224.0,7438.0,7286.0,21136.0,15217.0,12224.0,9622.0,8999.0,-4329,956,1965,-825,-1686,-3919,radiant
179,15775.0,15972.0,15204.0,6780.0,7635.0,17649.0,12724.0,13415.0,7301.0,7087.0,-2045,2736,1783,-284,509,2699,radiant
180,20704.0,17325.0,10547.0,9893.0,9479.0,17595.0,17999.0,14517.0,9003.0,7583.0,1332,-462,-4645,431,2200,-1144,dire
