,pos1_diff,pos2_diff,pos3_diff,pos4_diff,pos5_diff,team_diff,winner,rad_pos1_predicted_last_gold,dire_pos1_predicted_last_gold,rad_pos2_predicted_last_gold,dire_pos2_predicted_last_gold,rad_pos3_predicted_last_gold,dire_pos3_predicted_last_gold,rad_pos4_predicted_last_gold,dire_pos4_predicted_last_gold,rad_pos5_predicted_last_gold,dire_pos5_predicted_last_gold
47,-2399,-730,-1431,1647,-73,-2986,dire,8447.0,11002.0,8636.0,8810.0,6956.0,8103.0,6460.0,4704.0,4811.0,4858.0
48,-249,-969,-64,-1292,-578,-3152,dire,8902.0,9333.0,9344.0,10287.0,9382.0,9566.0,4727.0,5670.0,3959.0,4293.0
49,282,-818,-2315,-693,-992,-4536,dire,10743.0,10489.0,9265.0,10525.0,8018.0,10861.0,4374.0,5375.0,4064.0,5283.0
50,1980,401,-1144,936,-218,1955,radiant,11502.0,10180.0,9165.0,9120.0,7476.0,8990.0,5935.0,5854.0,4077.0,4399.0
51,-1965,-900,189,-2424,-1832,-6932,dire,9465.0,10737.0,9568.0,10153.0,9386.0,9335.0,4815.0,6814.0,4102.0,5661.0
52,445,-1383,-1775,-941,-1134,-4788,dire,9707.0,9448.0,7143.0,8936.0,5389.0,7546.0,4220.0,5259.0,3547.0,4531.0
53,-5410,-2656,664,-1749,-1644,-10795,dire,8613.0,14563.0,7913.0,10835.0,8938.0,8711.0,5112.0,7183.0,4452.0,5961.0
54,2994,-789,-2014,-196,-1358,-1363,radiant,10863.0,8182.0,8093.0,8966.0,7349.0,9386.0,4111.0,4635.0,3808.0,5242.0
55,4617,3770,-165,1281,1406,10909,radiant,14858.0,10240.0,9762.0,6049.0,6326.0,6048.0,6130.0,4244.0,5192.0,3763.0
56,2677,427,1028,2064,996,7192,radiant,11782.0,9501.0,8272.0,8084.0,9663.0,8521.0,6772.0,4522.0,4995.0,4101.0
57,-1221,-3313,-3029,-2486,-1683,-11732,dire,9038.0,10497.0,7163.0,10382.0,6105.0,9171.0,3893.0,5843.0,3137.0,4841.0
58,1698,-685,-342,969,-979,661,radiant,12283.0,10633.0,7490.0,8316.0,8543.0,8680.0,5609.0,4839.0,4213.0,5224.0
59,2197,2180,4939,1037,227,10580,radiant,11874.0,9707.0,9994.0,8270.0,11837.0,6641.0,5992.0,4970.0,6063.0,5917.0
60,2051,3729,1669,-123,-291,7035,dire,9053.0,7203.0,10678.0,6755.0,9596.0,7819.0,6134.0,6279.0,4446.0,4437.0
61,223,-343,1106,-923,885,948,radiant,10036.0,9704.0,9220.0,9723.0,10491.0,9434.0,5434.0,6179.0,5319.0,4461.0
62,-2217,-2722,-1773,-1326,-73,-8111,dire,13102.0,14587.0,6651.0,9509.0,6646.0,8187.0,4638.0,5880.0,3944.0,4069.0
63,-1188,-726,1737,102,-329,-404,dire,11289.0,12823.0,9032.0,9651.0,9891.0,7752.0,5342.0,5460.0,4972.0,5061.0
64,1588,2291,971,1446,966,7262,radiant,9619.0,8239.0,9453.0,7481.0,8006.0,7045.0,5953.0,4825.0,4798.0,3927.0
65,-1273,-1380,-324,-2868,-1266,-7111,dire,8581.0,9830.0,7702.0,9722.0,7835.0,8073.0,6658.0,9376.0,4650.0,5669.0
66,1279,-277,300,-933,573,942,dire,10879.0,9477.0,9304.0,9776.0,7827.0,7423.0,4539.0,5010.0,5316.0,4536.0
67,378,-2128,-595,-3437,-924,-6706,dire,10335.0,9732.0,8085.0,9764.0,8564.0,9273.0,4971.0,7715.0,5201.0,5560.0
68,-697,3491,-808,4237,1857,8080,dire,9536.0,9935.0,10017.0,6502.0,6524.0,7314.0,8798.0,4186.0,6430.0,4036.0
69,-3784,-1432,-1287,-36,-557,-7096,dire,9673.0,13120.0,7857.0,9454.0,7720.0,8495.0,5882.0,5488.0,4716.0,5101.0
70,3235,1905,1462,-82,2381,8901,dire,11946.0,10352.0,8506.0,7083.0,9933.0,8940.0,5609.0,6246.0,5965.0,3862.0
71,-3260,-3610,-2299,-2102,-694,-11965,dire,10106.0,12642.0,8055.0,11429.0,6982.0,8737.0,4072.0,5931.0,3823.0,4004.0
72,-1724,2398,623,1237,-123,2411,radiant,9139.0,10560.0,10266.0,7903.0,9764.0,8705.0,6516.0,4620.0,4857.0,4778.0
73,1686,1339,1393,624,-1878,3164,dire,12417.0,10511.0,11771.0,9444.0,10928.0,9080.0,6141.0,5616.0,4670.0,6357.0
74,2005,4822,4880,6612,4131,22450,radiant,15309.0,12177.0,12886.0,7946.0,12460.0,6749.0,10888.0,4064.0,8248.0,3609.0
75,1266,2198,-937,768,-1234,2061,dire,10373.0,9398.0,9055.0,7204.0,7408.0,8654.0,6192.0,5782.0,3684.0,5361.0
76,-898,19,672,-2044,-1641,-3892,dire,8762.0,8722.0,9032.0,9072.0,8192.0,6947.0,4597.0,6621.0,4285.0,5324.0
77,-1441,13,-1452,465,-239,-2654,dire,7870.0,10319.0,8893.0,8503.0,7244.0,9101.0,5599.0,5377.0,4529.0,5093.0
78,-1474,-1844,-1622,389,139,-4412,dire,10181.0,12371.0,8979.0,10763.0,7801.0,9111.0,5864.0,5075.0,5404.0,5287.0
79,1541,60,-1239,-271,1440,1531,radiant,12133.0,10644.0,10675.0,11088.0,8552.0,9897.0,4972.0,5284.0,5554.0,4226.0
80,6113,5858,4395,2103,1909,20378,radiant,13859.0,7865.0,12749.0,7046.0,10976.0,6636.0,7513.0,5160.0,6407.0,4846.0
81,6979,6699,5084,4593,4174,27529,radiant,13138.0,6485.0,12521.0,5965.0,9957.0,5504.0,7991.0,4130.0,7260.0,3566.0
82,3476,1657,2891,3205,2336,13565,radiant,12912.0,9983.0,10395.0,9719.0,9223.0,6834.0,7039.0,4559.0,6070.0,4184.0
83,2301,4089,2416,923,2315,12044,radiant,14092.0,11562.0,12717.0,8523.0,10811.0,8755.0,8215.0,7445.0,7091.0,5102.0
84,2276,2363,1071,2652,2102,10464,radiant,11468.0,9311.0,11899.0,9099.0,8644.0,7740.0,8135.0,5268.0,6913.0,4809.0
85,4196,1748,-186,1453,938,8149,radiant,14491.0,10105.0,12142.0,9913.0,10534.0,10301.0,6918.0,5272.0,6751.0,5511.0
86,-2137,-1689,3076,303,-713,-1160,dire,8701.0,10279.0,8086.0,8987.0,9897.0,6251.0,5849.0,4767.0,3817.0,4045.0
87,157,-2738,678,-347,-4,-2254,radiant,10041.0,9948.0,8079.0,10894.0,9188.0,8367.0,5933.0,6365.0,4765.0,5047.0
88,3678,-890,167,1690,-600,4045,radiant,12151.0,8702.0,7395.0,8145.0,8459.0,8371.0,6888.0,5072.0,4446.0,4550.0
89,2208,534,1998,887,792,6419,radiant,11651.0,10830.0,10043.0,9535.0,9112.0,6908.0,6416.0,5664.0,5679.0,5122.0
90,3609,3202,2206,2316,1180,12513,radiant,12456.0,8022.0,10612.0,7359.0,8124.0,5766.0,6702.0,3448.0,4944.0,3215.0
91,3676,3036,285,2673,829,10499,radiant,12567.0,8581.0,11503.0,7961.0,8262.0,7665.0,6922.0,4304.0,4163.0,3453.0
92,-8085,-6839,-4387,-3105,-1526,-23942,dire,4937.0,12751.0,5872.0,12703.0,6115.0,10604.0,2991.0,6252.0,3501.0,5428.0
93,1140,-475,259,-455,-1323,-854,dire,10838.0,9880.0,8115.0,8251.0,9006.0,8449.0,4537.0,4792.0,4416.0,5485.0
94,-1179,-159,1389,-2749,-973,-3671,dire,10199.0,10843.0,8519.0,9332.0,9552.0,7974.0,4182.0,6421.0,4570.0,4983.0
95,-6365,-3421,-601,656,-56,-9787,dire,8254.0,14157.0,8709.0,11811.0,8378.0,8798.0,7887.0,6886.0,5371.0,5187.0
96,-2965,-1416,-1888,1003,-1356,-6622,dire,9180.0,11787.0,8484.0,9735.0,5833.0,8075.0,8083.0,6883.0,3494.0,4554.0
97,847,2316,2786,-2769,353,3533,dire,9190.0,8468.0,10396.0,8105.0,8975.0,6218.0,4538.0,8045.0,3861.0,3464.0
98,3241,589,-584,-239,784,3791,dire,11292.0,8905.0,8784.0,8519.0,7435.0,8584.0,5802.0,6027.0,6206.0,5519.0
99,1704,-2165,-2230,-1611,738,-3564,dire,10307.0,8552.0,8111.0,10232.0,6617.0,8560.0,5393.0,6622.0,5389.0,4678.0
100,426,512,206,-1037,-381,-274,dire,10896.0,9940.0,8805.0,8244.0,8338.0,7861.0,4342.0,5494.0,5010.0,5660.0
101,686,416,1325,2225,-605,4047,radiant,13892.0,13630.0,12988.0,12674.0,11531.0,9994.0,7629.0,5376.0,6427.0,7074.0
102,4098,-673,522,-782,683,3848,radiant,14347.0,10378.0,9644.0,9968.0,9344.0,9349.0,4435.0,5354.0,5435.0,4659.0
103,3461,3093,1487,-1132,276,7185,radiant,11659.0,8441.0,8555.0,5939.0,8551.0,7230.0,5844.0,7121.0,4356.0,4367.0
104,-1983,-599,-906,-4335,-2086,-9909,dire,9141.0,10996.0,7367.0,7937.0,8011.0,8737.0,5105.0,9328.0,4041.0,5909.0
105,2911,68,659,1118,-258,4498,radiant,12176.0,8219.0,8794.0,8766.0,8443.0,7494.0,6535.0,5257.0,4766.0,5003.0
106,-2034,1095,898,723,2202,2884,radiant,8590.0,10191.0,10619.0,9511.0,9011.0,7597.0,5383.0,4660.0,5818.0,3684.0
107,-545,-142,-329,773,151,-92,radiant,11815.0,13280.0,8827.0,9319.0,7616.0,7922.0,6329.0,5782.0,5041.0,4832.0
108,-3262,-3195,-1549,-1289,-2402,-11697,dire,8415.0,11142.0,7669.0,9938.0,7287.0,8197.0,5297.0,6259.0,4241.0,6461.0
109,26,1816,-119,828,843,3394,radiant,9945.0,8913.0,10067.0,8370.0,7797.0,7860.0,6618.0,5095.0,6143.0,4630.0
110,-3495,-740,767,-450,455,-3463,dire,9578.0,12604.0,10506.0,10652.0,10272.0,9428.0,4084.0,4465.0,3411.0,2961.0
111,-697,-1464,-2969,2468,104,-2558,dire,12005.0,13003.0,9591.0,11038.0,4457.0,7398.0,6683.0,4807.0,3641.0,3722.0
112,-7504,-4637,-4315,-5197,-5181,-26834,dire,6620.0,13923.0,6909.0,10956.0,5586.0,9713.0,3881.0,9167.0,2706.0,7846.0
113,-3171,-3385,-513,126,-112,-7055,dire,9419.0,12026.0,7813.0,10410.0,7769.0,8330.0,3511.0,3519.0,3727.0,4100.0
114,-7522,-3941,-5107,-2420,-3358,-22348,dire,5975.0,13950.0,6331.0,9796.0,5543.0,10433.0,4687.0,7518.0,3362.0,6517.0
115,-1292,231,-3197,-896,-416,-5570,radiant,8729.0,10492.0,9706.0,9190.0,6503.0,9683.0,4029.0,4806.0,4120.0,4417.0
116,-1357,-2134,-19,-1547,-1042,-6099,dire,7172.0,9069.0,7466.0,9695.0,7823.0,8380.0,4517.0,6120.0,4452.0,5177.0
117,-4396,-2849,-2830,-3408,-2863,-16346,dire,7126.0,11409.0,6929.0,9821.0,5800.0,8634.0,2947.0,6368.0,3144.0,6278.0
118,-3057,-1118,-538,-1255,-1624,-7592,dire,8763.0,12251.0,8790.0,10014.0,7933.0,8250.0,5090.0,7056.0,3954.0,5709.0
119,-1647,2193,649,666,608,2469,radiant,12870.0,13908.0,10828.0,8689.0,9091.0,8202.0,5961.0,5299.0,5522.0,5065.0
120,2856,6305,571,-281,1060,10511,radiant,11228.0,9017.0,13510.0,7842.0,9100.0,8808.0,6685.0,7005.0,5104.0,4443.0
121,-915,2306,1012,-1568,302,1137,radiant,8156.0,8201.0,9812.0,6707.0,8434.0,6832.0,4949.0,5993.0,6057.0,5404.0
122,682,-2268,-924,-713,-1065,-4288,radiant,10888.0,10436.0,9547.0,11723.0,9195.0,10391.0,4962.0,5741.0,4921.0,5921.0
123,-1743,-393,-773,-1025,-1660,-5594,dire,8169.0,11218.0,8243.0,8727.0,7499.0,8260.0,4655.0,6002.0,3318.0,5476.0
124,3691,5765,3492,2212,2239,17399,radiant,11149.0,8177.0,12362.0,6623.0,9790.0,6087.0,6815.0,4685.0,5816.0,3603.0
125,-1588,2337,-1317,-1126,-29,-1723,dire,9058.0,10928.0,8323.0,5927.0,7255.0,8631.0,4294.0,5560.0,3989.0,4087.0
126,9609,7977,6760,2690,3910,30946,radiant,16162.0,7159.0,13996.0,5980.0,13483.0,5087.0,8595.0,5338.0,7238.0,3279.0
127,-2930,-635,-488,-4244,-1109,-9406,radiant,7356.0,10516.0,9174.0,9823.0,8341.0,8457.0,4067.0,8070.0,4727.0,6210.0
128,969,5116,6157,-481,1633,13394,radiant,15217.0,12465.0,13602.0,8356.0,14032.0,6618.0,6245.0,6404.0,6840.0,4891.0
129,5847,5742,6111,3102,2737,23539,radiant,12960.0,7645.0,12569.0,6827.0,12791.0,6878.0,7432.0,4393.0,6399.0,4172.0
130,662,-2165,365,-1130,-67,-2335,radiant,11520.0,11312.0,6814.0,8843.0,8606.0,8388.0,4751.0,5683.0,4872.0,4963.0
131,4971,-2072,-660,415,-827,1827,dire,14152.0,9679.0,7794.0,9375.0,8211.0,8991.0,5169.0,4874.0,3758.0,4818.0
132,767,876,2321,-1949,-603,1412,radiant,9629.0,9009.0,10296.0,9038.0,8123.0,6294.0,4668.0,6850.0,4690.0,5306.0
133,-393,-504,561,1560,815,2039,radiant,10040.0,10287.0,8510.0,9345.0,9467.0,9023.0,6022.0,5039.0,5544.0,4787.0
134,-4887,435,-3036,-1923,-2209,-11620,dire,7857.0,12554.0,8809.0,8517.0,6575.0,9963.0,3508.0,5022.0,3665.0,5784.0
135,5712,4314,3079,2663,856,16624,radiant,13868.0,8506.0,11929.0,7190.0,9498.0,7374.0,7208.0,4603.0,5560.0,4764.0
136,379,-1077,167,-478,1624,615,radiant,10304.0,10288.0,7715.0,9371.0,9415.0,9522.0,5256.0,5809.0,5655.0,4201.0
137,3244,753,2561,2354,2141,11053,radiant,12400.0,10367.0,10232.0,9719.0,9627.0,7042.0,6137.0,3762.0,5187.0,3177.0
138,2835,2700,2362,1912,1047,10856,radiant,10435.0,7709.0,9762.0,7106.0,8513.0,5808.0,5330.0,4033.0,4853.0,3606.0
139,-2006,-2,2136,89,1685,1902,radiant,9226.0,11575.0,9255.0,8563.0,9547.0,7429.0,6380.0,6715.0,5604.0,4186.0
140,-2522,-112,165,946,303,-1220,dire,7875.0,10350.0,8637.0,8916.0,7866.0,8419.0,4873.0,4123.0,4096.0,3932.0
141,-3548,-2445,-1780,-1334,212,-8895,dire,7399.0,10906.0,6965.0,8716.0,6522.0,8103.0,3867.0,5195.0,4442.0,4348.0
142,1216,2606,3449,1305,1388,9964,radiant,9949.0,9834.0,10074.0,8060.0,9482.0,6417.0,5600.0,4908.0,4167.0,3624.0
143,-894,894,-1792,-2143,242,-3693,dire,9820.0,10440.0,7757.0,6950.0,5910.0,7559.0,5648.0,7860.0,5505.0,5288.0
144,1977,-715,804,1537,-1411,2192,radiant,9772.0,7959.0,7985.0,8427.0,7883.0,7140.0,6273.0,4836.0,3418.0,4735.0
145,1234,1023,462,-365,-1921,433,radiant,12020.0,10809.0,8855.0,7914.0,7747.0,7289.0,4968.0,4813.0,4078.0,5658.0
146,-256,2775,-232,-166,259,2380,radiant,9697.0,9231.0,10557.0,8160.0,8422.0,8219.0,5517.0,5127.0,4920.0,4787.0
147,-611,-113,123,-307,722,-186,radiant,8966.0,9261.0,9751.0,9646.0,9982.0,9612.0,4981.0,5359.0,4972.0,4068.0
148,1981,-4,2348,-582,-448,3295,dire,9695.0,7633.0,8493.0,9019.0,8832.0,6386.0,4577.0,5487.0,4776.0,5067.0
149,56,-198,-541,316,865,498,dire,9920.0,9804.0,8993.0,9280.0,7877.0,8730.0,4818.0,4600.0,5498.0,4519.0
150,-1198,-97,-1374,592,61,-2016,dire,10356.0,11804.0,8870.0,9463.0,6714.0,8247.0,4839.0,4629.0,4430.0,4595.0
151,-3456,-1614,264,227,-1466,-6045,dire,9342.0,11636.0,8080.0,8914.0,9037.0,9156.0,5265.0,4722.0,4676.0,5793.0
152,538,-646,84,-1531,-1896,-3451,dire,10266.0,9232.0,9321.0,9068.0,8688.0,8361.0,4362.0,5004.0,4025.0,5816.0
153,697,1333,639,-122,1013,3560,radiant,10154.0,9450.0,10253.0,9545.0,7965.0,7789.0,4811.0,5212.0,4971.0,4133.0
154,2144,-1534,-687,-500,369,-208,radiant,11718.0,9903.0,8128.0,9094.0,7931.0,8510.0,4502.0,4940.0,4426.0,4004.0
155,-165,2377,283,-1345,1066,2216,dire,8992.0,9443.0,8643.0,5933.0,8024.0,7323.0,5592.0,6741.0,4167.0,3368.0
156,2810,1803,2772,3265,974,11624,radiant,11233.0,7808.0,8439.0,6978.0,8296.0,5406.0,6719.0,3544.0,4722.0,3635.0
157,1011,-971,809,-334,2301,2816,radiant,9496.0,9285.0,8002.0,8709.0,9288.0,8890.0,5143.0,5213.0,6066.0,4045.0
158,508,320,-955,-3800,-1224,-5151,dire,9393.0,8057.0,10910.0,10371.0,8141.0,8689.0,4986.0,8133.0,4380.0,5909.0
159,1189,3837,2075,295,945,8341,radiant,9357.0,8236.0,9787.0,6341.0,7771.0,6191.0,5693.0,6309.0,5385.0,4724.0
160,-4059,2348,1328,-2217,-96,-2696,dire,7370.0,9611.0,7651.0,4690.0,8875.0,7875.0,5298.0,7380.0,4621.0,4109.0
161,4879,1017,874,2510,2695,11975,radiant,12608.0,7633.0,9707.0,8533.0,8594.0,8078.0,6459.0,4521.0,6275.0,3735.0
162,-425,1349,565,433,1071,2993,radiant,8337.0,8514.0,9475.0,8036.0,8154.0,7485.0,5935.0,5465.0,5011.0,4318.0
163,2724,118,94,187,-786,2337,dire,11542.0,8795.0,8705.0,8594.0,8794.0,9023.0,6353.0,6151.0,6023.0,7065.0
164,-4904,-3381,-3558,-2297,-3277,-17417,dire,7676.0,12694.0,6859.0,9976.0,6173.0,9403.0,3812.0,6291.0,3151.0,6344.0
165,1440,4673,5768,2628,1331,15840,radiant,11730.0,9835.0,10952.0,6463.0,12132.0,6092.0,7027.0,4523.0,5353.0,3986.0
166,-1900,-476,-1072,-538,-94,-4080,dire,8804.0,10737.0,9752.0,9087.0,9730.0,9793.0,6516.0,6950.0,6078.0,5947.0
167,-1483,567,-348,227,445,-592,dire,9400.0,11327.0,9620.0,8762.0,8685.0,9018.0,5469.0,5314.0,4908.0,4808.0
168,698,861,57,1752,2086,5454,radiant,9470.0,9157.0,8528.0,8198.0,8559.0,8453.0,7659.0,6087.0,6827.0,4738.0
169,-1555,-396,-950,-795,-696,-4392,dire,10487.0,12189.0,9090.0,10784.0,8188.0,9083.0,3598.0,4495.0,3444.0,4462.0
170,-5297,-459,-1141,1082,358,-5457,dire,8601.0,12208.0,8099.0,8258.0,5669.0,6534.0,4590.0,3503.0,3969.0,3966.0
171,-3430,-2841,-3686,-2508,-2243,-14708,dire,10742.0,14055.0,7750.0,10222.0,6731.0,10226.0,4798.0,6856.0,4596.0,6418.0
172,-298,-1778,-1108,-1497,-2141,-6822,dire,10069.0,9484.0,7770.0,9023.0,7617.0,8574.0,5363.0,6605.0,4238.0,5514.0
173,6875,7213,8065,5318,2377,29848,radiant,11969.0,4303.0,11380.0,5032.0,10854.0,2912.0,7641.0,2757.0,4857.0,2562.0
174,1745,3191,1460,994,30,7420,radiant,10201.0,8873.0,10280.0,7532.0,8970.0,7456.0,5771.0,5111.0,4398.0,4998.0
175,-747,2143,-214,1340,44,2566,radiant,9261.0,10354.0,9392.0,6846.0,7498.0,8139.0,6196.0,4906.0,5053.0,4406.0
176,5531,2553,1227,1501,1944,12756,radiant,12605.0,7694.0,9921.0,7274.0,9431.0,8229.0,5555.0,4088.0,5953.0,4280.0
177,2832,3766,2967,715,401,10681,radiant,12903.0,10002.0,12879.0,9365.0,10876.0,8508.0,6639.0,6124.0,5201.0,4837.0
178,-106,1356,-643,-788,-50,-231,dire,10335.0,9725.0,10912.0,10026.0,9299.0,10185.0,5689.0,6065.0,5043.0,4582.0
179,1477,-1463,-1462,-172,84,-1536,dire,9797.0,8139.0,6701.0,8403.0,6672.0,7860.0,4146.0,4547.0,4176.0,4406.0
180,3426,366,-2955,520,877,2234,dire,15096.0,11281.0,10169.0,9808.0,6328.0,9964.0,5067.0,5291.0,5515.0,4749.0
181,-1031,-1100,-2196,-1964,-658,-6949,dire,9005.0,10243.0,9440.0,10439.0,8349.0,10209.0,4057.0,5871.0,3769.0,4411.0
182,-1382,407,1751,-300,-112,364,dire,8215.0,8989.0,9564.0,8804.0,8138.0,5924.0,6986.0,6300.0,5443.0,4913.0
