,rad_pos1_last_gold,rad_pos2_last_gold,rad_pos3_last_gold,rad_pos4_last_gold,rad_pos5_last_gold,dire_pos1_last_gold,dire_pos2_last_gold,dire_pos3_last_gold,dire_pos4_last_gold,dire_pos5_last_gold,pos1_diff,pos2_diff,pos3_diff,pos4_diff,pos5_diff,team_diff,winner
90,28810.0,23523.0,23090.0,15788.0,11722.0,20379.0,20364.0,20228.0,13305.0,9534.0,8459,2997,3506,2909,2270,20141,radiant
91,22835.0,21522.0,22071.0,14916.0,12561.0,21188.0,21748.0,20686.0,12278.0,10542.0,2898,342,1146,2994,2397,9777,radiant
92,28204.0,22107.0,17846.0,13269.0,13074.0,32639.0,28332.0,20593.0,15980.0,13666.0,-4961,-7646,-2869,-2675,-603,-18754,dire
93,29007.0,24242.0,16749.0,12455.0,11172.0,31715.0,30181.0,20731.0,14419.0,13807.0,-2398,-4922,-3650,-1997,-1986,-14953,dire
94,26926.0,23242.0,19651.0,11301.0,11017.0,29077.0,21965.0,16273.0,12398.0,11270.0,-1926,541,3249,-2000,-120,-256,dire
95,31131.0,25903.0,22824.0,15021.0,14586.0,29957.0,17650.0,17714.0,13289.0,12762.0,682,7807,5438,1749,2038,17714,radiant
96,27363.0,21035.0,18798.0,16893.0,15617.0,25101.0,22482.0,19697.0,16775.0,15779.0,2917,-675,251,1387,572,4452,radiant
97,30771.0,27511.0,24368.0,21162.0,16053.0,28409.0,28767.0,19861.0,16677.0,13703.0,3690,-1274,5422,4949,1249,14036,radiant
98,31777.0,27814.0,19313.0,15870.0,14346.0,24761.0,23519.0,14975.0,14881.0,11569.0,9497,6505,5476,1935,3931,27344,radiant
99,26996.0,25087.0,21623.0,16802.0,10717.0,31513.0,22428.0,19018.0,16402.0,15012.0,-3954,3391,3016,716,-3879,-710,dire
100,32503.0,21638.0,21849.0,17426.0,11286.0,33816.0,30133.0,20115.0,17911.0,15365.0,-1346,-8561,1435,-217,-3827,-12516,dire
101,26102.0,20712.0,18741.0,12233.0,9754.0,26084.0,22506.0,16076.0,19488.0,15583.0,-125,-1325,2709,-6848,-5289,-10878,dire
102,30116.0,25654.0,19844.0,14971.0,10299.0,24853.0,23857.0,24577.0,13319.0,14322.0,5480,2723,-4758,2008,-3910,1543,radiant
103,33938.0,23397.0,16939.0,18245.0,18158.0,21625.0,20169.0,19935.0,15336.0,11627.0,12022,3405,-3079,2723,6561,21632,radiant
104,24753.0,18335.0,18952.0,11876.0,9820.0,29590.0,22995.0,18438.0,11898.0,11425.0,-4730,-4505,980,501,-1230,-8984,dire
105,25982.0,21924.0,22407.0,14937.0,12789.0,32694.0,28145.0,21160.0,15093.0,12454.0,-6436,-5462,1402,-388,101,-10783,dire
106,21533.0,18451.0,16440.0,15824.0,11545.0,26230.0,23049.0,23028.0,18050.0,16462.0,-5796,-5387,-7249,-2517,-5226,-26175,dire
107,21936.0,20380.0,18997.0,14901.0,10085.0,27345.0,19339.0,17348.0,12973.0,10510.0,-5766,533,1276,1729,-634,-2862,dire
108,31906.0,23298.0,21835.0,16432.0,12046.0,29006.0,22665.0,21232.0,14472.0,11868.0,3108,1146,190,2259,-13,6690,radiant
109,25192.0,22567.0,18820.0,12021.0,9721.0,23533.0,23665.0,22339.0,13575.0,13373.0,1152,-1060,-3213,-1725,-3842,-8688,radiant
110,28453.0,23122.0,19756.0,17676.0,11965.0,22775.0,20615.0,17277.0,13126.0,11839.0,5481,2280,2410,4168,161,14500,radiant
111,23567.0,22362.0,20931.0,12607.0,12190.0,25303.0,19145.0,15312.0,14015.0,12713.0,-2066,2945,5607,-1286,-387,4813,radiant
112,20491.0,20750.0,14464.0,12556.0,9892.0,23840.0,22988.0,23772.0,22073.0,12674.0,-2753,-2087,-9146,-9844,-2867,-26697,dire
113,21511.0,21926.0,21330.0,13041.0,8172.0,26044.0,24872.0,18158.0,15397.0,14002.0,-4281,-2558,4124,-1985,-5292,-9992,dire
114,24120.0,22044.0,18277.0,16563.0,9675.0,26343.0,22166.0,21092.0,16218.0,14983.0,-1832,-291,-3039,-186,-5290,-10638,dire
115,31931.0,19894.0,18971.0,14671.0,15543.0,31730.0,26825.0,23290.0,13666.0,11181.0,-18,-6885,-4497,933,4643,-5824,dire
116,31543.0,20858.0,21425.0,11530.0,10811.0,28977.0,24866.0,20594.0,12587.0,9188.0,2482,-3893,254,-1101,1629,-629,dire
117,31929.0,23093.0,17508.0,10922.0,11837.0,29135.0,22841.0,23510.0,12781.0,12381.0,2147,-24,-5314,-1770,-249,-5210,radiant
118,25658.0,21821.0,19494.0,12561.0,9107.0,21983.0,21128.0,22242.0,13870.0,10589.0,4416,720,-2357,-1032,-1521,226,dire
119,27182.0,20347.0,17397.0,13006.0,10438.0,30183.0,25144.0,18882.0,15883.0,15374.0,-5396,-4651,-2559,-3990,-5711,-22307,dire
120,23534.0,21691.0,18407.0,12561.0,12213.0,33046.0,22338.0,19490.0,15762.0,11499.0,-8259,338,-840,-1794,594,-9961,dire
121,30486.0,22929.0,17715.0,12993.0,9936.0,24922.0,20036.0,16266.0,8483.0,9430.0,6194,2606,1638,4646,600,15684,radiant
122,30128.0,25814.0,19635.0,18075.0,16154.0,30370.0,24736.0,18820.0,18070.0,12739.0,-548,1015,200,256,3245,4168,radiant
123,24886.0,22256.0,20506.0,15512.0,12195.0,21202.0,16403.0,19341.0,13530.0,13796.0,4389,6620,1844,2510,-1314,14049,radiant
124,28571.0,22820.0,18278.0,12862.0,11491.0,25697.0,23243.0,22885.0,19499.0,17952.0,4613,-61,-3735,-6350,-5758,-11291,radiant
125,35509.0,23753.0,23869.0,18486.0,12629.0,26001.0,23225.0,17662.0,12193.0,11321.0,8961,-255,5668,5063,915,20352,radiant
126,30655.0,23218.0,23955.0,13259.0,10045.0,29792.0,26189.0,19533.0,12650.0,13739.0,593,-3304,4084,461,-3644,-1810,dire
127,26937.0,22721.0,20293.0,15074.0,10854.0,26799.0,22188.0,19110.0,11363.0,12935.0,-568,-402,668,2693,-2583,-192,radiant
128,28962.0,18021.0,16553.0,10829.0,10655.0,27815.0,21087.0,18903.0,13709.0,10476.0,1871,-2690,-1991,-2681,290,-5201,dire
129,24877.0,23267.0,15219.0,13738.0,11040.0,22701.0,20558.0,17592.0,10777.0,10131.0,2006,2325,-1961,2988,973,6331,dire
130,22769.0,22040.0,20835.0,14208.0,12820.0,26826.0,19584.0,16655.0,15217.0,13851.0,-3877,3128,4488,-1054,-1124,1561,dire
131,29033.0,25153.0,24224.0,11359.0,10529.0,28428.0,18692.0,15098.0,13709.0,9034.0,2354,7227,10178,-1341,1618,20036,radiant
132,35807.0,27110.0,26255.0,15355.0,12639.0,29154.0,23879.0,16305.0,9735.0,10084.0,7248,3089,10295,5611,3486,29729,radiant
133,27925.0,20829.0,17960.0,18945.0,13247.0,22880.0,20829.0,17504.0,13338.0,10044.0,4730,-318,466,4797,2822,12497,radiant
134,25081.0,25349.0,17045.0,13321.0,9825.0,23170.0,22822.0,18847.0,10259.0,10634.0,1557,2921,-2140,3152,-469,5021,radiant
135,32916.0,19634.0,20058.0,11836.0,13282.0,25041.0,22133.0,17234.0,18233.0,10819.0,8155,-2821,3120,-6619,2251,4086,radiant
136,23343.0,20421.0,20064.0,11127.0,11465.0,26548.0,22036.0,19680.0,18333.0,14853.0,-4392,-1711,-445,-7564,-2631,-16743,radiant
137,25244.0,22217.0,22487.0,12954.0,11606.0,22735.0,20519.0,15617.0,11486.0,9839.0,1663,821,6160,1309,955,10908,radiant
138,26667.0,24562.0,19462.0,19228.0,12993.0,23385.0,20959.0,19791.0,14073.0,10260.0,3347,3070,-200,5352,2360,13929,radiant
139,27061.0,25884.0,24242.0,12984.0,13032.0,24887.0,19718.0,19104.0,15093.0,13240.0,1031,5830,4635,-2520,-959,8017,radiant
140,25733.0,22045.0,25248.0,15778.0,14952.0,23495.0,23031.0,16479.0,13571.0,10416.0,1059,-2479,8407,1014,4322,12323,dire
141,23082.0,23467.0,15593.0,13488.0,10278.0,36050.0,25282.0,19570.0,16399.0,13772.0,-12905,-2492,-4048,-3405,-3826,-26676,dire
142,26158.0,25492.0,22426.0,14968.0,12037.0,26571.0,26051.0,17662.0,13758.0,11013.0,-895,-479,4784,1228,1714,6352,radiant
143,26736.0,22419.0,17906.0,13339.0,10670.0,25172.0,25626.0,24991.0,12669.0,12779.0,3087,-3198,-5970,1080,-1829,-6830,dire
144,23167.0,21502.0,19992.0,15719.0,13164.0,26188.0,24820.0,23576.0,13833.0,10002.0,-3700,-3403,-3634,1680,3170,-5887,radiant
145,25625.0,24011.0,17814.0,14688.0,11689.0,28912.0,24649.0,18106.0,13645.0,11894.0,-1582,460,525,1513,120,1036,dire
146,23129.0,19274.0,18514.0,12992.0,12723.0,28177.0,24876.0,18673.0,19540.0,14412.0,-5060,-5165,-206,-6856,-1438,-18725,dire
147,23724.0,18928.0,19952.0,16492.0,12621.0,22804.0,20194.0,16103.0,11696.0,10548.0,1077,-1349,4108,4984,1942,10762,dire
148,23927.0,18024.0,17470.0,13217.0,11395.0,22907.0,22309.0,17773.0,13831.0,11127.0,727,-3851,-345,-244,533,-3180,radiant
149,23835.0,21378.0,18909.0,13202.0,11424.0,25246.0,18262.0,20419.0,15676.0,12540.0,-1482,3607,-1138,-2043,-1169,-2225,dire
150,25879.0,21350.0,18946.0,16153.0,12806.0,32359.0,22798.0,20721.0,18674.0,12160.0,-6574,-1677,-1376,-2508,808,-11327,dire
151,27571.0,23248.0,19199.0,18208.0,14048.0,23623.0,24216.0,19905.0,15115.0,13511.0,3949,-1126,-601,3434,610,6266,radiant
152,20369.0,14673.0,16149.0,12364.0,8487.0,27002.0,20619.0,19183.0,12832.0,11814.0,-6558,-5606,-2863,-231,-3278,-18536,dire
153,26726.0,19078.0,18367.0,12877.0,9435.0,24474.0,23630.0,15671.0,14959.0,10529.0,1933,-3596,4348,-1810,-281,594,radiant
154,23044.0,21983.0,20178.0,13951.0,8930.0,27980.0,23690.0,21122.0,14155.0,11076.0,-6629,-2198,-2056,-1644,-2544,-15071,dire
155,28805.0,25890.0,17785.0,12903.0,10506.0,29282.0,26102.0,21517.0,12873.0,11349.0,-1183,-903,-4076,-222,-1091,-7475,radiant
156,29283.0,28959.0,21112.0,14410.0,12928.0,29134.0,20812.0,20394.0,14520.0,14036.0,1490,9323,1036,-64,-938,10847,radiant
157,22068.0,23133.0,19812.0,17905.0,13110.0,34299.0,22785.0,19192.0,14627.0,9530.0,-12054,159,796,3408,3355,-4336,dire
158,28383.0,20221.0,18478.0,19100.0,12625.0,28057.0,18021.0,19525.0,14360.0,14394.0,306,2161,-316,4896,-1898,5149,dire
159,26842.0,23002.0,19330.0,17342.0,13774.0,27627.0,22864.0,18074.0,13882.0,9632.0,146,566,1667,4052,4188,10619,radiant
160,30687.0,21024.0,18161.0,13331.0,11201.0,26461.0,23447.0,18276.0,19472.0,12670.0,2860,-2568,-611,-6055,-1555,-7929,dire
161,29837.0,19511.0,17048.0,14080.0,10370.0,27467.0,23488.0,21127.0,14633.0,12417.0,1723,-4615,-4700,-837,-2336,-10765,dire
162,29146.0,21658.0,19480.0,15637.0,13239.0,30951.0,20019.0,16914.0,14500.0,11936.0,-3382,729,1645,-316,956,-368,radiant
163,24107.0,24405.0,21611.0,12658.0,11951.0,28710.0,26679.0,21637.0,16065.0,11956.0,-4744,-2896,-832,-3604,-711,-12787,dire
164,21666.0,21020.0,18869.0,12588.0,13234.0,26696.0,23516.0,21345.0,13637.0,12281.0,-5142,-2503,-2358,-1134,788,-10349,dire
165,32129.0,30598.0,22298.0,16426.0,14317.0,28941.0,24566.0,22680.0,18366.0,10041.0,-261,4255,-149,-3068,3464,4241,dire
166,31230.0,25175.0,21278.0,16673.0,14791.0,26598.0,18025.0,17278.0,16164.0,11775.0,3481,7108,4668,716,2560,18533,radiant
167,25058.0,23274.0,19808.0,18288.0,13522.0,28717.0,18054.0,16076.0,13486.0,8797.0,-2690,5717,3831,5089,4878,16825,radiant
168,26999.0,22366.0,17656.0,16941.0,12613.0,32501.0,22434.0,21232.0,13851.0,13915.0,-4987,-40,-3427,3789,-1609,-6274,radiant
169,23701.0,23188.0,19766.0,15627.0,10700.0,24921.0,21932.0,18995.0,16011.0,11638.0,-323,1106,630,393,-475,1331,radiant
170,23924.0,21408.0,21037.0,13122.0,11265.0,26597.0,26506.0,19608.0,13863.0,11517.0,-2174,-5721,1283,-594,-762,-7968,radiant
171,22450.0,22756.0,20963.0,12233.0,9953.0,27356.0,22609.0,18529.0,18206.0,14046.0,-4740,211,2520,-5606,-3829,-11444,dire
172,29584.0,20887.0,20692.0,19396.0,12034.0,23632.0,23414.0,16044.0,13191.0,10838.0,6127,-2649,3973,5849,934,14234,radiant
173,28286.0,25040.0,16682.0,15460.0,12011.0,25410.0,21911.0,18919.0,10577.0,9586.0,2658,2946,-2065,5201,2675,11415,radiant
174,29845.0,20900.0,20429.0,12391.0,11731.0,24574.0,21261.0,17614.0,10630.0,10815.0,5227,-458,2870,1448,1105,10192,dire
175,22328.0,18695.0,15082.0,9961.0,10151.0,25412.0,21721.0,19400.0,14885.0,13179.0,-601,-2751,-2911,-4537,-1802,-12602,dire
176,21136.0,20660.0,13717.0,9029.0,7878.0,29447.0,20261.0,18290.0,11121.0,10649.0,-8690,535,-4508,-2099,-2846,-17608,dire
177,33098.0,28152.0,20199.0,13972.0,13555.0,24933.0,17973.0,17897.0,14736.0,15027.0,7376,9201,2002,-1462,-1801,15316,radiant
178,25586.0,22901.0,19751.0,17934.0,11555.0,27612.0,22660.0,19305.0,14783.0,14103.0,-2306,-1398,-924,2552,-2932,-5008,dire
179,29534.0,19017.0,18334.0,12609.0,12167.0,29566.0,24219.0,17438.0,16021.0,14491.0,170,-4963,758,-2980,-2381,-9396,dire
180,32242.0,23193.0,16992.0,15665.0,15396.0,26005.0,21623.0,21564.0,16359.0,15634.0,7307,1962,-3949,-779,216,4757,radiant
