,rad_pos1_last_gold,rad_pos2_last_gold,rad_pos3_last_gold,rad_pos4_last_gold,rad_pos5_last_gold,dire_pos1_last_gold,dire_pos2_last_gold,dire_pos3_last_gold,dire_pos4_last_gold,dire_pos5_last_gold,pos1_diff,pos2_diff,pos3_diff,pos4_diff,pos5_diff,team_diff,winner,rad_pos1_last_gold,dire_pos1_last_gold,rad_pos2_last_gold,dire_pos2_last_gold,rad_pos3_last_gold,dire_pos3_last_gold,rad_pos4_last_gold,dire_pos4_last_gold,rad_pos5_last_gold,dire_pos5_last_gold
29,31983,25474,22822,13765,12355,25908,22076,20640,11790,8502,6075,3398,2182,1975,3853,17483,radiant,30818.0,26455.0,24914.0,22033.0,22473.0,20980.0,13457.0,11889.0,11977.0,8643.0
30,24846,18400,16820,9542,8978,31490,19200,18502,12544,12819,-6644,-800,-1682,-3002,-3841,-15969,dire,24985.0,31502.0,18306.0,19339.0,17084.0,18415.0,9703.0,12471.0,9129.0,12840.0
31,21086,21357,20132,18606,12716,33665,26699,19595,13991,12150,-12579,-5342,537,4615,566,-12203,dire,21606.0,33568.0,21433.0,26232.0,20289.0,19650.0,19056.0,14042.0,12713.0,12110.0
32,24882,23703,15801,12661,10896,25096,21744,22109,15404,13738,-214,1959,-6308,-2743,-2842,-10148,dire,25013.0,24349.0,23791.0,21248.0,15737.0,21778.0,12608.0,15280.0,10564.0,13670.0
33,29080,26451,26732,17763,14879,27606,25729,20838,12251,13375,1474,722,5894,5512,1504,15106,radiant,29396.0,27773.0,26981.0,25773.0,27217.0,20911.0,18051.0,12511.0,15084.0,13429.0
34,33542,25142,22954,12291,11690,30171,20253,18487,11044,9231,3371,4889,4467,1247,2459,16433,radiant,33162.0,29935.0,25336.0,20349.0,23010.0,18561.0,12432.0,11148.0,11537.0,9436.0
35,27298,18830,18240,15471,11638,33355,21852,20396,14762,14073,-6057,-3022,-2156,709,-2435,-12961,radiant,26969.0,33107.0,19004.0,22031.0,18169.0,20675.0,15672.0,15124.0,11913.0,14349.0
36,27544,24076,18035,18089,11739,31522,24546,24349,11560,9260,-3978,-470,-6314,6529,2479,-1754,dire,27714.0,31498.0,24215.0,25017.0,18519.0,24168.0,18203.0,11821.0,12064.0,9480.0
37,22898,25688,17481,13145,11703,22867,22334,20312,11455,11334,31,3354,-2831,1690,369,2613,radiant,22702.0,23005.0,25628.0,22050.0,17527.0,20699.0,13210.0,11542.0,11755.0,11608.0
38,24106,19288,17640,10236,9265,23910,23150,20698,15353,12996,196,-3862,-3058,-5117,-3731,-15572,dire,24467.0,24251.0,19195.0,23164.0,17945.0,20720.0,10477.0,15426.0,9480.0,13155.0
39,23953,23358,22259,13447,13726,23295,19930,17601,14430,10678,658,3428,4658,-983,3048,10809,radiant,24066.0,22800.0,23823.0,19917.0,22390.0,17262.0,13646.0,14676.0,13912.0,10617.0
40,31585,22727,20247,12686,10477,22470,21996,17786,13126,12700,9115,731,2461,-440,-2223,9644,radiant,31209.0,21753.0,22665.0,22113.0,20131.0,17885.0,12843.0,13053.0,10571.0,12883.0
41,24117,22648,19207,9753,12452,24689,23552,18962,18967,12830,-572,-904,245,-9214,-378,-10823,radiant,24695.0,24345.0,22889.0,23639.0,18649.0,19382.0,9895.0,19088.0,12626.0,12682.0
42,33111,19115,18197,10687,11226,27901,20758,18875,12008,9378,5210,-1643,-678,-1321,1848,3416,radiant,32797.0,28278.0,18780.0,20826.0,18202.0,18825.0,10711.0,12190.0,11283.0,9599.0
43,38797,17253,17655,12565,10895,28999,28735,20313,13531,12946,9798,-11482,-2658,-966,-2051,-7359,dire,38390.0,28826.0,17098.0,29227.0,17416.0,20723.0,12607.0,13848.0,10887.0,13128.0
44,25257,25776,24551,12030,11565,24242,26488,21241,18127,12131,1015,-712,3310,-6097,-566,-3050,radiant,25157.0,24044.0,25603.0,26426.0,24403.0,20996.0,12334.0,18151.0,11683.0,12064.0
45,30503,22090,20904,15203,13755,30524,22501,21224,13376,12134,-21,-411,-320,1827,1621,2696,radiant,29966.0,30468.0,22024.0,22794.0,20600.0,21009.0,14981.0,13574.0,13664.0,12200.0
46,22004,17439,15863,12196,12387,25446,22269,20653,12124,9721,-3442,-4830,-4790,72,2666,-10324,dire,22653.0,24529.0,17589.0,22739.0,15698.0,19406.0,12054.0,12196.0,12555.0,9951.0
47,25632,24978,19955,12696,10862,25949,18858,16728,13248,11671,-317,6120,3227,-552,-809,7669,radiant,24833.0,26356.0,24637.0,18425.0,19388.0,16352.0,12430.0,13069.0,10534.0,11645.0
48,24808,22789,17922,12982,9637,27052,22743,18801,15068,13422,-2244,46,-879,-2086,-3785,-8948,dire,24188.0,27023.0,22217.0,22659.0,17904.0,18465.0,13096.0,15375.0,9574.0,13490.0
49,23940,19759,18209,14482,13703,26949,21983,22592,14738,16668,-3009,-2224,-4383,-256,-2965,-12837,dire,23188.0,26800.0,19606.0,22113.0,18478.0,22825.0,14877.0,15084.0,13424.0,16113.0
50,23251,19931,17637,11728,9034,28113,19197,20995,16203,9929,-4862,734,-3358,-4475,-895,-12856,dire,22877.0,27923.0,20109.0,19099.0,17448.0,20579.0,11488.0,16375.0,9187.0,10230.0
51,30462,20146,19700,15152,16230,24382,18600,19307,12927,9259,6080,1546,393,2225,6971,17215,radiant,29943.0,24029.0,20120.0,18839.0,19409.0,19367.0,14731.0,13238.0,16343.0,9371.0
52,18675,15054,15938,11998,9662,29858,18834,17766,17740,13386,-11183,-3780,-1828,-5742,-3724,-26257,dire,18678.0,30431.0,14864.0,19142.0,15801.0,18073.0,11914.0,18139.0,9305.0,13573.0
53,21048,21081,16525,10770,11283,26305,19497,16589,14117,10594,-5257,1584,-64,-3347,689,-6395,radiant,21453.0,26366.0,20769.0,19935.0,16857.0,16889.0,10948.0,14169.0,11248.0,10878.0
54,25957,21603,18992,14065,12079,25925,20624,20299,18615,13479,32,979,-1307,-4550,-1400,-6246,dire,26207.0,25513.0,21716.0,20337.0,19334.0,20369.0,13922.0,18665.0,12259.0,13391.0
55,24300,22079,17818,11570,11267,37534,21853,20819,14081,12835,-13234,226,-3001,-2511,-1568,-20088,dire,24462.0,36516.0,21720.0,21692.0,18019.0,20829.0,11498.0,13934.0,11401.0,12565.0
56,29549,19391,17470,14909,13566,28937,24655,21267,13460,11691,612,-5264,-3797,1449,1875,-5125,radiant,29695.0,28656.0,19612.0,24690.0,17645.0,20648.0,15028.0,12950.0,13455.0,11603.0
57,31806,24102,23448,18093,14204,18684,20404,17365,9845,9864,13122,3698,6083,8248,4340,35491,radiant,31642.0,18325.0,23512.0,20173.0,23128.0,17345.0,17587.0,9937.0,14342.0,10043.0
58,27105,20093,15091,11410,9803,25499,24216,19727,14327,11359,1606,-4123,-4636,-2917,-1556,-11626,dire,27342.0,24387.0,19389.0,23802.0,15257.0,19293.0,11682.0,14166.0,9947.0,10732.0
59,31546,20856,18663,9806,8468,29060,29341,21101,15816,10283,2486,-8485,-2438,-6010,-1815,-16262,dire,31510.0,29085.0,21174.0,28855.0,18807.0,21142.0,9886.0,15623.0,8632.0,10198.0
60,25396,22550,18420,16017,14371,33204,24021,18677,17248,14998,-7808,-1471,-257,-1231,-627,-11394,dire,25537.0,32755.0,22650.0,24246.0,18771.0,18544.0,16297.0,17246.0,14504.0,15460.0
61,26109,25812,24499,12217,13298,32687,22296,21329,15841,10619,-6578,3516,3170,-3624,2679,-837,radiant,25912.0,32397.0,26288.0,21638.0,23963.0,20982.0,12247.0,16021.0,13246.0,10498.0
62,26579,25119,23708,16623,12462,26356,17103,16424,14000,8208,223,8016,7284,2623,4254,22400,radiant,26598.0,26285.0,25197.0,16788.0,23549.0,16628.0,16363.0,13568.0,12435.0,8332.0
63,30837,24314,17572,12889,12660,26982,24261,19740,14782,13708,3855,53,-2168,-1893,-1048,-1201,dire,30531.0,26434.0,23681.0,24635.0,17625.0,19890.0,12922.0,14946.0,12662.0,13896.0
64,34842,28512,24909,16064,11832,28747,20222,17436,14952,10796,6095,8290,7473,1112,1036,24006,radiant,33129.0,28677.0,27673.0,20285.0,24522.0,17560.0,14787.0,14733.0,11331.0,10761.0
65,26430,19031,20028,17554,12755,25114,25756,18315,14439,12794,1316,-6725,1713,3115,-39,-620,dire,26263.0,24952.0,18923.0,25271.0,19646.0,18160.0,17232.0,13873.0,12516.0,12616.0
66,29879,18234,16402,11758,9427,24497,24114,20097,12708,12524,5382,-5880,-3695,-950,-3097,-8240,dire,30360.0,23525.0,17837.0,21608.0,16495.0,19351.0,11706.0,11511.0,9496.0,12061.0
67,29635,22937,15048,13142,12935,31149,19962,15832,14017,12059,-1514,2975,-784,-875,876,678,radiant,29515.0,30664.0,22707.0,19537.0,15221.0,15766.0,13165.0,13954.0,13138.0,12224.0
68,25830,21425,20369,13127,12424,29845,29734,23095,14944,14156,-4015,-8309,-2726,-1817,-1732,-18599,dire,25820.0,30013.0,21159.0,30056.0,20180.0,23247.0,13395.0,15279.0,12629.0,14658.0
69,20945,23271,18816,12985,10967,21553,21950,21207,12825,13684,-608,1321,-2391,160,-2717,-4235,dire,20788.0,21465.0,23612.0,21641.0,19182.0,20986.0,13168.0,12542.0,11199.0,13224.0
70,27722,22841,17688,11203,10630,28175,20846,20424,13088,11817,-453,1995,-2736,-1885,-1187,-4266,dire,27554.0,27744.0,22777.0,20281.0,17919.0,20046.0,11418.0,13132.0,10775.0,11619.0
71,28625,21039,21245,13767,13556,22248,21230,17055,15848,13054,6377,-191,4190,-2081,502,8797,dire,28745.0,22154.0,20367.0,21541.0,21435.0,16867.0,13659.0,16016.0,13166.0,13164.0
72,29584,22626,21169,13266,12981,32371,19362,19166,17064,13199,-2787,3264,2003,-3798,-218,-1536,dire,29881.0,31683.0,22196.0,18992.0,20705.0,18335.0,13279.0,16329.0,12959.0,12015.0
73,34053,22279,20315,15216,14972,21783,19393,16916,15810,10354,12270,2886,3399,-594,4618,22579,radiant,33158.0,22401.0,21449.0,19584.0,20246.0,17353.0,14273.0,16060.0,14810.0,10610.0
74,21720,17415,16477,12352,10565,30012,26189,19308,16981,14312,-8292,-8774,-2831,-4629,-3747,-28273,dire,21456.0,29784.0,17368.0,25534.0,16700.0,19264.0,12494.0,16994.0,10766.0,14098.0
75,33936,29469,28117,19114,12606,25063,23333,17333,15251,13806,8873,6136,10784,3863,-1200,28456,radiant,31558.0,25106.0,28299.0,23203.0,25899.0,16517.0,19560.0,14513.0,12614.0,13714.0
76,25124,25267,22185,13780,12569,29673,16763,16981,10762,9475,-4549,8504,5204,3018,3094,15271,radiant,24530.0,30356.0,24553.0,17108.0,21090.0,17309.0,13079.0,11023.0,11923.0,9730.0
77,29409,19658,19762,9870,8903,24751,23076,20242,16897,10556,4658,-3418,-480,-7027,-1653,-7920,dire,28816.0,24673.0,19777.0,22455.0,19903.0,19869.0,10051.0,16517.0,8980.0,10561.0
78,33800,22047,20075,13357,12719,26616,19603,16494,10616,8424,7184,2444,3581,2741,4295,20245,radiant,31589.0,26704.0,21283.0,19789.0,18929.0,16695.0,12784.0,10795.0,12140.0,8579.0
79,32991,26116,21970,17353,12723,29320,22083,20286,14052,12125,3671,4033,1684,3301,598,13287,radiant,32763.0,29003.0,26278.0,22167.0,21988.0,20544.0,17623.0,13982.0,12776.0,12083.0
80,31147,24818,24096,13737,13721,28575,19216,19134,12094,11854,2572,5602,4962,1643,1867,16646,radiant,31894.0,27946.0,25298.0,19459.0,23752.0,19554.0,13636.0,12234.0,13930.0,11942.0
81,25399,24224,16923,13931,8984,28686,23261,17892,19666,14142,-3287,963,-969,-5735,-5158,-14186,dire,25709.0,27952.0,24139.0,22857.0,17036.0,17575.0,13571.0,19077.0,8992.0,13777.0
82,22718,22027,20418,14911,10052,22206,20255,16061,12099,8951,512,1772,4357,2812,1101,10554,radiant,21757.0,21930.0,20809.0,20048.0,19378.0,15802.0,13966.0,11146.0,9869.0,9041.0
83,28551,26255,22543,15036,12616,27116,22779,17472,14251,10954,1435,3476,5071,785,1662,12429,radiant,28775.0,26517.0,26689.0,22486.0,23129.0,17430.0,15434.0,14438.0,12895.0,11062.0
84,31592,25238,22621,19435,17616,24965,21747,17803,15843,13328,6627,3491,4818,3592,4288,22816,radiant,30683.0,24894.0,25176.0,21612.0,22516.0,18044.0,19462.0,15751.0,18081.0,13497.0
85,36079,26915,18660,16479,12886,32074,25402,23179,15953,14541,4005,1513,-4519,526,-1655,-130,dire,35640.0,32127.0,27600.0,25027.0,19190.0,23224.0,16529.0,16302.0,13162.0,14165.0
86,24535,22196,18817,12191,10586,28422,21748,16749,13323,12666,-3887,448,2068,-1132,-2080,-4583,radiant,24671.0,28274.0,22329.0,21198.0,19162.0,16396.0,12146.0,12796.0,10768.0,12350.0
87,23783,22812,24312,11813,11581,24897,17627,19248,9421,9708,-1114,5185,5064,2392,1873,13400,radiant,23492.0,24253.0,22462.0,17923.0,24276.0,19181.0,11842.0,9589.0,11715.0,9924.0
88,19616,20739,18568,11882,10311,24751,20943,18584,15577,11383,-5135,-204,-16,-3695,-1072,-10122,dire,19729.0,24835.0,20409.0,21458.0,18973.0,18975.0,12135.0,15807.0,10491.0,11517.0
89,24982,24427,24377,15063,12854,23506,23995,14108,15366,10089,1476,432,10269,-303,2765,14639,dire,25354.0,23323.0,24261.0,24045.0,24474.0,14275.0,15019.0,15384.0,12860.0,10340.0
90,29088,23545,23375,15943,11810,20629,20548,19869,13034,9540,8459,2997,3506,2909,2270,20141,radiant,28810.0,20379.0,23523.0,20364.0,23090.0,20228.0,15788.0,13305.0,11722.0,9534.0
91,23798,22288,22071,15287,12842,20900,21946,20925,12293,10445,2898,342,1146,2994,2397,9777,radiant,22835.0,21188.0,21522.0,21748.0,22071.0,20686.0,14916.0,12278.0,12561.0,10542.0
92,28646,22056,18182,13723,13297,33607,29702,21051,16398,13900,-4961,-7646,-2869,-2675,-603,-18754,dire,28204.0,32639.0,22107.0,28332.0,17846.0,20593.0,13269.0,15980.0,13074.0,13666.0
93,29302,24508,16727,12199,11456,31700,29430,20377,14196,13442,-2398,-4922,-3650,-1997,-1986,-14953,dire,29007.0,31715.0,24242.0,30181.0,16749.0,20731.0,12455.0,14419.0,11172.0,13807.0
94,27859,23358,19405,11234,11175,29785,22817,16156,13234,11295,-1926,541,3249,-2000,-120,-256,dire,26926.0,29077.0,23242.0,21965.0,19651.0,16273.0,11301.0,12398.0,11017.0,11270.0
95,31019,25459,22760,14772,14548,30337,17652,17322,13023,12510,682,7807,5438,1749,2038,17714,radiant,31131.0,29957.0,25903.0,17650.0,22824.0,17714.0,15021.0,13289.0,14586.0,12762.0
96,27737,21403,19518,17732,16016,24820,22078,19267,16345,15444,2917,-675,251,1387,572,4452,radiant,27363.0,25101.0,21035.0,22482.0,18798.0,19697.0,16893.0,16775.0,15617.0,15779.0
97,32381,28091,25275,21400,15637,28691,29365,19853,16451,14388,3690,-1274,5422,4949,1249,14036,radiant,30771.0,28409.0,27511.0,28767.0,24368.0,19861.0,21162.0,16677.0,16053.0,13703.0
98,33608,29685,20414,16543,15215,24111,23180,14938,14608,11284,9497,6505,5476,1935,3931,27344,radiant,31777.0,24761.0,27814.0,23519.0,19313.0,14975.0,15870.0,14881.0,14346.0,11569.0
99,27132,25044,21513,16626,10642,31086,21653,18497,15910,14521,-3954,3391,3016,716,-3879,-710,dire,26996.0,31513.0,25087.0,22428.0,21623.0,19018.0,16802.0,16402.0,10717.0,15012.0
100,32476,21538,21847,17198,11292,33822,30099,20412,17415,15119,-1346,-8561,1435,-217,-3827,-12516,dire,32503.0,33816.0,21638.0,30133.0,21849.0,20115.0,17426.0,17911.0,11286.0,15365.0
101,26544,21592,19015,12761,10435,26669,22917,16306,19609,15724,-125,-1325,2709,-6848,-5289,-10878,dire,26102.0,26084.0,20712.0,22506.0,18741.0,16076.0,12233.0,19488.0,9754.0,15583.0
102,30528,26235,19882,15071,10157,25048,23512,24640,13063,14067,5480,2723,-4758,2008,-3910,1543,radiant,30116.0,24853.0,25654.0,23857.0,19844.0,24577.0,14971.0,13319.0,10299.0,14322.0
103,33873,23418,16816,18022,17973,21851,20013,19895,15299,11412,12022,3405,-3079,2723,6561,21632,radiant,33938.0,21625.0,23397.0,20169.0,16939.0,19935.0,18245.0,15336.0,18158.0,11627.0
104,25003,18473,19180,12294,9961,29733,22978,18200,11793,11191,-4730,-4505,980,501,-1230,-8984,dire,24753.0,29590.0,18335.0,22995.0,18952.0,18438.0,11876.0,11898.0,9820.0,11425.0
105,26650,23361,23067,15615,13535,33086,28823,21665,16003,13434,-6436,-5462,1402,-388,101,-10783,dire,25982.0,32694.0,21924.0,28145.0,22407.0,21160.0,14937.0,15093.0,12789.0,12454.0
106,21134,18074,16089,15548,11391,26930,23461,23338,18065,16617,-5796,-5387,-7249,-2517,-5226,-26175,dire,21533.0,26230.0,18451.0,23049.0,16440.0,23028.0,15824.0,18050.0,11545.0,16462.0
107,22187,19892,18704,14733,10003,27953,19359,17428,13004,10637,-5766,533,1276,1729,-634,-2862,dire,21936.0,27345.0,20380.0,19339.0,18997.0,17348.0,14901.0,12973.0,10085.0,10510.0
108,31914,23470,21508,16725,11815,28806,22324,21318,14466,11828,3108,1146,190,2259,-13,6690,radiant,31906.0,29006.0,23298.0,22665.0,21835.0,21232.0,16432.0,14472.0,12046.0,11868.0
109,24902,22578,19268,11853,9497,23750,23638,22481,13578,13339,1152,-1060,-3213,-1725,-3842,-8688,radiant,25192.0,23533.0,22567.0,23665.0,18820.0,22339.0,12021.0,13575.0,9721.0,13373.0
110,27987,23193,19626,17123,11737,22506,20913,17216,12955,11576,5481,2280,2410,4168,161,14500,radiant,28453.0,22775.0,23122.0,20615.0,19756.0,17277.0,17676.0,13126.0,11965.0,11839.0
111,23950,22247,21069,12406,12276,26016,19302,15462,13692,12663,-2066,2945,5607,-1286,-387,4813,radiant,23567.0,25303.0,22362.0,19145.0,20931.0,15312.0,12607.0,14015.0,12190.0,12713.0
112,20573,20672,14264,12399,9614,23326,22759,23410,22243,12481,-2753,-2087,-9146,-9844,-2867,-26697,dire,20491.0,23840.0,20750.0,22988.0,14464.0,23772.0,12556.0,22073.0,9892.0,12674.0
113,21744,22225,22092,13178,8553,26025,24783,17968,15163,13845,-4281,-2558,4124,-1985,-5292,-9992,dire,21511.0,26044.0,21926.0,24872.0,21330.0,18158.0,13041.0,15397.0,8172.0,14002.0
114,24672,22065,18309,16429,9656,26504,22356,21348,16615,14946,-1832,-291,-3039,-186,-5290,-10638,dire,24120.0,26343.0,22044.0,22166.0,18277.0,21092.0,16563.0,16218.0,9675.0,14983.0
115,32599,19791,18921,14292,15607,32617,26676,23418,13359,10964,-18,-6885,-4497,933,4643,-5824,dire,31931.0,31730.0,19894.0,26825.0,18971.0,23290.0,14671.0,13666.0,15543.0,11181.0
116,31745,20738,20942,11268,10727,29263,24631,20688,12369,9098,2482,-3893,254,-1101,1629,-629,dire,31543.0,28977.0,20858.0,24866.0,21425.0,20594.0,11530.0,12587.0,10811.0,9188.0
117,31482,22862,17734,10662,11861,29335,22886,23048,12432,12110,2147,-24,-5314,-1770,-249,-5210,radiant,31929.0,29135.0,23093.0,22841.0,17508.0,23510.0,10922.0,12781.0,11837.0,12381.0
118,26210,21510,19578,12562,9067,21794,20790,21935,13594,10588,4416,720,-2357,-1032,-1521,226,dire,25658.0,21983.0,21821.0,21128.0,19494.0,22242.0,12561.0,13870.0,9107.0,10589.0
119,26745,20988,17104,12756,10294,32141,25639,19663,16746,16005,-5396,-4651,-2559,-3990,-5711,-22307,dire,27182.0,30183.0,20347.0,25144.0,17397.0,18882.0,13006.0,15883.0,10438.0,15374.0
120,25019,22462,18433,13718,12096,33278,22124,19273,15512,11502,-8259,338,-840,-1794,594,-9961,dire,23534.0,33046.0,21691.0,22338.0,18407.0,19490.0,12561.0,15762.0,12213.0,11499.0
121,31051,22889,17880,12895,10043,24857,20283,16242,8249,9443,6194,2606,1638,4646,600,15684,radiant,30486.0,24922.0,22929.0,20036.0,17715.0,16266.0,12993.0,8483.0,9936.0,9430.0
122,29988,25825,19263,17960,15772,30536,24810,19063,17704,12527,-548,1015,200,256,3245,4168,radiant,30128.0,30370.0,25814.0,24736.0,19635.0,18820.0,18075.0,18070.0,16154.0,12739.0
123,25311,22881,20852,15738,12479,20922,16261,19008,13228,13793,4389,6620,1844,2510,-1314,14049,radiant,24886.0,21202.0,22256.0,16403.0,20506.0,19341.0,15512.0,13530.0,12195.0,13796.0
124,29551,23101,18684,13158,11804,24938,23162,22419,19508,17562,4613,-61,-3735,-6350,-5758,-11291,radiant,28571.0,25697.0,22820.0,23243.0,18278.0,22885.0,12862.0,19499.0,11491.0,17952.0
125,35002,23808,23655,18192,12843,26041,24063,17987,13129,11928,8961,-255,5668,5063,915,20352,radiant,35509.0,26001.0,23753.0,23225.0,23869.0,17662.0,18486.0,12193.0,12629.0,11321.0
126,31120,22732,23626,13017,9820,30527,26036,19542,12556,13464,593,-3304,4084,461,-3644,-1810,dire,30655.0,29792.0,23218.0,26189.0,23955.0,19533.0,13259.0,12650.0,10045.0,13739.0
