,pos1_diff,pos2_diff,pos3_diff,pos4_diff,pos5_diff,team_diff,winner,rad_pos1_predicted_last_gold,dire_pos1_predicted_last_gold,rad_pos2_predicted_last_gold,dire_pos2_predicted_last_gold,rad_pos3_predicted_last_gold,dire_pos3_predicted_last_gold,rad_pos4_predicted_last_gold,dire_pos4_predicted_last_gold,rad_pos5_predicted_last_gold,dire_pos5_predicted_last_gold
68,-2636,-3974,-3439,-698,2379,-8368,dire,17646.0,20748.0,15119.0,19196.0,12636.0,16192.0,9456.0,10193.0,10551.0,8339.0
69,-1423,4723,1877,-1241,-1808,2128,radiant,21806.0,23124.0,20973.0,16354.0,16053.0,14488.0,10502.0,11766.0,9173.0,11131.0
70,3655,6060,1708,891,742,13056,radiant,22604.0,20180.0,22491.0,17827.0,18266.0,17951.0,11083.0,11463.0,10805.0,11115.0
71,2414,2783,3374,4170,1800,14541,radiant,21064.0,19099.0,21810.0,19380.0,20710.0,17341.0,13550.0,9825.0,10783.0,9017.0
72,1884,209,764,-1945,-2439,-1527,dire,22097.0,20497.0,18967.0,19300.0,15593.0,15172.0,10380.0,12825.0,8979.0,11102.0
73,-8254,-942,-1052,-983,-2655,-13886,dire,20544.0,28593.0,17234.0,18508.0,16643.0,17639.0,10334.0,11059.0,8372.0,10795.0
74,-2717,-2852,-3240,-538,-2631,-11978,dire,21150.0,24075.0,16111.0,18384.0,16372.0,19879.0,10811.0,11778.0,10668.0,13547.0
75,-1918,1422,-875,-2679,142,-3908,dire,21351.0,21995.0,16126.0,14520.0,16380.0,17290.0,10511.0,12836.0,8580.0,8073.0
76,4318,-99,-190,488,5195,9712,radiant,23490.0,20000.0,16231.0,16797.0,16050.0,17096.0,11376.0,10768.0,12509.0,8152.0
77,-2124,-2375,-3571,-4585,-3929,-16584,dire,21367.0,23207.0,19904.0,21400.0,17004.0,20073.0,13823.0,17873.0,9479.0,12730.0
78,29,1713,1228,2995,3950,9915,radiant,22339.0,21904.0,18002.0,16145.0,16003.0,14617.0,14581.0,11468.0,13008.0,9601.0
79,-8937,-1399,-751,-4282,-2780,-18149,dire,15087.0,24497.0,13581.0,14370.0,14123.0,14651.0,10855.0,14702.0,7878.0,10595.0
80,-2314,1095,601,-2956,684,-2890,radiant,18389.0,20917.0,18185.0,15700.0,14432.0,13636.0,9706.0,11658.0,9492.0,8072.0
81,2559,1657,-421,-2589,-265,941,dire,24024.0,18640.0,19114.0,15808.0,17343.0,16487.0,12922.0,14670.0,11342.0,11366.0
82,-11240,-1317,-3541,-3306,-1015,-20419,dire,19479.0,29353.0,17352.0,18625.0,15680.0,19183.0,9515.0,12342.0,9805.0,10375.0
83,1641,-2344,-2294,2543,3001,2547,radiant,24703.0,23694.0,17619.0,20544.0,15929.0,18466.0,13727.0,11304.0,12471.0,9377.0
84,2041,2435,1460,2580,-465,8051,radiant,21396.0,19090.0,20137.0,17508.0,16348.0,15107.0,14151.0,11601.0,10674.0,11698.0
85,11703,2649,4441,5602,4112,28507,radiant,27354.0,15017.0,19793.0,17330.0,20367.0,15893.0,14338.0,8814.0,13102.0,9158.0
86,2297,-3733,-4151,-2444,-95,-8126,dire,23292.0,21044.0,16717.0,19624.0,13366.0,17595.0,9809.0,12312.0,9324.0,9162.0
87,1764,-3945,-2096,-4694,-1182,-10153,dire,25394.0,23253.0,19356.0,22006.0,16603.0,17620.0,8989.0,13067.0,7881.0,8644.0
88,-4041,-2515,-1120,-5582,-1252,-14510,dire,19127.0,21787.0,18030.0,20090.0,16013.0,17503.0,11726.0,17590.0,10807.0,12111.0
89,-5071,-1884,1432,-1121,-433,-7077,dire,20820.0,26382.0,18733.0,20688.0,16082.0,14825.0,13502.0,15090.0,11588.0,11590.0
90,-5919,2426,946,-3707,1630,-4624,radiant,22378.0,27474.0,21267.0,18875.0,20716.0,19224.0,10161.0,13204.0,11459.0,9363.0
91,-2971,-4012,-7372,1192,-1021,-14184,dire,18212.0,20931.0,17286.0,21543.0,12348.0,19525.0,11782.0,10110.0,8732.0,9841.0
92,-716,5094,5685,582,2729,13374,radiant,21684.0,21768.0,20257.0,15653.0,19995.0,14334.0,13018.0,12575.0,9840.0,7255.0
93,1303,-2711,-2775,-2572,-1773,-8528,dire,22361.0,22275.0,19511.0,22583.0,13929.0,16927.0,10021.0,13056.0,9994.0,12061.0
94,-3486,-514,-3051,-1856,-4810,-13717,dire,22760.0,26478.0,17394.0,17839.0,14729.0,17676.0,10899.0,13165.0,7723.0,12997.0
95,307,4356,5217,-1094,-1572,7214,radiant,25224.0,26108.0,21896.0,18698.0,19943.0,15034.0,11251.0,12043.0,7965.0,9857.0
96,-6889,-7252,-5065,-4632,-3079,-26917,dire,18298.0,24843.0,17678.0,23463.0,14908.0,19275.0,10199.0,14172.0,8985.0,11936.0
97,-490,-5647,1595,1540,-643,-3645,dire,22460.0,22914.0,17602.0,22877.0,18244.0,15832.0,14518.0,12542.0,11208.0,11788.0
98,9657,3572,-1594,3661,3092,18388,radiant,30605.0,22050.0,21966.0,19632.0,15341.0,18255.0,11433.0,8415.0,10916.0,8564.0
99,3628,-2822,-1576,-1175,-2365,-4310,dire,24352.0,20595.0,15264.0,18625.0,14761.0,16029.0,8665.0,9976.0,7595.0,10008.0
100,14,2703,111,-198,1808,4438,radiant,25364.0,25475.0,19737.0,17037.0,13823.0,13547.0,11839.0,11982.0,11879.0,10047.0
101,15513,3767,1610,2928,1291,25109,radiant,32446.0,17313.0,20228.0,15221.0,17649.0,15313.0,15794.0,13525.0,13687.0,11476.0
102,8533,7441,6813,3047,1940,27774,radiant,25985.0,18621.0,21731.0,15000.0,19081.0,12716.0,11830.0,9118.0,9972.0,8327.0
103,2180,-4787,-165,870,1279,-623,dire,23831.0,21156.0,19146.0,23944.0,17980.0,17615.0,11765.0,11482.0,11808.0,10227.0
104,1245,2418,-791,1243,-1748,2367,dire,19328.0,17975.0,19903.0,18651.0,16870.0,17354.0,11846.0,9683.0,9892.0,11518.0
105,-903,1477,-2691,-2516,-484,-5117,dire,21245.0,23864.0,19037.0,17970.0,14249.0,17472.0,8516.0,11930.0,8933.0,10274.0
106,-6559,-4668,-6187,5178,4709,-7527,dire,18747.0,25005.0,18371.0,22707.0,17701.0,23747.0,15291.0,10964.0,14677.0,10449.0
107,6567,-1098,5172,-2347,-185,8109,dire,24019.0,16933.0,16000.0,17494.0,18294.0,13198.0,11234.0,14058.0,10906.0,11337.0
108,-3116,2914,1113,-3746,-48,-2883,dire,24968.0,28105.0,18575.0,16696.0,17234.0,16748.0,10352.0,14586.0,10472.0,10815.0
109,-5100,-5204,-8525,-6053,-5616,-30498,dire,17961.0,22429.0,15619.0,20135.0,10926.0,18958.0,8642.0,14544.0,7932.0,13298.0
110,7821,1448,1774,-2551,2993,11485,radiant,26772.0,18455.0,18611.0,16772.0,16658.0,15316.0,12368.0,14540.0,12549.0,9527.0
111,-4552,-8340,861,-2973,-3111,-18115,dire,17871.0,23272.0,13793.0,22804.0,14942.0,14275.0,10990.0,14082.0,9119.0,11917.0
112,7243,2339,5398,1903,-263,16620,radiant,28342.0,21072.0,17603.0,15320.0,18220.0,12850.0,12205.0,10433.0,9561.0,9775.0
113,780,-2186,3644,5456,6537,14231,radiant,22126.0,22214.0,19211.0,21010.0,18190.0,14777.0,16027.0,10786.0,15062.0,8662.0
114,8636,4504,7914,4063,-795,24322,radiant,27645.0,19901.0,22603.0,18929.0,20758.0,13872.0,16099.0,12075.0,10194.0,11085.0
115,-6205,5608,5174,2298,1424,8299,radiant,18714.0,24218.0,20619.0,14329.0,18187.0,12382.0,11247.0,8691.0,9328.0,7619.0
116,1230,6568,4968,1645,1182,15593,radiant,23596.0,22657.0,22414.0,17146.0,20861.0,16717.0,10833.0,9483.0,8786.0,8388.0
117,4432,-443,-502,-4464,-465,-1442,dire,24924.0,19450.0,17607.0,17236.0,17229.0,17358.0,8879.0,12321.0,8464.0,8280.0
118,5179,1456,2732,2158,3127,14652,radiant,27714.0,23167.0,18817.0,17717.0,17430.0,14554.0,11429.0,9519.0,11008.0,7988.0
119,-1543,4517,4145,3094,2390,12603,radiant,21988.0,22648.0,21470.0,16963.0,20134.0,15149.0,14200.0,10782.0,12319.0,9649.0
120,-449,1178,6,985,-1134,586,radiant,24808.0,26434.0,21455.0,20061.0,18504.0,18084.0,13935.0,12874.0,9827.0,11013.0
121,715,-2660,-1436,4103,4213,4935,radiant,25364.0,26320.0,17348.0,21293.0,14517.0,17255.0,12918.0,10502.0,13181.0,9773.0
122,44,4583,5228,1480,1203,12538,radiant,23858.0,24260.0,21111.0,16671.0,20430.0,14714.0,10766.0,9815.0,10444.0,9494.0
123,-5109,-6935,-6194,-3043,-5854,-27135,dire,19246.0,23338.0,15207.0,21724.0,14123.0,20132.0,10946.0,13943.0,8596.0,14022.0
124,9387,2266,7943,5526,3138,28260,radiant,24463.0,15148.0,17204.0,14581.0,17196.0,9321.0,12338.0,6901.0,9567.0,6245.0
125,-2248,-607,-712,-5276,-3931,-12774,dire,22162.0,24075.0,19265.0,21047.0,14334.0,14645.0,11347.0,15894.0,7304.0,11210.0
126,228,1106,4219,1997,629,8179,radiant,17640.0,17534.0,18708.0,17636.0,18154.0,13757.0,11829.0,9700.0,8159.0,7449.0
127,-2114,1822,2435,-1700,-430,13,radiant,21651.0,24221.0,21268.0,19295.0,17442.0,14691.0,11431.0,12102.0,9610.0,9804.0
128,5491,3309,7673,1181,2314,19968,radiant,22783.0,19032.0,20734.0,17153.0,19182.0,12066.0,12508.0,11802.0,10368.0,8582.0
129,7026,3460,4353,1207,3432,19478,radiant,25583.0,20388.0,21410.0,18484.0,18534.0,14221.0,14312.0,14150.0,15013.0,11808.0
130,-3043,1451,431,2454,-1026,267,radiant,26234.0,29321.0,19877.0,18304.0,14994.0,15356.0,13387.0,11077.0,9073.0,10441.0
131,5167,-459,358,-5075,-2575,-2584,radiant,32822.0,29146.0,19390.0,20913.0,17975.0,18638.0,8112.0,13238.0,6057.0,8871.0
132,1511,2944,305,-2314,-2680,-234,radiant,21103.0,20294.0,20019.0,17949.0,17509.0,17455.0,10430.0,12617.0,8763.0,11206.0
133,571,-634,-4841,-441,-138,-5483,dire,28158.0,26979.0,21837.0,22313.0,15132.0,20103.0,13362.0,14027.0,10803.0,10950.0
134,1790,-663,-1488,4087,4780,8506,radiant,25459.0,23552.0,21277.0,22131.0,16685.0,19102.0,15629.0,11271.0,14511.0,9644.0
135,-3087,1666,1542,-1052,-1002,-1933,radiant,20412.0,24059.0,19660.0,17635.0,16076.0,14105.0,10264.0,10903.0,9498.0,10569.0
136,-2920,3317,3145,711,1637,5890,radiant,18158.0,22318.0,18661.0,15939.0,19265.0,16646.0,9029.0,8617.0,9973.0,8432.0
137,1027,-960,1372,134,2742,4315,radiant,20778.0,20456.0,17289.0,18552.0,16417.0,15497.0,11179.0,11130.0,10647.0,8179.0
138,-94,-2207,-1576,1367,-1060,-3570,dire,22071.0,22012.0,19125.0,21481.0,15055.0,17151.0,12909.0,11357.0,9917.0,11113.0
139,-2077,-352,455,-1100,548,-2526,dire,17545.0,19153.0,17246.0,17259.0,16399.0,15739.0,10519.0,11475.0,8951.0,8266.0
140,-88,-1024,8898,-1637,2232,8381,dire,19808.0,19924.0,18831.0,19360.0,21808.0,12359.0,12007.0,13267.0,11267.0,8727.0
141,7113,2028,1807,821,1427,13196,radiant,24066.0,17836.0,19196.0,18005.0,18643.0,17401.0,12068.0,11664.0,9632.0,8624.0
142,652,6775,5847,3040,2783,19097,radiant,20918.0,22033.0,21688.0,16199.0,18666.0,14472.0,12596.0,10772.0,11772.0,10338.0
143,1270,3812,1799,1278,3815,11974,radiant,26806.0,25884.0,20255.0,16325.0,17146.0,16029.0,11715.0,10420.0,12294.0,8229.0
144,-1404,-2743,-1124,-563,-1047,-6881,radiant,27194.0,28797.0,18994.0,22242.0,16364.0,18148.0,10824.0,11531.0,9543.0,11247.0
145,-77,-1076,1470,378,540,1235,radiant,19210.0,18343.0,18146.0,18243.0,18378.0,17264.0,11410.0,11015.0,9760.0,9317.0
146,6275,1339,4125,4391,474,16604,radiant,24984.0,18973.0,18305.0,16418.0,16937.0,13009.0,15182.0,10752.0,9434.0,8954.0
147,-2855,1431,1210,-5702,-1009,-6925,dire,21088.0,23692.0,21303.0,20573.0,20193.0,18503.0,7646.0,13283.0,6427.0,7275.0
148,-987,94,-1828,-2873,-4691,-10285,dire,20907.0,21695.0,21067.0,19725.0,18527.0,18628.0,11407.0,14077.0,9206.0,13772.0
149,5111,1619,-620,2011,3618,11739,radiant,23676.0,19460.0,19236.0,18548.0,15785.0,16301.0,11636.0,10903.0,12207.0,8822.0
150,-377,-1146,-2543,3102,1635,671,dire,22718.0,23120.0,21124.0,22186.0,17932.0,19376.0,14842.0,11817.0,12148.0,10112.0
151,-5942,-6378,-3118,-2782,-148,-18368,dire,21003.0,26933.0,17459.0,23906.0,15861.0,18827.0,11152.0,14201.0,11815.0,11932.0
152,-3055,-5018,-3600,-1437,-2338,-15448,dire,22198.0,24597.0,20390.0,24445.0,14729.0,17788.0,10752.0,12115.0,8925.0,11012.0
153,-244,3676,2409,-362,-154,5325,dire,22740.0,23526.0,20879.0,17491.0,15822.0,13643.0,9074.0,9983.0,9120.0,9526.0
154,272,5198,3991,372,958,10791,radiant,25288.0,25298.0,21384.0,15960.0,19716.0,14624.0,12398.0,11241.0,11572.0,10863.0
155,2185,-2969,-1228,846,-859,-2025,radiant,22240.0,19700.0,16868.0,19567.0,15193.0,16215.0,14074.0,13098.0,12620.0,13216.0
156,445,-2153,4371,82,50,2795,radiant,25336.0,24803.0,23323.0,25607.0,21213.0,16580.0,15392.0,15364.0,12120.0,12195.0
157,6869,5399,4547,542,2457,19814,radiant,26649.0,20015.0,23715.0,18099.0,16894.0,12356.0,12694.0,12415.0,12223.0,9395.0
158,3007,942,-527,678,-356,3744,dire,26092.0,22892.0,19486.0,18785.0,17826.0,18389.0,12843.0,11990.0,12301.0,12693.0
159,9569,2368,2092,1596,2051,17676,radiant,27495.0,20185.0,20483.0,19396.0,15194.0,13641.0,10907.0,10087.0,8719.0,7520.0
160,-2646,4259,3716,1288,-1794,4823,dire,22216.0,25237.0,20253.0,15478.0,18846.0,15081.0,13462.0,12222.0,9466.0,11074.0
161,6809,4220,3884,-547,3496,17862,radiant,24807.0,19729.0,21735.0,17859.0,20558.0,16822.0,14115.0,14702.0,13284.0,10364.0
162,-1701,-7734,1073,-1063,-1487,-10912,dire,24883.0,26187.0,16119.0,24184.0,16641.0,15229.0,13343.0,13977.0,9821.0,10828.0
163,-7970,1585,-4975,-2922,-2260,-16542,dire,19653.0,26054.0,18326.0,16496.0,10840.0,15186.0,8940.0,11111.0,7628.0,9411.0
164,-9142,1074,-437,-1719,-1711,-11935,dire,20320.0,27080.0,20231.0,16492.0,17734.0,15564.0,15626.0,16552.0,12239.0,13429.0
165,-5672,-2500,-3103,-2759,-1022,-15056,dire,21371.0,26435.0,18783.0,21665.0,16488.0,18770.0,9498.0,12232.0,9214.0,9828.0
166,-1014,-4191,3907,-7422,-6038,-14758,dire,21519.0,22645.0,16268.0,20242.0,16828.0,13037.0,9642.0,17071.0,7964.0,13496.0
167,3486,1729,-3161,2470,1312,5836,radiant,25356.0,21423.0,19999.0,18929.0,14998.0,18432.0,12170.0,10447.0,11406.0,9798.0
168,6045,2432,-1848,1077,-2834,4872,radiant,26447.0,19552.0,22309.0,19353.0,18532.0,20726.0,11759.0,10535.0,8840.0,11571.0
169,-1547,6804,3080,33,3217,11587,radiant,24125.0,24704.0,21862.0,15019.0,16989.0,14402.0,13194.0,13202.0,12907.0,9720.0
170,5613,-4279,-2633,-1336,-934,-3569,dire,28514.0,23381.0,16514.0,20831.0,16137.0,18534.0,10551.0,11894.0,10240.0,11205.0
171,-1865,-2363,579,-5145,-5619,-14413,dire,22472.0,24450.0,19658.0,21669.0,17944.0,18044.0,8828.0,14086.0,6880.0,12307.0
172,10377,2597,-2840,2256,5391,17781,radiant,28607.0,19179.0,19375.0,17209.0,13689.0,17066.0,15354.0,13526.0,13990.0,9954.0
173,-7344,-2914,-5067,13,-770,-16082,dire,20530.0,27716.0,19004.0,22108.0,16343.0,20949.0,13073.0,12629.0,10774.0,11407.0
174,-5136,-3231,982,167,-486,-7704,dire,21977.0,26316.0,16612.0,18667.0,17565.0,15710.0,10685.0,10302.0,9036.0,9016.0
175,2535,4802,2081,1182,-492,10108,radiant,26803.0,24350.0,22665.0,17469.0,18891.0,17080.0,12790.0,11731.0,10322.0,10935.0
176,-5744,1057,-4282,-3607,2282,-10294,dire,19753.0,24278.0,19588.0,18174.0,13421.0,18173.0,13370.0,16327.0,13316.0,10949.0
177,-7065,-534,3442,-3619,-3942,-11718,radiant,17454.0,27341.0,17493.0,19747.0,17871.0,15595.0,10400.0,15374.0,9229.0,14046.0
178,-6212,-3173,979,1601,418,-6387,dire,22797.0,28498.0,20090.0,23869.0,18754.0,18346.0,13169.0,11728.0,10810.0,10340.0
