,match_id,rad_pos1,rad_pos2,rad_pos3,rad_pos4,rad_pos5,dire_pos1,dire_pos2,dire_pos3,dire_pos4,dire_pos5,pos1_diff,pos2_diff,pos3_diff,pos4_diff,pos5_diff,team_diff,minute,winner,rad_pos1_predicted_last_gold,dire_pos1_predicted_last_gold,rad_pos2_predicted_last_gold,dire_pos2_predicted_last_gold,rad_pos3_predicted_last_gold,dire_pos3_predicted_last_gold,rad_pos4_predicted_last_gold,dire_pos4_predicted_last_gold,rad_pos5_predicted_last_gold,dire_pos5_predicted_last_gold
10,7519175015,54,14,96,5,79,10,17,2,88,20,2903,2156,-1201,-1805,796,2849,25,radiant,15239.0,13605.0,16287.0,13387.0,11369.0,12811.0,6861.0,8390.0,5570.0,4665.0
11,7519190619,65,113,47,136,66,109,93,96,5,85,5073,-668,-251,228,1464,5846,25,radiant,17558.0,12825.0,12709.0,13551.0,8324.0,10078.0,7422.0,7188.0,7918.0,6806.0
12,7519467519,21,25,14,121,51,94,69,80,66,5,2540,2053,349,870,-1209,4603,25,radiant,13411.0,11075.0,13068.0,11314.0,10548.0,9689.0,8945.0,8342.0,6039.0,7515.0
13,7519553415,59,76,23,112,20,53,106,96,51,5,-3176,1899,-190,-982,-1089,-3538,25,dire,13785.0,16569.0,12161.0,10725.0,11290.0,11388.0,6628.0,7617.0,5719.0,7169.0
14,7519735705,10,39,129,79,83,113,22,104,86,102,-1139,-2196,-1178,-138,-1330,-5981,25,radiant,12857.0,13594.0,10521.0,12519.0,8538.0,9594.0,6050.0,6194.0,4635.0,5667.0
15,7520266915,109,114,84,123,30,17,10,21,97,5,-3261,1383,1973,1329,116,1540,25,radiant,13965.0,17750.0,14619.0,12612.0,12195.0,9786.0,8636.0,7223.0,5646.0,5854.0
16,7520505806,10,120,78,51,26,13,41,71,20,68,236,1833,-1036,567,1669,3269,25,dire,13125.0,12686.0,13687.0,11250.0,9321.0,10691.0,7267.0,6805.0,6134.0,4203.0
17,7520536407,93,7,104,45,100,53,18,84,52,88,1443,-662,-494,-3305,30,-2988,25,dire,14067.0,13345.0,11902.0,12227.0,11263.0,11296.0,7020.0,11193.0,6377.0,5238.0
18,7520694012,81,52,135,20,75,18,42,97,9,101,-2990,676,-569,429,103,-2351,25,dire,13343.0,16435.0,11731.0,10323.0,11508.0,11997.0,7711.0,6707.0,6579.0,6687.0
19,7520723202,76,28,71,58,40,10,98,61,79,136,-732,-3901,1549,-193,754,-2523,25,dire,12106.0,12851.0,11722.0,15348.0,12601.0,10736.0,7316.0,7160.0,6795.0,5780.0
20,7520754303,90,93,69,5,26,1,106,102,110,138,2180,3992,5988,483,-1154,11489,25,radiant,14431.0,12431.0,13443.0,10104.0,13318.0,8204.0,8285.0,7603.0,5435.0,6297.0
21,7520855809,98,21,96,121,112,47,61,129,91,26,-4459,-3387,-1938,-1337,-378,-11499,25,dire,11611.0,16304.0,10491.0,13996.0,9187.0,10828.0,5857.0,7648.0,5325.0,5531.0
22,7520918903,90,14,96,92,31,126,73,60,20,87,3936,3833,2540,2747,2605,15661,25,radiant,17698.0,14078.0,14459.0,10942.0,12736.0,10340.0,8954.0,6374.0,7591.0,5270.0
23,7521011714,10,102,59,112,66,44,17,43,71,5,-330,-3142,-4707,-1000,351,-8828,25,radiant,12581.0,12540.0,9936.0,13363.0,9360.0,13665.0,6289.0,7413.0,6609.0,6629.0
24,7521225303,46,49,76,58,26,82,14,69,63,123,-2466,-2801,-3905,-857,-504,-10533,25,dire,13112.0,15920.0,11648.0,14041.0,9682.0,13430.0,6797.0,7389.0,6318.0,7131.0
25,7521480417,12,107,21,85,138,10,129,137,26,100,-2378,964,-133,478,1403,334,25,dire,11269.0,13921.0,11887.0,11438.0,11835.0,12395.0,6453.0,5589.0,6046.0,4843.0
26,7522240610,102,98,97,56,112,38,21,22,19,58,-997,-1297,-2996,-1613,-864,-7767,25,dire,11722.0,12583.0,10361.0,11798.0,7971.0,10533.0,5919.0,7866.0,5814.0,7019.0
27,7522292402,1,35,14,22,64,44,11,129,84,86,1281,-448,2548,2835,161,6377,25,radiant,14827.0,13583.0,14486.0,14955.0,12600.0,10332.0,6618.0,5113.0,5307.0,4905.0
28,7522384400,95,137,110,97,101,25,28,135,86,26,2896,-1502,-2300,2956,1187,3237,25,radiant,14508.0,11835.0,11145.0,12609.0,8070.0,11016.0,10417.0,6881.0,7423.0,5781.0
29,7522545002,93,47,110,20,14,25,29,70,27,121,-725,-4226,-3999,56,-433,-9327,25,dire,13447.0,13997.0,7564.0,12023.0,6873.0,10837.0,6689.0,6704.0,6596.0,7148.0
30,7522558918,39,21,15,100,20,90,102,29,112,121,3257,2347,4566,-529,-601,9040,25,radiant,15546.0,10616.0,13215.0,10804.0,13009.0,8344.0,7073.0,7102.0,6030.0,6725.0
31,7522585414,65,48,23,58,112,54,21,20,136,45,2636,115,-242,766,1251,4526,25,dire,14977.0,11826.0,12657.0,12392.0,10790.0,11063.0,7868.0,6938.0,7997.0,6151.0
32,7522659008,25,74,23,102,45,52,76,14,71,79,897,-1179,-1115,-39,-405,-1841,25,radiant,15549.0,14743.0,12663.0,13737.0,8530.0,10434.0,6447.0,6591.0,6108.0,6638.0
33,7522961618,25,95,104,128,51,10,74,129,85,121,-3421,649,-3103,-798,-322,-6995,25,dire,13033.0,16367.0,13038.0,10911.0,7984.0,10973.0,5770.0,6733.0,5852.0,6074.0
34,7523301704,21,106,77,53,100,25,84,96,71,86,1540,3229,5184,5335,1059,16347,25,radiant,16502.0,14117.0,14482.0,11495.0,15673.0,9758.0,12405.0,6406.0,8393.0,6641.0
35,7523505303,41,104,23,86,5,84,114,1,100,68,-915,-1122,-539,1735,653,-188,25,radiant,14138.0,14306.0,13094.0,13543.0,11370.0,12116.0,8323.0,6983.0,6717.0,5568.0
36,7523717218,48,74,129,96,26,46,17,69,20,45,1202,-2022,-1355,-588,-460,-3223,25,radiant,16050.0,14235.0,10238.0,12484.0,8731.0,9770.0,7391.0,7407.0,5623.0,5760.0
37,7523787713,78,41,76,105,110,10,120,129,128,51,-5548,-3185,-1428,-3228,-110,-13499,25,dire,9002.0,15108.0,11027.0,14272.0,10085.0,11273.0,6453.0,8614.0,8001.0,7643.0
38,7524037914,46,14,92,5,51,10,74,96,86,45,-2539,-1169,-901,-788,-3116,-8513,25,dire,12116.0,13965.0,12243.0,12309.0,10300.0,11419.0,8189.0,7529.0,5877.0,7949.0
39,7524134519,109,74,14,121,26,70,23,112,53,20,4318,3292,4585,2646,2247,17088,25,radiant,15378.0,11739.0,12642.0,10101.0,11622.0,8341.0,8331.0,5468.0,6688.0,4787.0
40,7524401509,13,10,138,30,100,1,25,21,112,20,-2018,-2702,-4335,419,3361,-5275,25,radiant,12924.0,15039.0,12080.0,15376.0,6985.0,11477.0,6770.0,6348.0,7791.0,4682.0
41,7525107118,41,100,74,56,20,48,61,21,88,66,-3363,-1558,-1649,792,-311,-6089,25,dire,12346.0,14132.0,11928.0,12676.0,9119.0,9802.0,8048.0,6192.0,6162.0,6413.0
42,7525812113,35,22,69,83,26,6,90,135,136,20,-1769,-1731,-1697,-1848,-1126,-8171,25,dire,11468.0,13255.0,11359.0,12918.0,11401.0,12832.0,5946.0,7121.0,4466.0,5268.0
43,7525933503,109,65,137,121,26,39,21,69,20,119,-264,-1924,-3787,-2298,-1894,-10167,25,dire,15081.0,14868.0,11859.0,13983.0,9610.0,13005.0,5920.0,7960.0,4885.0,7218.0
44,7526011301,25,41,129,66,26,120,54,61,90,63,2769,1754,-34,2465,928,7882,25,radiant,15258.0,13146.0,13055.0,11679.0,10044.0,10523.0,9829.0,7608.0,6870.0,6193.0
45,7526050917,46,98,120,79,83,48,21,96,65,85,-2958,-1483,-1045,-3359,-2883,-11728,25,dire,11986.0,16077.0,12783.0,14371.0,12400.0,12815.0,5972.0,9759.0,4956.0,7958.0
46,7526071203,54,74,96,101,83,107,102,14,105,27,120,-2258,-2780,-1839,-2086,-8843,25,dire,12189.0,12669.0,9709.0,12264.0,7410.0,9900.0,5445.0,7441.0,4361.0,5779.0
47,7526305209,89,96,76,105,68,41,43,106,26,110,4985,-1160,-1358,265,-1794,938,25,radiant,15413.0,10610.0,11007.0,11672.0,9728.0,11769.0,6292.0,5929.0,4507.0,7142.0
48,7526538514,82,56,14,119,110,34,38,21,27,45,3978,1725,1237,3268,2332,12540,25,radiant,16520.0,12958.0,11725.0,10468.0,11788.0,11032.0,8496.0,5141.0,6903.0,4990.0
49,7526873007,89,106,129,121,26,41,15,120,58,7,-617,-4906,-3902,-2894,-2974,-15293,25,dire,13910.0,14598.0,9174.0,14086.0,8821.0,12928.0,4758.0,7787.0,3806.0,6862.0
50,7526888103,8,106,137,26,20,95,97,23,110,86,5279,2385,1399,1929,610,11602,25,radiant,18150.0,13495.0,11971.0,10462.0,11150.0,9983.0,7265.0,5889.0,6101.0,5549.0
51,7527329500,46,102,21,26,14,95,13,97,20,86,590,1808,3439,191,-947,5081,25,radiant,15818.0,14046.0,13195.0,10875.0,13686.0,9103.0,7204.0,6320.0,7331.0,7215.0
52,7527512604,10,84,17,27,5,38,1,106,37,30,4307,2570,1829,271,-71,8906,25,dire,14898.0,10692.0,13907.0,11259.0,13480.0,11480.0,8113.0,7958.0,5732.0,5435.0
53,7527537810,53,49,23,79,136,25,106,129,21,102,890,-247,1602,-1112,839,1972,25,radiant,14892.0,13682.0,12307.0,12437.0,12809.0,11386.0,6334.0,7073.0,6389.0,5356.0
54,7527552717,73,11,71,27,84,46,74,96,20,26,-4621,-4537,-2244,-2473,-1092,-14967,25,dire,15682.0,20417.0,8864.0,13328.0,8759.0,11620.0,5074.0,8117.0,4645.0,5591.0
55,7527668710,46,39,17,51,88,18,107,71,68,101,-4221,-1754,-1012,-1717,-2835,-11539,25,dire,15738.0,19317.0,11786.0,13619.0,11015.0,11193.0,7821.0,8813.0,5976.0,9066.0
56,7527699910,102,20,112,51,9,106,14,71,5,86,1943,1208,1335,1875,1396,7757,25,radiant,12439.0,10394.0,12005.0,10967.0,11182.0,9977.0,7766.0,6474.0,6837.0,5362.0
57,7528042208,28,71,38,47,121,59,74,62,23,119,-2703,-2844,-1594,-4856,-3809,-15806,25,dire,12009.0,14009.0,10798.0,13335.0,9948.0,11195.0,7628.0,12114.0,5303.0,8447.0
58,7528123004,25,90,23,79,45,48,13,96,91,58,-1536,-2127,-676,-1811,-1510,-7660,25,dire,13591.0,14917.0,11453.0,13412.0,8920.0,10103.0,6194.0,8817.0,6330.0,8031.0
59,7528383718,46,32,98,45,20,25,13,60,53,87,-283,-1979,813,-3345,-1097,-5891,25,dire,13297.0,14107.0,11917.0,13956.0,11044.0,11138.0,6472.0,10122.0,6226.0,8198.0
60,7528465311,71,104,91,20,86,18,106,96,101,121,-1773,2277,-2169,2816,504,1655,25,dire,12065.0,13195.0,12515.0,9755.0,9656.0,10591.0,10171.0,6934.0,8038.0,7824.0
61,7528473819,46,52,97,86,110,72,43,59,26,102,-5361,-2554,-3270,-145,-1384,-12714,25,dire,12858.0,18636.0,9415.0,12101.0,8763.0,12228.0,6768.0,7204.0,5917.0,7596.0
62,7528616403,38,104,114,63,100,35,81,28,86,26,1293,1433,-268,-1670,2201,2989,25,dire,16703.0,15199.0,11685.0,10193.0,12429.0,12616.0,7465.0,8877.0,7528.0,5299.0
63,7529139904,114,80,129,128,64,89,13,29,72,62,-3226,1884,1049,2595,956,3258,25,radiant,11522.0,14776.0,13546.0,11697.0,11994.0,11182.0,8070.0,6279.0,6652.0,5773.0
64,7529241517,89,49,43,110,100,109,106,28,105,68,1280,371,1917,-684,-1902,982,25,dire,16540.0,15260.0,14177.0,13943.0,13282.0,11864.0,7481.0,8252.0,6352.0,7471.0
65,7529378713,76,53,43,85,19,80,23,112,31,26,1296,2146,-1000,97,-1361,1178,25,dire,14112.0,12800.0,11804.0,9063.0,9905.0,11413.0,7588.0,7264.0,4680.0,6036.0
66,7529403415,25,95,69,5,20,32,55,74,121,71,-1263,384,-100,-2779,-3167,-6925,25,dire,10688.0,13682.0,13201.0,12880.0,9091.0,9899.0,5775.0,9303.0,4873.0,7956.0
67,7529493512,32,82,78,71,58,17,14,21,51,20,-2640,-542,-3201,409,-163,-6137,25,dire,11578.0,13776.0,12840.0,12875.0,8764.0,12424.0,7086.0,7034.0,6844.0,6833.0
68,7529535219,59,41,57,105,110,95,97,106,101,58,-2916,-3610,-3408,-550,289,-10195,25,dire,13686.0,16933.0,11129.0,14454.0,10038.0,13035.0,7923.0,7189.0,7269.0,6788.0
69,7529570918,25,98,114,112,86,56,43,60,26,83,1509,-618,-466,-310,935,1050,25,radiant,15006.0,13851.0,13285.0,13332.0,11499.0,11951.0,6308.0,6289.0,6189.0,5876.0
70,7529603109,48,74,96,110,86,43,46,15,135,26,6679,1888,3387,4005,3328,19287,25,radiant,17126.0,11129.0,13904.0,12696.0,12045.0,8786.0,8918.0,5355.0,7439.0,4482.0
71,7529606900,106,41,137,66,101,46,29,74,128,30,2608,4707,3425,620,3127,14487,25,radiant,17344.0,15029.0,15865.0,11557.0,14964.0,11723.0,11204.0,9868.0,8613.0,5644.0
72,7529661409,12,129,74,105,53,21,10,96,110,79,3874,1795,3708,2718,3576,15671,25,radiant,15749.0,12580.0,14120.0,12856.0,11440.0,8427.0,10110.0,7174.0,8828.0,5676.0
73,7529662500,12,106,96,86,45,41,47,33,19,26,6774,2631,338,3049,1997,14789,25,radiant,20304.0,13614.0,15493.0,13032.0,12750.0,12258.0,9365.0,6655.0,8306.0,6476.0
74,7529668400,15,21,59,19,91,1,43,74,51,45,-4132,-553,2359,375,-845,-2796,25,dire,11587.0,15776.0,11330.0,12000.0,11764.0,9669.0,7298.0,6679.0,5054.0,5266.0
75,7529670117,41,13,69,86,3,114,90,129,20,26,392,-2115,-619,343,354,-1645,25,radiant,14792.0,14634.0,11672.0,13555.0,11849.0,12719.0,7683.0,7361.0,6048.0,5368.0
76,7529800410,94,19,92,72,5,41,69,106,75,86,7263,-559,768,2975,382,10829,25,radiant,18130.0,11091.0,10324.0,11026.0,11103.0,10485.0,8921.0,6144.0,6891.0,6354.0
77,7530075714,62,18,102,107,26,25,71,12,30,84,4358,5044,2898,2770,2189,17259,25,radiant,15848.0,11114.0,14533.0,9715.0,11039.0,7751.0,8468.0,5441.0,6519.0,4767.0
78,7530084716,97,28,16,30,128,13,46,43,100,20,-9758,-9821,-7679,-4326,-3122,-34706,25,dire,6816.0,17074.0,6954.0,16688.0,7604.0,14251.0,3677.0,8706.0,4091.0,7365.0
79,7530098507,48,106,65,58,136,10,96,17,66,86,-350,-268,421,-509,-1566,-2272,25,dire,14526.0,15782.0,10674.0,10919.0,11166.0,10874.0,6087.0,6632.0,5751.0,7193.0
80,7530110416,25,28,21,110,100,48,22,104,83,86,-4024,-2318,1865,-4468,-1776,-10721,25,dire,12460.0,16412.0,11140.0,12409.0,11520.0,10380.0,5450.0,10229.0,5772.0,7286.0
81,7530159016,41,53,129,97,105,25,36,96,100,20,-9621,-4708,-437,924,-227,-14069,25,dire,9901.0,19929.0,10614.0,15450.0,10790.0,11949.0,9774.0,9024.0,6641.0,6621.0
82,7530428617,69,1,53,19,5,109,25,78,68,21,-5776,-1576,-1509,1572,-1647,-8936,25,dire,11610.0,16557.0,12190.0,12998.0,9302.0,10036.0,10795.0,8227.0,4253.0,5819.0
83,7530463515,114,74,104,84,7,1,19,53,96,5,-413,3002,1359,-2190,247,2005,25,dire,13324.0,13359.0,13521.0,11345.0,11336.0,10299.0,7972.0,10646.0,5013.0,4984.0
84,7530531515,11,106,7,105,37,91,74,97,53,84,2608,449,-375,-1071,-1229,382,25,dire,15525.0,12562.0,12041.0,10809.0,10779.0,10818.0,8878.0,8639.0,7829.0,8704.0
85,7530650619,120,41,78,68,123,25,18,29,66,20,2354,-1294,-2731,-1705,1045,-2331,25,dire,14496.0,11308.0,11592.0,13143.0,7908.0,11058.0,6427.0,8764.0,7116.0,5993.0
86,7530728311,48,39,96,79,26,8,17,98,121,45,1816,2259,-104,-227,-82,3662,25,dire,14354.0,12824.0,12742.0,10509.0,10127.0,10389.0,6454.0,7003.0,6134.0,6247.0
87,7530771503,38,61,129,90,65,48,22,78,119,66,3625,1317,3463,4852,-130,13127,25,radiant,18462.0,15491.0,15770.0,15568.0,14784.0,11774.0,10574.0,6776.0,8158.0,9321.0
88,7531040410,73,106,33,86,19,89,23,21,26,68,3968,780,1491,-965,802,6076,25,radiant,18832.0,15988.0,13285.0,12562.0,13765.0,11800.0,5858.0,6898.0,6558.0,5250.0
89,7531077704,95,106,98,121,103,114,53,62,129,45,5522,4466,1656,-1917,374,10101,25,radiant,16510.0,10965.0,12999.0,8105.0,11249.0,9331.0,7192.0,8778.0,6044.0,5212.0
90,7531158313,46,10,23,26,112,70,66,129,86,105,-6763,-657,-2964,-6533,-4052,-20969,25,dire,10474.0,16813.0,10656.0,11098.0,9963.0,12641.0,5604.0,11774.0,5343.0,8329.0
91,7531469911,76,21,28,91,83,113,109,96,100,68,-2027,441,3000,976,2487,4877,25,radiant,12225.0,15400.0,13611.0,13196.0,12168.0,9570.0,7442.0,6432.0,7774.0,4407.0
92,7531515518,4,102,19,105,45,73,21,13,65,100,-1621,-482,-613,1188,-491,-2019,25,radiant,16783.0,18342.0,12022.0,12294.0,10337.0,10811.0,8763.0,7197.0,5713.0,6483.0
93,7531643102,41,114,128,5,100,70,69,106,72,121,-5564,-6210,-4101,-3162,-3791,-22828,25,dire,10105.0,15148.0,8692.0,14793.0,7490.0,11692.0,6209.0,9145.0,4717.0,8495.0
94,7531673702,95,69,106,121,79,25,67,104,26,83,1256,-991,248,1050,938,2501,25,radiant,13205.0,13359.0,11930.0,12809.0,10168.0,9602.0,8775.0,7275.0,7579.0,7523.0
95,7531796410,54,25,55,21,5,8,2,13,114,84,-4462,-1565,1032,1179,1215,-2601,25,dire,13781.0,19070.0,13593.0,14396.0,13727.0,13365.0,6180.0,5924.0,4724.0,3758.0
96,7531926406,46,13,121,71,5,4,106,55,86,83,4487,-71,-3019,3362,876,5635,25,dire,19737.0,15989.0,13338.0,12761.0,7140.0,8801.0,9932.0,5807.0,6076.0,4613.0
97,7532057903,54,11,104,19,84,48,22,14,114,20,-4970,-4836,-1328,327,155,-10652,25,dire,14785.0,18495.0,10134.0,14983.0,10088.0,11372.0,5425.0,5373.0,6041.0,5294.0
98,7532211815,11,17,60,19,102,76,21,23,79,58,-1607,1922,-2864,656,-98,-1991,25,radiant,12715.0,14631.0,13813.0,11844.0,9681.0,12258.0,6341.0,5374.0,5576.0,5527.0
99,7532381012,113,120,97,128,45,106,69,93,66,110,23,-1947,-428,-2012,-1646,-6010,25,dire,12231.0,11829.0,10732.0,12108.0,11041.0,11246.0,5922.0,8072.0,5799.0,7250.0
100,7532385315,70,112,102,31,105,48,128,29,53,26,-3816,-2032,-3660,-5368,-3282,-18158,25,dire,12999.0,15909.0,9727.0,11357.0,7566.0,10497.0,3966.0,9732.0,4731.0,7695.0
101,7532407808,1,69,112,19,26,25,98,74,123,20,-2228,-1325,-884,-1963,-1469,-7869,25,dire,14036.0,16306.0,11342.0,13138.0,10462.0,11404.0,7135.0,9361.0,5453.0,7117.0
102,7532416205,48,15,17,114,110,73,19,112,105,136,469,2984,1265,969,1295,6982,25,radiant,17881.0,17766.0,14324.0,10663.0,11186.0,10689.0,7684.0,6753.0,7995.0,6843.0
103,7532489102,10,59,129,53,91,1,106,14,119,30,4977,5819,1670,388,1316,14170,25,radiant,18175.0,10654.0,18745.0,11088.0,12018.0,9871.0,10153.0,9704.0,7792.0,5582.0
104,7532553807,10,126,98,86,72,4,13,112,19,26,-1910,924,1982,-1551,351,-204,25,radiant,10412.0,11308.0,12090.0,10649.0,12186.0,9445.0,6639.0,8427.0,7501.0,6693.0
105,7532722008,63,114,96,110,26,106,54,69,86,58,1118,-2670,-1376,-1894,-2945,-7767,25,radiant,14056.0,13603.0,12394.0,14361.0,11959.0,12197.0,6096.0,7508.0,5431.0,8357.0
106,7532848119,14,74,15,5,100,120,41,137,64,26,-3793,-2206,-1956,-1876,-2131,-11962,25,dire,11475.0,14684.0,10322.0,11848.0,10165.0,11145.0,6030.0,7456.0,4843.0,6345.0
107,7532959919,48,120,60,26,91,72,74,55,112,19,-709,2086,-844,-1342,-17,-826,25,dire,13436.0,14286.0,11267.0,8695.0,9828.0,10605.0,5112.0,6722.0,5194.0,4847.0
108,7532985414,10,25,137,100,26,96,54,19,65,5,-3667,99,-801,-4513,257,-8625,25,radiant,10167.0,13499.0,12702.0,12256.0,10965.0,11888.0,5667.0,9940.0,7334.0,7371.0
109,7533042916,10,74,47,96,20,46,22,69,72,121,1581,-1865,-25,-1597,877,-1029,25,radiant,16345.0,15246.0,9174.0,11427.0,10446.0,10884.0,5943.0,7359.0,6313.0,6029.0
110,7533154518,73,120,78,69,72,109,39,112,26,19,5868,-2692,-1273,515,-1282,1136,25,dire,20474.0,14500.0,11033.0,13181.0,10007.0,12260.0,6832.0,6327.0,5294.0,6903.0
111,7533231811,10,96,11,136,26,106,41,19,90,86,656,-266,1805,-3179,-1657,-2641,25,radiant,13570.0,12678.0,13075.0,13434.0,11687.0,9489.0,6079.0,9261.0,5833.0,6959.0
112,7533363704,95,43,22,71,103,6,128,28,21,88,1766,1354,1771,2357,1623,8871,25,radiant,14409.0,13199.0,12218.0,11706.0,13161.0,11470.0,8858.0,6193.0,7574.0,5886.0
113,7533366805,13,60,41,121,102,48,106,23,79,40,-7485,-2512,-3107,-3975,-3474,-20553,25,dire,10485.0,17415.0,10530.0,12393.0,9239.0,12039.0,4427.0,8203.0,4283.0,7732.0
114,7533433505,48,43,23,96,119,25,21,129,26,136,1968,-1273,-268,179,1796,2402,25,radiant,15400.0,13486.0,10807.0,12018.0,11927.0,12146.0,7733.0,6872.0,7429.0,5078.0
115,7533451006,10,35,96,79,58,13,93,129,110,121,3549,4257,4215,3106,2788,17915,25,radiant,13742.0,10766.0,13212.0,10333.0,11431.0,7430.0,7798.0,5053.0,7286.0,5188.0
116,7533473607,67,21,69,26,102,138,53,64,74,105,-1223,-18,3316,437,2214,4726,25,radiant,13238.0,14090.0,12572.0,12167.0,12731.0,9118.0,9068.0,7859.0,7816.0,6196.0
117,7533473919,35,76,23,19,20,8,69,47,112,83,-3756,-1154,-527,-685,-60,-6182,25,dire,10475.0,14126.0,12091.0,11575.0,10596.0,10633.0,6187.0,6425.0,5063.0,4912.0
118,7533525210,8,23,90,112,66,21,59,60,111,20,-3860,-3099,-1518,-792,1455,-7814,25,dire,9903.0,14383.0,8983.0,12553.0,8610.0,10547.0,5688.0,6169.0,6814.0,5359.0
119,7533601912,53,61,23,112,5,41,49,76,91,83,3177,3222,4043,1929,1908,14279,25,radiant,14922.0,11504.0,13503.0,10062.0,12188.0,8007.0,7375.0,5918.0,6175.0,4274.0
120,7534160206,4,96,74,85,112,1,17,21,20,19,4152,1204,1861,1926,-677,8466,25,radiant,15580.0,11411.0,12822.0,11502.0,11192.0,9300.0,8650.0,6663.0,4950.0,5784.0
121,7534334312,70,39,97,51,5,10,137,92,110,65,-800,1266,950,-1814,-2362,-2760,25,radiant,14532.0,15432.0,11986.0,10358.0,10827.0,9523.0,5699.0,7477.0,5589.0,7208.0
122,7534419016,10,14,98,31,121,13,56,77,112,19,628,3842,1215,-215,600,6070,25,radiant,12269.0,12216.0,14060.0,10277.0,12303.0,12263.0,6813.0,7224.0,7060.0,5564.0
123,7535023015,82,13,69,53,26,10,96,23,86,83,578,-43,410,862,1036,2843,25,radiant,12489.0,12441.0,13195.0,13432.0,12495.0,12504.0,6816.0,6556.0,6300.0,5868.0
124,7535030019,53,106,61,123,100,41,69,74,128,65,4414,-51,2238,-721,-1385,4495,25,dire,14704.0,10971.0,12094.0,11644.0,11544.0,8523.0,7052.0,7050.0,5995.0,7156.0
125,7535110205,70,49,96,128,65,25,29,23,100,20,-475,157,-437,384,1456,1085,25,dire,13915.0,14452.0,11796.0,11807.0,10676.0,10593.0,5968.0,6094.0,6709.0,5469.0
126,7535205409,60,17,123,20,19,46,21,78,100,121,-2855,-230,-1665,255,-586,-5081,25,dire,14365.0,16670.0,11958.0,12132.0,9379.0,9774.0,6353.0,6071.0,5537.0,6271.0
127,7535209904,25,22,23,112,83,46,14,98,121,3,-3579,-2764,-1663,-549,-2295,-10850,25,dire,12329.0,15795.0,9326.0,12008.0,11122.0,13027.0,6069.0,6787.0,6302.0,8264.0
128,7535324203,89,13,80,5,100,56,28,60,26,64,-533,-2403,-1198,-3370,-2790,-10294,25,dire,14326.0,14119.0,11485.0,13688.0,10584.0,11863.0,5449.0,8772.0,4832.0,7447.0
129,7535326407,1,113,102,105,20,10,78,71,110,26,3055,2189,1027,1068,1047,8386,25,radiant,15720.0,12374.0,14706.0,11563.0,10597.0,9671.0,7640.0,5959.0,6534.0,5267.0
130,7535558607,1,120,50,7,100,21,15,106,65,19,5656,-1016,459,531,327,5957,25,radiant,18525.0,13023.0,11208.0,12426.0,10764.0,10353.0,6775.0,6192.0,5780.0,5436.0
